hits,quarter,term,year
898,3,(woman*) AND womanism,1945
996,4,(woman*) AND womanism,1945
1147,1,(woman*) AND womanism,1946
979,2,(woman*) AND womanism,1946
1007,3,(woman*) AND womanism,1946
1107,4,(woman*) AND womanism,1946
983,1,(woman*) AND womanism,1947
1037,2,(woman*) AND womanism,1947
870,3,(woman*) AND womanism,1947
987,4,(woman*) AND womanism,1947
984,1,(woman*) AND womanism,1948
1015,2,(woman*) AND womanism,1948
1035,3,(woman*) AND womanism,1948
1017,4,(woman*) AND womanism,1948
1046,1,(woman*) AND womanism,1949
1083,2,(woman*) AND womanism,1949
1003,3,(woman*) AND womanism,1949
1085,4,(woman*) AND womanism,1949
1199,1,(woman*) AND womanism,1950
1121,2,(woman*) AND womanism,1950
1014,3,(woman*) AND womanism,1950
1062,4,(woman*) AND womanism,1950
970,1,(woman*) AND womanism,1951
1051,2,(woman*) AND womanism,1951
1070,3,(woman*) AND womanism,1951
1187,4,(woman*) AND womanism,1951
974,1,(woman*) AND womanism,1952
1023,2,(woman*) AND womanism,1952
978,3,(woman*) AND womanism,1952
937,4,(woman*) AND womanism,1952
953,1,(woman*) AND womanism,1953
878,2,(woman*) AND womanism,1953
854,3,(woman*) AND womanism,1953
819,4,(woman*) AND womanism,1953
876,1,(woman*) AND womanism,1954
894,2,(woman*) AND womanism,1954
845,3,(woman*) AND womanism,1954
936,4,(woman*) AND womanism,1954
836,1,(woman*) AND womanism,1955
826,2,(woman*) AND womanism,1955
773,3,(woman*) AND womanism,1955
840,4,(woman*) AND womanism,1955
1091,1,(woman*) AND womanism,1956
1058,2,(woman*) AND womanism,1956
1099,3,(woman*) AND womanism,1956
1176,4,(woman*) AND womanism,1956
977,1,(woman*) AND womanism,1957
1120,2,(woman*) AND womanism,1957
1068,3,(woman*) AND womanism,1957
1077,4,(woman*) AND womanism,1957
859,1,(woman*) AND womanism,1958
882,2,(woman*) AND womanism,1958
902,3,(woman*) AND womanism,1958
1033,4,(woman*) AND womanism,1958
894,1,(woman*) AND womanism,1959
926,2,(woman*) AND womanism,1959
953,3,(woman*) AND womanism,1959
979,4,(woman*) AND womanism,1959
1040,1,(woman*) AND womanism,1960
908,2,(woman*) AND womanism,1960
958,3,(woman*) AND womanism,1960
1023,4,(woman*) AND womanism,1960
873,1,(woman*) AND womanism,1961
891,2,(woman*) AND womanism,1961
803,3,(woman*) AND womanism,1961
954,4,(woman*) AND womanism,1961
983,1,(woman*) AND womanism,1962
1045,2,(woman*) AND womanism,1962
987,3,(woman*) AND womanism,1962
941,4,(woman*) AND womanism,1962
192,1,(woman*) AND womanism,1963
1264,2,(woman*) AND womanism,1963
1074,3,(woman*) AND womanism,1963
1297,4,(woman*) AND womanism,1963
1799,1,(woman*) AND womanism,1964
1982,2,(woman*) AND womanism,1964
1880,3,(woman*) AND womanism,1964
1979,4,(woman*) AND womanism,1964
1126,1,(woman*) AND womanism,1965
1218,2,(woman*) AND womanism,1965
968,3,(woman*) AND womanism,1965
1083,4,(woman*) AND womanism,1965
1222,1,(woman*) AND womanism,1966
1184,2,(woman*) AND womanism,1966
1121,3,(woman*) AND womanism,1966
1229,4,(woman*) AND womanism,1966
1205,1,(woman*) AND womanism,1967
1173,2,(woman*) AND womanism,1967
1080,3,(woman*) AND womanism,1967
1267,4,(woman*) AND womanism,1967
968,1,(woman*) AND womanism,1968
1043,2,(woman*) AND womanism,1968
1018,3,(woman*) AND womanism,1968
1067,4,(woman*) AND womanism,1968
991,1,(woman*) AND womanism,1969
925,2,(woman*) AND womanism,1969
936,3,(woman*) AND womanism,1969
948,4,(woman*) AND womanism,1969
1503,1,(woman*) AND womanism,1970
1549,2,(woman*) AND womanism,1970
1628,3,(woman*) AND womanism,1970
1638,4,(woman*) AND womanism,1970
1490,1,(woman*) AND womanism,1971
1544,2,(woman*) AND womanism,1971
1490,3,(woman*) AND womanism,1971
1700,4,(woman*) AND womanism,1971
1699,1,(woman*) AND womanism,1972
1885,2,(woman*) AND womanism,1972
1766,3,(woman*) AND womanism,1972
2026,4,(woman*) AND womanism,1972
1947,1,(woman*) AND womanism,1973
1903,2,(woman*) AND womanism,1973
1881,3,(woman*) AND womanism,1973
2007,4,(woman*) AND womanism,1973
1864,1,(woman*) AND womanism,1974
1961,2,(woman*) AND womanism,1974
1963,3,(woman*) AND womanism,1974
2021,4,(woman*) AND womanism,1974
1806,1,(woman*) AND womanism,1975
1857,2,(woman*) AND womanism,1975
1945,3,(woman*) AND womanism,1975
2172,4,(woman*) AND womanism,1975
1650,1,(woman*) AND womanism,1976
2003,2,(woman*) AND womanism,1976
2214,3,(woman*) AND womanism,1976
1974,4,(woman*) AND womanism,1976
1983,1,(woman*) AND womanism,1977
2224,2,(woman*) AND womanism,1977
2338,3,(woman*) AND womanism,1977
2469,4,(woman*) AND womanism,1977
2225,1,(woman*) AND womanism,1978
2323,2,(woman*) AND womanism,1978
1031,3,(woman*) AND womanism,1978
1426,4,(woman*) AND womanism,1978
1981,1,(woman*) AND womanism,1979
2179,2,(woman*) AND womanism,1979
2224,3,(woman*) AND womanism,1979
2275,4,(woman*) AND womanism,1979
1652,1,(woman*) AND womanism,1980
1630,2,(woman*) AND womanism,1980
1619,3,(woman*) AND womanism,1980
1802,4,(woman*) AND womanism,1980
1879,1,(woman*) AND womanism,1981
2039,2,(woman*) AND womanism,1981
1804,3,(woman*) AND womanism,1981
2124,4,(woman*) AND womanism,1981
1826,1,(woman*) AND womanism,1982
1953,2,(woman*) AND womanism,1982
1850,3,(woman*) AND womanism,1982
2133,4,(woman*) AND womanism,1982
1821,1,(woman*) AND womanism,1983
1899,2,(woman*) AND womanism,1983
1839,3,(woman*) AND womanism,1983
2032,4,(woman*) AND womanism,1983
1985,1,(woman*) AND womanism,1984
2067,2,(woman*) AND womanism,1984
2404,3,(woman*) AND womanism,1984
2360,4,(woman*) AND womanism,1984
1959,1,(woman*) AND womanism,1985
2238,2,(woman*) AND womanism,1985
1971,3,(woman*) AND womanism,1985
2178,4,(woman*) AND womanism,1985
2158,1,(woman*) AND womanism,1986
2208,2,(woman*) AND womanism,1986
2087,3,(woman*) AND womanism,1986
2165,4,(woman*) AND womanism,1986
2108,1,(woman*) AND womanism,1987
2292,2,(woman*) AND womanism,1987
2173,3,(woman*) AND womanism,1987
2298,4,(woman*) AND womanism,1987
2141,1,(woman*) AND womanism,1988
2213,2,(woman*) AND womanism,1988
2043,3,(woman*) AND womanism,1988
2229,4,(woman*) AND womanism,1988
1967,1,(woman*) AND womanism,1989
2138,2,(woman*) AND womanism,1989
2031,3,(woman*) AND womanism,1989
2340,4,(woman*) AND womanism,1989
2092,1,(woman*) AND womanism,1990
2254,2,(woman*) AND womanism,1990
2229,3,(woman*) AND womanism,1990
2194,4,(woman*) AND womanism,1990
1935,1,(woman*) AND womanism,1991
2189,2,(woman*) AND womanism,1991
2129,3,(woman*) AND womanism,1991
2216,4,(woman*) AND womanism,1991
2136,1,(woman*) AND womanism,1992
2173,2,(woman*) AND womanism,1992
2166,3,(woman*) AND womanism,1992
2393,4,(woman*) AND womanism,1992
2212,1,(woman*) AND womanism,1993
2239,2,(woman*) AND womanism,1993
2175,3,(woman*) AND womanism,1993
2291,4,(woman*) AND womanism,1993
2089,1,(woman*) AND womanism,1994
2274,2,(woman*) AND womanism,1994
2150,3,(woman*) AND womanism,1994
2202,4,(woman*) AND womanism,1994
2164,1,(woman*) AND womanism,1995
2109,2,(woman*) AND womanism,1995
2151,3,(woman*) AND womanism,1995
2492,4,(woman*) AND womanism,1995
2108,1,(woman*) AND womanism,1996
2350,2,(woman*) AND womanism,1996
2218,3,(woman*) AND womanism,1996
2194,4,(woman*) AND womanism,1996
2164,1,(woman*) AND womanism,1997
2264,2,(woman*) AND womanism,1997
2295,3,(woman*) AND womanism,1997
2595,4,(woman*) AND womanism,1997
2627,1,(woman*) AND womanism,1998
2389,2,(woman*) AND womanism,1998
2465,3,(woman*) AND womanism,1998
2618,4,(woman*) AND womanism,1998
2405,1,(woman*) AND womanism,1999
2572,2,(woman*) AND womanism,1999
2501,3,(woman*) AND womanism,1999
2556,4,(woman*) AND womanism,1999
2581,1,(woman*) AND womanism,2000
2583,2,(woman*) AND womanism,2000
2687,3,(woman*) AND womanism,2000
2658,4,(woman*) AND womanism,2000
2541,1,(woman*) AND womanism,2001
2523,2,(woman*) AND womanism,2001
2851,3,(woman*) AND womanism,2001
2835,4,(woman*) AND womanism,2001
2702,1,(woman*) AND womanism,2002
3181,2,(woman*) AND womanism,2002
2581,3,(woman*) AND womanism,2002
2883,4,(woman*) AND womanism,2002
2673,1,(woman*) AND womanism,2003
2897,2,(woman*) AND womanism,2003
2683,3,(woman*) AND womanism,2003
2815,4,(woman*) AND womanism,2003
2747,1,(woman*) AND womanism,2004
2794,2,(woman*) AND womanism,2004
2953,3,(woman*) AND womanism,2004
2799,4,(woman*) AND womanism,2004
2963,1,(woman*) AND womanism,2005
3285,2,(woman*) AND womanism,2005
3280,3,(woman*) AND womanism,2005
3094,4,(woman*) AND womanism,2005
3325,1,(woman*) AND womanism,2006
4730,2,(woman*) AND womanism,2006
5362,3,(woman*) AND womanism,2006
5615,4,(woman*) AND womanism,2006
2983,1,(woman*) AND womanism,2007
3253,2,(woman*) AND womanism,2007
3151,3,(woman*) AND womanism,2007
3211,4,(woman*) AND womanism,2007
3441,1,(woman*) AND womanism,2008
3452,2,(woman*) AND womanism,2008
3774,3,(woman*) AND womanism,2008
3426,4,(woman*) AND womanism,2008
3233,1,(woman*) AND womanism,2009
3290,2,(woman*) AND womanism,2009
3184,3,(woman*) AND womanism,2009
3032,4,(woman*) AND womanism,2009
2568,1,(woman*) AND womanism,2010
2508,2,(woman*) AND womanism,2010
2414,3,(woman*) AND womanism,2010
2379,4,(woman*) AND womanism,2010
2387,1,(woman*) AND womanism,2011
2481,2,(woman*) AND womanism,2011
2399,3,(woman*) AND womanism,2011
2462,4,(woman*) AND womanism,2011
2612,1,(woman*) AND womanism,2012
2491,2,(woman*) AND womanism,2012
2478,3,(woman*) AND womanism,2012
2498,4,(woman*) AND womanism,2012
2754,1,(woman*) AND womanism,2013
2548,2,(woman*) AND womanism,2013
2380,3,(woman*) AND womanism,2013
2425,4,(woman*) AND womanism,2013
2609,1,(woman*) AND womanism,2014
2510,2,(woman*) AND womanism,2014
2404,3,(woman*) AND womanism,2014
2521,4,(woman*) AND womanism,2014
2327,1,(woman*) AND womanism,2015
2552,2,(woman*) AND womanism,2015
2540,3,(woman*) AND womanism,2015
2512,4,(woman*) AND womanism,2015
2532,1,(woman*) AND womanism,2016
2434,2,(woman*) AND womanism,2016
2413,3,(woman*) AND womanism,2016
2477,4,(woman*) AND womanism,2016
2132,1,(woman*) AND womanism,2017
2235,2,(woman*) AND womanism,2017
2299,3,(woman*) AND womanism,2017
2626,4,(woman*) AND womanism,2017
2485,1,(woman*) AND womanism,2018
3068,2,(woman*) AND womanism,2018
3140,3,(woman*) AND womanism,2018
2687,4,(woman*) AND womanism,2018
2577,1,(woman*) AND womanism,2019
2663,2,(woman*) AND womanism,2019
2309,3,(woman*) AND womanism,2019
2465,4,(woman*) AND womanism,2019
