hits,quarter,term,year
7,1,(women*) AND intersectional feminist,1925
11,2,(women*) AND intersectional feminist,1925
10,3,(women*) AND intersectional feminist,1925
11,4,(women*) AND intersectional feminist,1925
11,1,(women*) AND intersectional feminist,1926
13,2,(women*) AND intersectional feminist,1926
9,3,(women*) AND intersectional feminist,1926
8,4,(women*) AND intersectional feminist,1926
4,1,(women*) AND intersectional feminist,1927
7,2,(women*) AND intersectional feminist,1927
17,3,(women*) AND intersectional feminist,1927
10,4,(women*) AND intersectional feminist,1927
14,1,(women*) AND intersectional feminist,1928
20,2,(women*) AND intersectional feminist,1928
15,3,(women*) AND intersectional feminist,1928
13,4,(women*) AND intersectional feminist,1928
12,1,(women*) AND intersectional feminist,1929
12,2,(women*) AND intersectional feminist,1929
9,3,(women*) AND intersectional feminist,1929
1,4,(women*) AND intersectional feminist,1929
13,1,(women*) AND intersectional feminist,1930
18,2,(women*) AND intersectional feminist,1930
5,3,(women*) AND intersectional feminist,1930
7,4,(women*) AND intersectional feminist,1930
12,1,(women*) AND intersectional feminist,1931
6,2,(women*) AND intersectional feminist,1931
4,3,(women*) AND intersectional feminist,1931
7,4,(women*) AND intersectional feminist,1931
5,1,(women*) AND intersectional feminist,1932
7,2,(women*) AND intersectional feminist,1932
5,3,(women*) AND intersectional feminist,1932
10,4,(women*) AND intersectional feminist,1932
9,1,(women*) AND intersectional feminist,1933
8,2,(women*) AND intersectional feminist,1933
11,3,(women*) AND intersectional feminist,1933
17,4,(women*) AND intersectional feminist,1933
11,1,(women*) AND intersectional feminist,1934
4,2,(women*) AND intersectional feminist,1934
8,3,(women*) AND intersectional feminist,1934
7,4,(women*) AND intersectional feminist,1934
5,1,(women*) AND intersectional feminist,1935
5,2,(women*) AND intersectional feminist,1935
13,3,(women*) AND intersectional feminist,1935
5,4,(women*) AND intersectional feminist,1935
12,1,(women*) AND intersectional feminist,1936
12,2,(women*) AND intersectional feminist,1936
1,3,(women*) AND intersectional feminist,1936
13,4,(women*) AND intersectional feminist,1936
12,1,(women*) AND intersectional feminist,1937
8,2,(women*) AND intersectional feminist,1937
3,3,(women*) AND intersectional feminist,1937
11,4,(women*) AND intersectional feminist,1937
4,1,(women*) AND intersectional feminist,1938
2,2,(women*) AND intersectional feminist,1938
3,3,(women*) AND intersectional feminist,1938
3,4,(women*) AND intersectional feminist,1938
11,1,(women*) AND intersectional feminist,1939
3,2,(women*) AND intersectional feminist,1939
3,3,(women*) AND intersectional feminist,1939
6,4,(women*) AND intersectional feminist,1939
7,1,(women*) AND intersectional feminist,1940
4,2,(women*) AND intersectional feminist,1940
2,3,(women*) AND intersectional feminist,1940
4,4,(women*) AND intersectional feminist,1940
3,1,(women*) AND intersectional feminist,1941
2,2,(women*) AND intersectional feminist,1941
5,3,(women*) AND intersectional feminist,1941
5,4,(women*) AND intersectional feminist,1941
2,1,(women*) AND intersectional feminist,1942
5,2,(women*) AND intersectional feminist,1942
3,3,(women*) AND intersectional feminist,1942
2,4,(women*) AND intersectional feminist,1942
4,1,(women*) AND intersectional feminist,1943
2,2,(women*) AND intersectional feminist,1943
2,3,(women*) AND intersectional feminist,1943
6,4,(women*) AND intersectional feminist,1943
3,1,(women*) AND intersectional feminist,1944
4,2,(women*) AND intersectional feminist,1944
3,3,(women*) AND intersectional feminist,1944
5,4,(women*) AND intersectional feminist,1944
2,1,(women*) AND intersectional feminist,1945
1,2,(women*) AND intersectional feminist,1945
0,3,(women*) AND intersectional feminist,1945
5,4,(women*) AND intersectional feminist,1945
1,1,(women*) AND intersectional feminist,1946
3,2,(women*) AND intersectional feminist,1946
1,3,(women*) AND intersectional feminist,1946
2,4,(women*) AND intersectional feminist,1946
7,1,(women*) AND intersectional feminist,1947
5,2,(women*) AND intersectional feminist,1947
2,3,(women*) AND intersectional feminist,1947
0,4,(women*) AND intersectional feminist,1947
7,1,(women*) AND intersectional feminist,1948
2,2,(women*) AND intersectional feminist,1948
5,3,(women*) AND intersectional feminist,1948
1,4,(women*) AND intersectional feminist,1948
4,1,(women*) AND intersectional feminist,1949
3,2,(women*) AND intersectional feminist,1949
1,3,(women*) AND intersectional feminist,1949
5,4,(women*) AND intersectional feminist,1949
3,1,(women*) AND intersectional feminist,1950
0,2,(women*) AND intersectional feminist,1950
3,3,(women*) AND intersectional feminist,1950
3,4,(women*) AND intersectional feminist,1950
4,1,(women*) AND intersectional feminist,1951
2,2,(women*) AND intersectional feminist,1951
5,3,(women*) AND intersectional feminist,1951
4,4,(women*) AND intersectional feminist,1951
2,1,(women*) AND intersectional feminist,1952
5,2,(women*) AND intersectional feminist,1952
3,3,(women*) AND intersectional feminist,1952
2,4,(women*) AND intersectional feminist,1952
3,1,(women*) AND intersectional feminist,1953
2,2,(women*) AND intersectional feminist,1953
6,3,(women*) AND intersectional feminist,1953
1,4,(women*) AND intersectional feminist,1953
5,1,(women*) AND intersectional feminist,1954
3,2,(women*) AND intersectional feminist,1954
5,3,(women*) AND intersectional feminist,1954
1,4,(women*) AND intersectional feminist,1954
4,1,(women*) AND intersectional feminist,1955
0,2,(women*) AND intersectional feminist,1955
2,3,(women*) AND intersectional feminist,1955
2,4,(women*) AND intersectional feminist,1955
4,1,(women*) AND intersectional feminist,1956
2,2,(women*) AND intersectional feminist,1956
2,3,(women*) AND intersectional feminist,1956
4,4,(women*) AND intersectional feminist,1956
6,1,(women*) AND intersectional feminist,1957
3,2,(women*) AND intersectional feminist,1957
2,3,(women*) AND intersectional feminist,1957
5,4,(women*) AND intersectional feminist,1957
3,1,(women*) AND intersectional feminist,1958
4,2,(women*) AND intersectional feminist,1958
1,3,(women*) AND intersectional feminist,1958
2,4,(women*) AND intersectional feminist,1958
3,1,(women*) AND intersectional feminist,1959
4,2,(women*) AND intersectional feminist,1959
1,3,(women*) AND intersectional feminist,1959
2,4,(women*) AND intersectional feminist,1959
4,1,(women*) AND intersectional feminist,1960
1,2,(women*) AND intersectional feminist,1960
6,3,(women*) AND intersectional feminist,1960
4,4,(women*) AND intersectional feminist,1960
4,1,(women*) AND intersectional feminist,1961
1,2,(women*) AND intersectional feminist,1961
0,3,(women*) AND intersectional feminist,1961
2,4,(women*) AND intersectional feminist,1961
4,1,(women*) AND intersectional feminist,1962
0,2,(women*) AND intersectional feminist,1962
3,3,(women*) AND intersectional feminist,1962
4,4,(women*) AND intersectional feminist,1962
2,1,(women*) AND intersectional feminist,1963
1,2,(women*) AND intersectional feminist,1963
3,3,(women*) AND intersectional feminist,1963
3,4,(women*) AND intersectional feminist,1963
0,1,(women*) AND intersectional feminist,1964
1,2,(women*) AND intersectional feminist,1964
1,3,(women*) AND intersectional feminist,1964
0,4,(women*) AND intersectional feminist,1964
2,1,(women*) AND intersectional feminist,1965
1,2,(women*) AND intersectional feminist,1965
3,3,(women*) AND intersectional feminist,1965
4,4,(women*) AND intersectional feminist,1965
4,1,(women*) AND intersectional feminist,1966
2,2,(women*) AND intersectional feminist,1966
5,3,(women*) AND intersectional feminist,1966
2,4,(women*) AND intersectional feminist,1966
4,1,(women*) AND intersectional feminist,1967
1,2,(women*) AND intersectional feminist,1967
2,3,(women*) AND intersectional feminist,1967
3,4,(women*) AND intersectional feminist,1967
5,1,(women*) AND intersectional feminist,1968
1,2,(women*) AND intersectional feminist,1968
2,3,(women*) AND intersectional feminist,1968
2,4,(women*) AND intersectional feminist,1968
5,1,(women*) AND intersectional feminist,1969
8,2,(women*) AND intersectional feminist,1969
6,3,(women*) AND intersectional feminist,1969
8,4,(women*) AND intersectional feminist,1969
0,1,(women*) AND intersectional feminist,1970
1,2,(women*) AND intersectional feminist,1970
0,3,(women*) AND intersectional feminist,1970
0,4,(women*) AND intersectional feminist,1970
1,1,(women*) AND intersectional feminist,1971
1,2,(women*) AND intersectional feminist,1971
1,3,(women*) AND intersectional feminist,1971
3,4,(women*) AND intersectional feminist,1971
3,1,(women*) AND intersectional feminist,1972
3,2,(women*) AND intersectional feminist,1972
1,3,(women*) AND intersectional feminist,1972
3,4,(women*) AND intersectional feminist,1972
7,1,(women*) AND intersectional feminist,1973
1,2,(women*) AND intersectional feminist,1973
2,3,(women*) AND intersectional feminist,1973
5,4,(women*) AND intersectional feminist,1973
3,1,(women*) AND intersectional feminist,1974
3,2,(women*) AND intersectional feminist,1974
1,3,(women*) AND intersectional feminist,1974
1,4,(women*) AND intersectional feminist,1974
3,1,(women*) AND intersectional feminist,1975
5,2,(women*) AND intersectional feminist,1975
7,3,(women*) AND intersectional feminist,1975
6,4,(women*) AND intersectional feminist,1975
1,1,(women*) AND intersectional feminist,1976
5,2,(women*) AND intersectional feminist,1976
5,3,(women*) AND intersectional feminist,1976
4,4,(women*) AND intersectional feminist,1976
3,1,(women*) AND intersectional feminist,1977
2,2,(women*) AND intersectional feminist,1977
4,3,(women*) AND intersectional feminist,1977
9,4,(women*) AND intersectional feminist,1977
6,1,(women*) AND intersectional feminist,1978
9,2,(women*) AND intersectional feminist,1978
1,3,(women*) AND intersectional feminist,1978
1,4,(women*) AND intersectional feminist,1978
4,1,(women*) AND intersectional feminist,1979
3,2,(women*) AND intersectional feminist,1979
5,3,(women*) AND intersectional feminist,1979
5,4,(women*) AND intersectional feminist,1979
81,1,(women*) AND intersectional feminist,1980
65,2,(women*) AND intersectional feminist,1980
80,3,(women*) AND intersectional feminist,1980
92,4,(women*) AND intersectional feminist,1980
5,1,(women*) AND intersectional feminist,1981
5,2,(women*) AND intersectional feminist,1981
2,3,(women*) AND intersectional feminist,1981
4,4,(women*) AND intersectional feminist,1981
4,1,(women*) AND intersectional feminist,1982
6,2,(women*) AND intersectional feminist,1982
2,3,(women*) AND intersectional feminist,1982
6,4,(women*) AND intersectional feminist,1982
4,1,(women*) AND intersectional feminist,1983
4,2,(women*) AND intersectional feminist,1983
3,3,(women*) AND intersectional feminist,1983
2,4,(women*) AND intersectional feminist,1983
4,1,(women*) AND intersectional feminist,1984
9,2,(women*) AND intersectional feminist,1984
11,3,(women*) AND intersectional feminist,1984
8,4,(women*) AND intersectional feminist,1984
4,1,(women*) AND intersectional feminist,1985
5,2,(women*) AND intersectional feminist,1985
8,3,(women*) AND intersectional feminist,1985
4,4,(women*) AND intersectional feminist,1985
8,1,(women*) AND intersectional feminist,1986
7,2,(women*) AND intersectional feminist,1986
8,3,(women*) AND intersectional feminist,1986
5,4,(women*) AND intersectional feminist,1986
3,1,(women*) AND intersectional feminist,1987
3,2,(women*) AND intersectional feminist,1987
3,3,(women*) AND intersectional feminist,1987
3,4,(women*) AND intersectional feminist,1987
4,1,(women*) AND intersectional feminist,1988
7,2,(women*) AND intersectional feminist,1988
8,3,(women*) AND intersectional feminist,1988
2,4,(women*) AND intersectional feminist,1988
6,1,(women*) AND intersectional feminist,1989
2,2,(women*) AND intersectional feminist,1989
2,3,(women*) AND intersectional feminist,1989
6,4,(women*) AND intersectional feminist,1989
3,1,(women*) AND intersectional feminist,1990
2,2,(women*) AND intersectional feminist,1990
9,3,(women*) AND intersectional feminist,1990
4,4,(women*) AND intersectional feminist,1990
4,1,(women*) AND intersectional feminist,1991
2,2,(women*) AND intersectional feminist,1991
7,3,(women*) AND intersectional feminist,1991
5,4,(women*) AND intersectional feminist,1991
8,1,(women*) AND intersectional feminist,1992
6,2,(women*) AND intersectional feminist,1992
6,3,(women*) AND intersectional feminist,1992
4,4,(women*) AND intersectional feminist,1992
6,1,(women*) AND intersectional feminist,1993
5,2,(women*) AND intersectional feminist,1993
7,3,(women*) AND intersectional feminist,1993
5,4,(women*) AND intersectional feminist,1993
5,1,(women*) AND intersectional feminist,1994
9,2,(women*) AND intersectional feminist,1994
10,3,(women*) AND intersectional feminist,1994
9,4,(women*) AND intersectional feminist,1994
0,1,(women*) AND intersectional feminist,1995
8,2,(women*) AND intersectional feminist,1995
5,3,(women*) AND intersectional feminist,1995
5,4,(women*) AND intersectional feminist,1995
1,1,(women*) AND intersectional feminist,1996
4,2,(women*) AND intersectional feminist,1996
7,3,(women*) AND intersectional feminist,1996
8,4,(women*) AND intersectional feminist,1996
7,1,(women*) AND intersectional feminist,1997
4,2,(women*) AND intersectional feminist,1997
2,3,(women*) AND intersectional feminist,1997
9,4,(women*) AND intersectional feminist,1997
8,1,(women*) AND intersectional feminist,1998
3,2,(women*) AND intersectional feminist,1998
7,3,(women*) AND intersectional feminist,1998
7,4,(women*) AND intersectional feminist,1998
6,1,(women*) AND intersectional feminist,1999
12,2,(women*) AND intersectional feminist,1999
11,3,(women*) AND intersectional feminist,1999
5,4,(women*) AND intersectional feminist,1999
10,1,(women*) AND intersectional feminist,2000
12,2,(women*) AND intersectional feminist,2000
7,3,(women*) AND intersectional feminist,2000
11,4,(women*) AND intersectional feminist,2000
8,1,(women*) AND intersectional feminist,2001
9,2,(women*) AND intersectional feminist,2001
7,3,(women*) AND intersectional feminist,2001
10,4,(women*) AND intersectional feminist,2001
4,1,(women*) AND intersectional feminist,2002
1,2,(women*) AND intersectional feminist,2002
4,3,(women*) AND intersectional feminist,2002
9,4,(women*) AND intersectional feminist,2002
3,1,(women*) AND intersectional feminist,2003
2,2,(women*) AND intersectional feminist,2003
4,3,(women*) AND intersectional feminist,2003
10,4,(women*) AND intersectional feminist,2003
4,1,(women*) AND intersectional feminist,2004
6,2,(women*) AND intersectional feminist,2004
3,3,(women*) AND intersectional feminist,2004
7,4,(women*) AND intersectional feminist,2004
6,1,(women*) AND intersectional feminist,2005
7,2,(women*) AND intersectional feminist,2005
7,3,(women*) AND intersectional feminist,2005
11,4,(women*) AND intersectional feminist,2005
14,1,(women*) AND intersectional feminist,2006
10,2,(women*) AND intersectional feminist,2006
8,3,(women*) AND intersectional feminist,2006
30,4,(women*) AND intersectional feminist,2006
5,1,(women*) AND intersectional feminist,2007
12,2,(women*) AND intersectional feminist,2007
11,3,(women*) AND intersectional feminist,2007
7,4,(women*) AND intersectional feminist,2007
7,1,(women*) AND intersectional feminist,2008
18,2,(women*) AND intersectional feminist,2008
11,3,(women*) AND intersectional feminist,2008
13,4,(women*) AND intersectional feminist,2008
7,1,(women*) AND intersectional feminist,2009
5,2,(women*) AND intersectional feminist,2009
13,3,(women*) AND intersectional feminist,2009
6,4,(women*) AND intersectional feminist,2009
10,1,(women*) AND intersectional feminist,2010
7,2,(women*) AND intersectional feminist,2010
7,3,(women*) AND intersectional feminist,2010
9,4,(women*) AND intersectional feminist,2010
11,1,(women*) AND intersectional feminist,2011
15,2,(women*) AND intersectional feminist,2011
11,3,(women*) AND intersectional feminist,2011
8,4,(women*) AND intersectional feminist,2011
9,1,(women*) AND intersectional feminist,2012
22,2,(women*) AND intersectional feminist,2012
18,3,(women*) AND intersectional feminist,2012
16,4,(women*) AND intersectional feminist,2012
12,1,(women*) AND intersectional feminist,2013
7,2,(women*) AND intersectional feminist,2013
16,3,(women*) AND intersectional feminist,2013
8,4,(women*) AND intersectional feminist,2013
18,1,(women*) AND intersectional feminist,2014
9,2,(women*) AND intersectional feminist,2014
10,3,(women*) AND intersectional feminist,2014
12,4,(women*) AND intersectional feminist,2014
19,1,(women*) AND intersectional feminist,2015
22,2,(women*) AND intersectional feminist,2015
15,3,(women*) AND intersectional feminist,2015
19,4,(women*) AND intersectional feminist,2015
13,1,(women*) AND intersectional feminist,2016
17,2,(women*) AND intersectional feminist,2016
13,3,(women*) AND intersectional feminist,2016
22,4,(women*) AND intersectional feminist,2016
27,1,(women*) AND intersectional feminist,2017
16,2,(women*) AND intersectional feminist,2017
29,3,(women*) AND intersectional feminist,2017
32,4,(women*) AND intersectional feminist,2017
40,1,(women*) AND intersectional feminist,2018
28,2,(women*) AND intersectional feminist,2018
33,3,(women*) AND intersectional feminist,2018
58,4,(women*) AND intersectional feminist,2018
28,1,(women*) AND intersectional feminist,2019
40,2,(women*) AND intersectional feminist,2019
25,3,(women*) AND intersectional feminist,2019
19,4,(women*) AND intersectional feminist,2019
