hits,quarter,term,year
2,4,(gender*) AND gender justice,1926
1,1,(gender*) AND gender justice,1927
0,2,(gender*) AND gender justice,1927
0,3,(gender*) AND gender justice,1927
0,4,(gender*) AND gender justice,1927
1,1,(gender*) AND gender justice,1928
1,2,(gender*) AND gender justice,1928
1,3,(gender*) AND gender justice,1928
0,4,(gender*) AND gender justice,1928
1,1,(gender*) AND gender justice,1929
0,2,(gender*) AND gender justice,1929
1,3,(gender*) AND gender justice,1929
1,4,(gender*) AND gender justice,1929
0,1,(gender*) AND gender justice,1930
2,2,(gender*) AND gender justice,1930
0,3,(gender*) AND gender justice,1930
0,4,(gender*) AND gender justice,1930
0,1,(gender*) AND gender justice,1931
1,2,(gender*) AND gender justice,1931
1,3,(gender*) AND gender justice,1931
1,4,(gender*) AND gender justice,1931
0,1,(gender*) AND gender justice,1932
2,2,(gender*) AND gender justice,1932
0,3,(gender*) AND gender justice,1932
0,4,(gender*) AND gender justice,1932
0,1,(gender*) AND gender justice,1933
1,2,(gender*) AND gender justice,1933
1,3,(gender*) AND gender justice,1933
0,4,(gender*) AND gender justice,1933
1,1,(gender*) AND gender justice,1934
1,2,(gender*) AND gender justice,1934
0,3,(gender*) AND gender justice,1934
0,4,(gender*) AND gender justice,1934
0,1,(gender*) AND gender justice,1935
1,2,(gender*) AND gender justice,1935
0,3,(gender*) AND gender justice,1935
0,4,(gender*) AND gender justice,1935
1,1,(gender*) AND gender justice,1936
2,2,(gender*) AND gender justice,1936
4,3,(gender*) AND gender justice,1936
1,4,(gender*) AND gender justice,1936
0,1,(gender*) AND gender justice,1937
1,2,(gender*) AND gender justice,1937
0,3,(gender*) AND gender justice,1937
0,4,(gender*) AND gender justice,1937
1,1,(gender*) AND gender justice,1938
1,2,(gender*) AND gender justice,1938
1,3,(gender*) AND gender justice,1938
1,4,(gender*) AND gender justice,1938
1,1,(gender*) AND gender justice,1939
1,2,(gender*) AND gender justice,1939
1,3,(gender*) AND gender justice,1939
1,4,(gender*) AND gender justice,1939
1,1,(gender*) AND gender justice,1940
2,2,(gender*) AND gender justice,1940
0,3,(gender*) AND gender justice,1940
1,4,(gender*) AND gender justice,1940
0,1,(gender*) AND gender justice,1941
0,2,(gender*) AND gender justice,1941
0,3,(gender*) AND gender justice,1941
0,4,(gender*) AND gender justice,1941
1,1,(gender*) AND gender justice,1942
0,2,(gender*) AND gender justice,1942
0,3,(gender*) AND gender justice,1942
0,4,(gender*) AND gender justice,1942
0,1,(gender*) AND gender justice,1943
0,2,(gender*) AND gender justice,1943
0,3,(gender*) AND gender justice,1943
0,4,(gender*) AND gender justice,1943
0,1,(gender*) AND gender justice,1944
0,2,(gender*) AND gender justice,1944
0,3,(gender*) AND gender justice,1944
0,4,(gender*) AND gender justice,1944
1,1,(gender*) AND gender justice,1945
1,2,(gender*) AND gender justice,1945
2,3,(gender*) AND gender justice,1945
0,4,(gender*) AND gender justice,1945
1,1,(gender*) AND gender justice,1946
2,2,(gender*) AND gender justice,1946
0,3,(gender*) AND gender justice,1946
2,4,(gender*) AND gender justice,1946
0,1,(gender*) AND gender justice,1947
1,2,(gender*) AND gender justice,1947
0,3,(gender*) AND gender justice,1947
2,4,(gender*) AND gender justice,1947
0,1,(gender*) AND gender justice,1948
0,2,(gender*) AND gender justice,1948
0,3,(gender*) AND gender justice,1948
1,4,(gender*) AND gender justice,1948
1,1,(gender*) AND gender justice,1949
2,2,(gender*) AND gender justice,1949
0,3,(gender*) AND gender justice,1949
1,4,(gender*) AND gender justice,1949
0,1,(gender*) AND gender justice,1950
1,2,(gender*) AND gender justice,1950
1,3,(gender*) AND gender justice,1950
1,4,(gender*) AND gender justice,1950
1,1,(gender*) AND gender justice,1951
0,2,(gender*) AND gender justice,1951
0,3,(gender*) AND gender justice,1951
0,4,(gender*) AND gender justice,1951
1,1,(gender*) AND gender justice,1952
1,2,(gender*) AND gender justice,1952
0,3,(gender*) AND gender justice,1952
1,4,(gender*) AND gender justice,1952
1,1,(gender*) AND gender justice,1953
1,2,(gender*) AND gender justice,1953
1,3,(gender*) AND gender justice,1953
0,4,(gender*) AND gender justice,1953
0,1,(gender*) AND gender justice,1954
1,2,(gender*) AND gender justice,1954
0,3,(gender*) AND gender justice,1954
1,4,(gender*) AND gender justice,1954
1,1,(gender*) AND gender justice,1955
0,2,(gender*) AND gender justice,1955
1,3,(gender*) AND gender justice,1955
0,4,(gender*) AND gender justice,1955
0,1,(gender*) AND gender justice,1956
1,2,(gender*) AND gender justice,1956
1,3,(gender*) AND gender justice,1956
0,4,(gender*) AND gender justice,1956
1,1,(gender*) AND gender justice,1957
0,2,(gender*) AND gender justice,1957
3,3,(gender*) AND gender justice,1957
0,4,(gender*) AND gender justice,1957
0,1,(gender*) AND gender justice,1958
0,2,(gender*) AND gender justice,1958
0,3,(gender*) AND gender justice,1958
1,4,(gender*) AND gender justice,1958
0,1,(gender*) AND gender justice,1959
1,2,(gender*) AND gender justice,1959
0,3,(gender*) AND gender justice,1959
0,4,(gender*) AND gender justice,1959
0,1,(gender*) AND gender justice,1960
1,2,(gender*) AND gender justice,1960
0,3,(gender*) AND gender justice,1960
0,4,(gender*) AND gender justice,1960
0,1,(gender*) AND gender justice,1961
0,2,(gender*) AND gender justice,1961
1,3,(gender*) AND gender justice,1961
0,4,(gender*) AND gender justice,1961
0,1,(gender*) AND gender justice,1962
1,2,(gender*) AND gender justice,1962
0,3,(gender*) AND gender justice,1962
1,4,(gender*) AND gender justice,1962
0,1,(gender*) AND gender justice,1963
0,2,(gender*) AND gender justice,1963
1,3,(gender*) AND gender justice,1963
0,4,(gender*) AND gender justice,1963
28,1,(gender*) AND gender justice,1964
33,2,(gender*) AND gender justice,1964
22,3,(gender*) AND gender justice,1964
35,4,(gender*) AND gender justice,1964
0,1,(gender*) AND gender justice,1965
1,2,(gender*) AND gender justice,1965
0,3,(gender*) AND gender justice,1965
2,4,(gender*) AND gender justice,1965
1,1,(gender*) AND gender justice,1966
2,2,(gender*) AND gender justice,1966
1,3,(gender*) AND gender justice,1966
0,4,(gender*) AND gender justice,1966
2,1,(gender*) AND gender justice,1967
0,2,(gender*) AND gender justice,1967
0,3,(gender*) AND gender justice,1967
1,4,(gender*) AND gender justice,1967
0,1,(gender*) AND gender justice,1968
0,2,(gender*) AND gender justice,1968
1,3,(gender*) AND gender justice,1968
0,4,(gender*) AND gender justice,1968
3,1,(gender*) AND gender justice,1969
1,2,(gender*) AND gender justice,1969
0,3,(gender*) AND gender justice,1969
0,4,(gender*) AND gender justice,1969
43,1,(gender*) AND gender justice,1970
46,2,(gender*) AND gender justice,1970
30,3,(gender*) AND gender justice,1970
45,4,(gender*) AND gender justice,1970
28,1,(gender*) AND gender justice,1971
41,2,(gender*) AND gender justice,1971
32,3,(gender*) AND gender justice,1971
33,4,(gender*) AND gender justice,1971
36,1,(gender*) AND gender justice,1972
31,2,(gender*) AND gender justice,1972
32,3,(gender*) AND gender justice,1972
36,4,(gender*) AND gender justice,1972
31,1,(gender*) AND gender justice,1973
49,2,(gender*) AND gender justice,1973
51,3,(gender*) AND gender justice,1973
50,4,(gender*) AND gender justice,1973
34,1,(gender*) AND gender justice,1974
46,2,(gender*) AND gender justice,1974
45,3,(gender*) AND gender justice,1974
31,4,(gender*) AND gender justice,1974
35,1,(gender*) AND gender justice,1975
38,2,(gender*) AND gender justice,1975
29,3,(gender*) AND gender justice,1975
50,4,(gender*) AND gender justice,1975
29,1,(gender*) AND gender justice,1976
35,2,(gender*) AND gender justice,1976
30,3,(gender*) AND gender justice,1976
31,4,(gender*) AND gender justice,1976
19,1,(gender*) AND gender justice,1977
45,2,(gender*) AND gender justice,1977
28,3,(gender*) AND gender justice,1977
42,4,(gender*) AND gender justice,1977
39,1,(gender*) AND gender justice,1978
32,2,(gender*) AND gender justice,1978
20,3,(gender*) AND gender justice,1978
35,4,(gender*) AND gender justice,1978
42,1,(gender*) AND gender justice,1979
26,2,(gender*) AND gender justice,1979
32,3,(gender*) AND gender justice,1979
48,4,(gender*) AND gender justice,1979
3,1,(gender*) AND gender justice,1980
6,2,(gender*) AND gender justice,1980
5,3,(gender*) AND gender justice,1980
6,4,(gender*) AND gender justice,1980
14,1,(gender*) AND gender justice,1981
29,2,(gender*) AND gender justice,1981
19,3,(gender*) AND gender justice,1981
37,4,(gender*) AND gender justice,1981
33,1,(gender*) AND gender justice,1982
38,2,(gender*) AND gender justice,1982
22,3,(gender*) AND gender justice,1982
40,4,(gender*) AND gender justice,1982
30,1,(gender*) AND gender justice,1983
36,2,(gender*) AND gender justice,1983
38,3,(gender*) AND gender justice,1983
47,4,(gender*) AND gender justice,1983
28,1,(gender*) AND gender justice,1984
29,2,(gender*) AND gender justice,1984
43,3,(gender*) AND gender justice,1984
33,4,(gender*) AND gender justice,1984
32,1,(gender*) AND gender justice,1985
31,2,(gender*) AND gender justice,1985
28,3,(gender*) AND gender justice,1985
41,4,(gender*) AND gender justice,1985
36,1,(gender*) AND gender justice,1986
42,2,(gender*) AND gender justice,1986
32,3,(gender*) AND gender justice,1986
24,4,(gender*) AND gender justice,1986
36,1,(gender*) AND gender justice,1987
41,2,(gender*) AND gender justice,1987
40,3,(gender*) AND gender justice,1987
24,4,(gender*) AND gender justice,1987
35,1,(gender*) AND gender justice,1988
36,2,(gender*) AND gender justice,1988
25,3,(gender*) AND gender justice,1988
32,4,(gender*) AND gender justice,1988
22,1,(gender*) AND gender justice,1989
34,2,(gender*) AND gender justice,1989
25,3,(gender*) AND gender justice,1989
23,4,(gender*) AND gender justice,1989
24,1,(gender*) AND gender justice,1990
30,2,(gender*) AND gender justice,1990
26,3,(gender*) AND gender justice,1990
32,4,(gender*) AND gender justice,1990
22,1,(gender*) AND gender justice,1991
37,2,(gender*) AND gender justice,1991
44,3,(gender*) AND gender justice,1991
33,4,(gender*) AND gender justice,1991
31,1,(gender*) AND gender justice,1992
42,2,(gender*) AND gender justice,1992
36,3,(gender*) AND gender justice,1992
38,4,(gender*) AND gender justice,1992
25,1,(gender*) AND gender justice,1993
45,2,(gender*) AND gender justice,1993
35,3,(gender*) AND gender justice,1993
43,4,(gender*) AND gender justice,1993
22,1,(gender*) AND gender justice,1994
38,2,(gender*) AND gender justice,1994
28,3,(gender*) AND gender justice,1994
35,4,(gender*) AND gender justice,1994
20,1,(gender*) AND gender justice,1995
46,2,(gender*) AND gender justice,1995
32,3,(gender*) AND gender justice,1995
48,4,(gender*) AND gender justice,1995
29,1,(gender*) AND gender justice,1996
30,2,(gender*) AND gender justice,1996
35,3,(gender*) AND gender justice,1996
34,4,(gender*) AND gender justice,1996
28,1,(gender*) AND gender justice,1997
52,2,(gender*) AND gender justice,1997
26,3,(gender*) AND gender justice,1997
46,4,(gender*) AND gender justice,1997
43,1,(gender*) AND gender justice,1998
45,2,(gender*) AND gender justice,1998
36,3,(gender*) AND gender justice,1998
45,4,(gender*) AND gender justice,1998
64,1,(gender*) AND gender justice,1999
39,2,(gender*) AND gender justice,1999
28,3,(gender*) AND gender justice,1999
31,4,(gender*) AND gender justice,1999
42,1,(gender*) AND gender justice,2000
53,2,(gender*) AND gender justice,2000
46,3,(gender*) AND gender justice,2000
71,4,(gender*) AND gender justice,2000
50,1,(gender*) AND gender justice,2001
50,2,(gender*) AND gender justice,2001
41,3,(gender*) AND gender justice,2001
49,4,(gender*) AND gender justice,2001
44,1,(gender*) AND gender justice,2002
60,2,(gender*) AND gender justice,2002
36,3,(gender*) AND gender justice,2002
54,4,(gender*) AND gender justice,2002
45,1,(gender*) AND gender justice,2003
64,2,(gender*) AND gender justice,2003
49,3,(gender*) AND gender justice,2003
45,4,(gender*) AND gender justice,2003
47,1,(gender*) AND gender justice,2004
40,2,(gender*) AND gender justice,2004
46,3,(gender*) AND gender justice,2004
65,4,(gender*) AND gender justice,2004
55,1,(gender*) AND gender justice,2005
57,2,(gender*) AND gender justice,2005
80,3,(gender*) AND gender justice,2005
56,4,(gender*) AND gender justice,2005
70,1,(gender*) AND gender justice,2006
82,2,(gender*) AND gender justice,2006
65,3,(gender*) AND gender justice,2006
110,4,(gender*) AND gender justice,2006
48,1,(gender*) AND gender justice,2007
68,2,(gender*) AND gender justice,2007
58,3,(gender*) AND gender justice,2007
65,4,(gender*) AND gender justice,2007
80,1,(gender*) AND gender justice,2008
62,2,(gender*) AND gender justice,2008
65,3,(gender*) AND gender justice,2008
43,4,(gender*) AND gender justice,2008
64,1,(gender*) AND gender justice,2009
123,2,(gender*) AND gender justice,2009
104,3,(gender*) AND gender justice,2009
65,4,(gender*) AND gender justice,2009
36,1,(gender*) AND gender justice,2010
85,2,(gender*) AND gender justice,2010
48,3,(gender*) AND gender justice,2010
50,4,(gender*) AND gender justice,2010
67,1,(gender*) AND gender justice,2011
69,2,(gender*) AND gender justice,2011
50,3,(gender*) AND gender justice,2011
64,4,(gender*) AND gender justice,2011
55,1,(gender*) AND gender justice,2012
70,2,(gender*) AND gender justice,2012
51,3,(gender*) AND gender justice,2012
65,4,(gender*) AND gender justice,2012
101,1,(gender*) AND gender justice,2013
55,2,(gender*) AND gender justice,2013
50,3,(gender*) AND gender justice,2013
60,4,(gender*) AND gender justice,2013
78,1,(gender*) AND gender justice,2014
79,2,(gender*) AND gender justice,2014
52,3,(gender*) AND gender justice,2014
86,4,(gender*) AND gender justice,2014
94,1,(gender*) AND gender justice,2015
102,2,(gender*) AND gender justice,2015
63,3,(gender*) AND gender justice,2015
78,4,(gender*) AND gender justice,2015
99,1,(gender*) AND gender justice,2016
107,2,(gender*) AND gender justice,2016
91,3,(gender*) AND gender justice,2016
117,4,(gender*) AND gender justice,2016
115,1,(gender*) AND gender justice,2017
87,2,(gender*) AND gender justice,2017
107,3,(gender*) AND gender justice,2017
117,4,(gender*) AND gender justice,2017
146,1,(gender*) AND gender justice,2018
168,2,(gender*) AND gender justice,2018
520,3,(gender*) AND gender justice,2018
233,4,(gender*) AND gender justice,2018
171,1,(gender*) AND gender justice,2019
217,2,(gender*) AND gender justice,2019
169,3,(gender*) AND gender justice,2019
160,4,(gender*) AND gender justice,2019
