hits,quarter,term,year
2,4,(women*) AND feminism NOT black,1913
4,1,(women*) AND feminism NOT black,1914
4,2,(women*) AND feminism NOT black,1914
1,3,(women*) AND feminism NOT black,1914
0,4,(women*) AND feminism NOT black,1914
0,1,(women*) AND feminism NOT black,1915
1,2,(women*) AND feminism NOT black,1915
3,3,(women*) AND feminism NOT black,1915
2,4,(women*) AND feminism NOT black,1915
0,1,(women*) AND feminism NOT black,1916
1,2,(women*) AND feminism NOT black,1916
2,3,(women*) AND feminism NOT black,1916
0,4,(women*) AND feminism NOT black,1916
0,1,(women*) AND feminism NOT black,1917
0,2,(women*) AND feminism NOT black,1917
1,3,(women*) AND feminism NOT black,1917
1,4,(women*) AND feminism NOT black,1917
1,1,(women*) AND feminism NOT black,1918
0,2,(women*) AND feminism NOT black,1918
0,3,(women*) AND feminism NOT black,1918
0,4,(women*) AND feminism NOT black,1918
0,1,(women*) AND feminism NOT black,1919
0,2,(women*) AND feminism NOT black,1919
0,3,(women*) AND feminism NOT black,1919
1,4,(women*) AND feminism NOT black,1919
0,1,(women*) AND feminism NOT black,1920
0,2,(women*) AND feminism NOT black,1920
1,3,(women*) AND feminism NOT black,1920
0,4,(women*) AND feminism NOT black,1920
0,1,(women*) AND feminism NOT black,1921
2,2,(women*) AND feminism NOT black,1921
0,3,(women*) AND feminism NOT black,1921
0,4,(women*) AND feminism NOT black,1921
0,1,(women*) AND feminism NOT black,1922
0,2,(women*) AND feminism NOT black,1922
0,3,(women*) AND feminism NOT black,1922
0,4,(women*) AND feminism NOT black,1922
1,1,(women*) AND feminism NOT black,1923
1,2,(women*) AND feminism NOT black,1923
0,3,(women*) AND feminism NOT black,1923
7,4,(women*) AND feminism NOT black,1923
0,1,(women*) AND feminism NOT black,1924
2,2,(women*) AND feminism NOT black,1924
1,3,(women*) AND feminism NOT black,1924
0,4,(women*) AND feminism NOT black,1924
0,1,(women*) AND feminism NOT black,1925
0,2,(women*) AND feminism NOT black,1925
3,3,(women*) AND feminism NOT black,1925
4,4,(women*) AND feminism NOT black,1925
3,1,(women*) AND feminism NOT black,1926
4,2,(women*) AND feminism NOT black,1926
0,3,(women*) AND feminism NOT black,1926
1,4,(women*) AND feminism NOT black,1926
0,1,(women*) AND feminism NOT black,1927
1,2,(women*) AND feminism NOT black,1927
2,3,(women*) AND feminism NOT black,1927
1,4,(women*) AND feminism NOT black,1927
1,1,(women*) AND feminism NOT black,1928
0,2,(women*) AND feminism NOT black,1928
1,3,(women*) AND feminism NOT black,1928
1,4,(women*) AND feminism NOT black,1928
0,1,(women*) AND feminism NOT black,1929
1,2,(women*) AND feminism NOT black,1929
1,3,(women*) AND feminism NOT black,1929
0,4,(women*) AND feminism NOT black,1929
1,1,(women*) AND feminism NOT black,1930
0,2,(women*) AND feminism NOT black,1930
0,3,(women*) AND feminism NOT black,1930
2,4,(women*) AND feminism NOT black,1930
0,1,(women*) AND feminism NOT black,1931
3,2,(women*) AND feminism NOT black,1931
0,3,(women*) AND feminism NOT black,1931
1,4,(women*) AND feminism NOT black,1931
0,1,(women*) AND feminism NOT black,1932
0,2,(women*) AND feminism NOT black,1932
1,3,(women*) AND feminism NOT black,1932
1,4,(women*) AND feminism NOT black,1932
0,1,(women*) AND feminism NOT black,1933
1,2,(women*) AND feminism NOT black,1933
0,3,(women*) AND feminism NOT black,1933
0,4,(women*) AND feminism NOT black,1933
1,1,(women*) AND feminism NOT black,1934
1,2,(women*) AND feminism NOT black,1934
0,3,(women*) AND feminism NOT black,1934
0,4,(women*) AND feminism NOT black,1934
0,1,(women*) AND feminism NOT black,1935
0,2,(women*) AND feminism NOT black,1935
1,3,(women*) AND feminism NOT black,1935
0,4,(women*) AND feminism NOT black,1935
0,1,(women*) AND feminism NOT black,1936
0,2,(women*) AND feminism NOT black,1936
0,3,(women*) AND feminism NOT black,1936
0,4,(women*) AND feminism NOT black,1936
0,1,(women*) AND feminism NOT black,1937
0,2,(women*) AND feminism NOT black,1937
0,3,(women*) AND feminism NOT black,1937
1,4,(women*) AND feminism NOT black,1937
1,1,(women*) AND feminism NOT black,1938
0,2,(women*) AND feminism NOT black,1938
0,3,(women*) AND feminism NOT black,1938
0,4,(women*) AND feminism NOT black,1938
1,1,(women*) AND feminism NOT black,1939
1,2,(women*) AND feminism NOT black,1939
0,3,(women*) AND feminism NOT black,1939
0,4,(women*) AND feminism NOT black,1939
0,1,(women*) AND feminism NOT black,1940
0,2,(women*) AND feminism NOT black,1940
0,3,(women*) AND feminism NOT black,1940
0,4,(women*) AND feminism NOT black,1940
0,1,(women*) AND feminism NOT black,1941
0,2,(women*) AND feminism NOT black,1941
0,3,(women*) AND feminism NOT black,1941
0,4,(women*) AND feminism NOT black,1941
0,1,(women*) AND feminism NOT black,1942
0,2,(women*) AND feminism NOT black,1942
0,3,(women*) AND feminism NOT black,1942
0,4,(women*) AND feminism NOT black,1942
0,1,(women*) AND feminism NOT black,1943
0,2,(women*) AND feminism NOT black,1943
0,3,(women*) AND feminism NOT black,1943
0,4,(women*) AND feminism NOT black,1943
0,1,(women*) AND feminism NOT black,1944
0,2,(women*) AND feminism NOT black,1944
0,3,(women*) AND feminism NOT black,1944
0,4,(women*) AND feminism NOT black,1944
1,1,(women*) AND feminism NOT black,1945
0,2,(women*) AND feminism NOT black,1945
0,3,(women*) AND feminism NOT black,1945
1,4,(women*) AND feminism NOT black,1945
0,1,(women*) AND feminism NOT black,1946
0,2,(women*) AND feminism NOT black,1946
1,3,(women*) AND feminism NOT black,1946
0,4,(women*) AND feminism NOT black,1946
0,1,(women*) AND feminism NOT black,1947
0,2,(women*) AND feminism NOT black,1947
0,3,(women*) AND feminism NOT black,1947
0,4,(women*) AND feminism NOT black,1947
0,1,(women*) AND feminism NOT black,1948
0,2,(women*) AND feminism NOT black,1948
0,3,(women*) AND feminism NOT black,1948
0,4,(women*) AND feminism NOT black,1948
0,1,(women*) AND feminism NOT black,1949
0,2,(women*) AND feminism NOT black,1949
0,3,(women*) AND feminism NOT black,1949
0,4,(women*) AND feminism NOT black,1949
0,1,(women*) AND feminism NOT black,1950
0,2,(women*) AND feminism NOT black,1950
0,3,(women*) AND feminism NOT black,1950
0,4,(women*) AND feminism NOT black,1950
0,1,(women*) AND feminism NOT black,1951
0,2,(women*) AND feminism NOT black,1951
0,3,(women*) AND feminism NOT black,1951
0,4,(women*) AND feminism NOT black,1951
0,1,(women*) AND feminism NOT black,1952
0,2,(women*) AND feminism NOT black,1952
0,3,(women*) AND feminism NOT black,1952
1,4,(women*) AND feminism NOT black,1952
0,1,(women*) AND feminism NOT black,1953
0,2,(women*) AND feminism NOT black,1953
0,3,(women*) AND feminism NOT black,1953
0,4,(women*) AND feminism NOT black,1953
0,1,(women*) AND feminism NOT black,1954
0,2,(women*) AND feminism NOT black,1954
0,3,(women*) AND feminism NOT black,1954
1,4,(women*) AND feminism NOT black,1954
0,1,(women*) AND feminism NOT black,1955
0,2,(women*) AND feminism NOT black,1955
0,3,(women*) AND feminism NOT black,1955
0,4,(women*) AND feminism NOT black,1955
0,1,(women*) AND feminism NOT black,1956
0,2,(women*) AND feminism NOT black,1956
0,3,(women*) AND feminism NOT black,1956
1,4,(women*) AND feminism NOT black,1956
0,1,(women*) AND feminism NOT black,1957
0,2,(women*) AND feminism NOT black,1957
0,3,(women*) AND feminism NOT black,1957
0,4,(women*) AND feminism NOT black,1957
0,1,(women*) AND feminism NOT black,1958
0,2,(women*) AND feminism NOT black,1958
0,3,(women*) AND feminism NOT black,1958
0,4,(women*) AND feminism NOT black,1958
0,1,(women*) AND feminism NOT black,1959
0,2,(women*) AND feminism NOT black,1959
0,3,(women*) AND feminism NOT black,1959
0,4,(women*) AND feminism NOT black,1959
0,1,(women*) AND feminism NOT black,1960
0,2,(women*) AND feminism NOT black,1960
0,3,(women*) AND feminism NOT black,1960
1,4,(women*) AND feminism NOT black,1960
0,1,(women*) AND feminism NOT black,1961
0,2,(women*) AND feminism NOT black,1961
0,3,(women*) AND feminism NOT black,1961
0,4,(women*) AND feminism NOT black,1961
0,1,(women*) AND feminism NOT black,1962
0,2,(women*) AND feminism NOT black,1962
0,3,(women*) AND feminism NOT black,1962
0,4,(women*) AND feminism NOT black,1962
0,1,(women*) AND feminism NOT black,1963
0,2,(women*) AND feminism NOT black,1963
0,3,(women*) AND feminism NOT black,1963
0,4,(women*) AND feminism NOT black,1963
13,1,(women*) AND feminism NOT black,1964
4,2,(women*) AND feminism NOT black,1964
10,3,(women*) AND feminism NOT black,1964
12,4,(women*) AND feminism NOT black,1964
1,1,(women*) AND feminism NOT black,1965
0,2,(women*) AND feminism NOT black,1965
0,3,(women*) AND feminism NOT black,1965
0,4,(women*) AND feminism NOT black,1965
1,1,(women*) AND feminism NOT black,1966
0,2,(women*) AND feminism NOT black,1966
0,3,(women*) AND feminism NOT black,1966
0,4,(women*) AND feminism NOT black,1966
0,1,(women*) AND feminism NOT black,1967
0,2,(women*) AND feminism NOT black,1967
0,3,(women*) AND feminism NOT black,1967
0,4,(women*) AND feminism NOT black,1967
1,1,(women*) AND feminism NOT black,1968
0,2,(women*) AND feminism NOT black,1968
0,3,(women*) AND feminism NOT black,1968
0,4,(women*) AND feminism NOT black,1968
1,1,(women*) AND feminism NOT black,1969
0,2,(women*) AND feminism NOT black,1969
0,3,(women*) AND feminism NOT black,1969
0,4,(women*) AND feminism NOT black,1969
17,1,(women*) AND feminism NOT black,1970
18,2,(women*) AND feminism NOT black,1970
24,3,(women*) AND feminism NOT black,1970
22,4,(women*) AND feminism NOT black,1970
22,1,(women*) AND feminism NOT black,1971
16,2,(women*) AND feminism NOT black,1971
24,3,(women*) AND feminism NOT black,1971
24,4,(women*) AND feminism NOT black,1971
40,1,(women*) AND feminism NOT black,1972
22,2,(women*) AND feminism NOT black,1972
33,3,(women*) AND feminism NOT black,1972
30,4,(women*) AND feminism NOT black,1972
37,1,(women*) AND feminism NOT black,1973
25,2,(women*) AND feminism NOT black,1973
25,3,(women*) AND feminism NOT black,1973
31,4,(women*) AND feminism NOT black,1973
35,1,(women*) AND feminism NOT black,1974
45,2,(women*) AND feminism NOT black,1974
29,3,(women*) AND feminism NOT black,1974
32,4,(women*) AND feminism NOT black,1974
36,1,(women*) AND feminism NOT black,1975
42,2,(women*) AND feminism NOT black,1975
34,3,(women*) AND feminism NOT black,1975
49,4,(women*) AND feminism NOT black,1975
29,1,(women*) AND feminism NOT black,1976
37,2,(women*) AND feminism NOT black,1976
43,3,(women*) AND feminism NOT black,1976
33,4,(women*) AND feminism NOT black,1976
29,1,(women*) AND feminism NOT black,1977
49,2,(women*) AND feminism NOT black,1977
47,3,(women*) AND feminism NOT black,1977
71,4,(women*) AND feminism NOT black,1977
44,1,(women*) AND feminism NOT black,1978
38,2,(women*) AND feminism NOT black,1978
14,3,(women*) AND feminism NOT black,1978
25,4,(women*) AND feminism NOT black,1978
42,1,(women*) AND feminism NOT black,1979
31,2,(women*) AND feminism NOT black,1979
38,3,(women*) AND feminism NOT black,1979
48,4,(women*) AND feminism NOT black,1979
5,1,(women*) AND feminism NOT black,1980
6,2,(women*) AND feminism NOT black,1980
3,3,(women*) AND feminism NOT black,1980
15,4,(women*) AND feminism NOT black,1980
32,1,(women*) AND feminism NOT black,1981
38,2,(women*) AND feminism NOT black,1981
20,3,(women*) AND feminism NOT black,1981
39,4,(women*) AND feminism NOT black,1981
32,1,(women*) AND feminism NOT black,1982
33,2,(women*) AND feminism NOT black,1982
36,3,(women*) AND feminism NOT black,1982
35,4,(women*) AND feminism NOT black,1982
29,1,(women*) AND feminism NOT black,1983
32,2,(women*) AND feminism NOT black,1983
21,3,(women*) AND feminism NOT black,1983
50,4,(women*) AND feminism NOT black,1983
44,1,(women*) AND feminism NOT black,1984
38,2,(women*) AND feminism NOT black,1984
63,3,(women*) AND feminism NOT black,1984
43,4,(women*) AND feminism NOT black,1984
44,1,(women*) AND feminism NOT black,1985
40,2,(women*) AND feminism NOT black,1985
36,3,(women*) AND feminism NOT black,1985
32,4,(women*) AND feminism NOT black,1985
41,1,(women*) AND feminism NOT black,1986
50,2,(women*) AND feminism NOT black,1986
38,3,(women*) AND feminism NOT black,1986
44,4,(women*) AND feminism NOT black,1986
34,1,(women*) AND feminism NOT black,1987
35,2,(women*) AND feminism NOT black,1987
40,3,(women*) AND feminism NOT black,1987
47,4,(women*) AND feminism NOT black,1987
45,1,(women*) AND feminism NOT black,1988
30,2,(women*) AND feminism NOT black,1988
27,3,(women*) AND feminism NOT black,1988
33,4,(women*) AND feminism NOT black,1988
40,1,(women*) AND feminism NOT black,1989
36,2,(women*) AND feminism NOT black,1989
28,3,(women*) AND feminism NOT black,1989
31,4,(women*) AND feminism NOT black,1989
37,1,(women*) AND feminism NOT black,1990
46,2,(women*) AND feminism NOT black,1990
54,3,(women*) AND feminism NOT black,1990
42,4,(women*) AND feminism NOT black,1990
49,1,(women*) AND feminism NOT black,1991
45,2,(women*) AND feminism NOT black,1991
63,3,(women*) AND feminism NOT black,1991
72,4,(women*) AND feminism NOT black,1991
57,1,(women*) AND feminism NOT black,1992
72,2,(women*) AND feminism NOT black,1992
66,3,(women*) AND feminism NOT black,1992
76,4,(women*) AND feminism NOT black,1992
75,1,(women*) AND feminism NOT black,1993
85,2,(women*) AND feminism NOT black,1993
48,3,(women*) AND feminism NOT black,1993
54,4,(women*) AND feminism NOT black,1993
48,1,(women*) AND feminism NOT black,1994
66,2,(women*) AND feminism NOT black,1994
42,3,(women*) AND feminism NOT black,1994
59,4,(women*) AND feminism NOT black,1994
52,1,(women*) AND feminism NOT black,1995
46,2,(women*) AND feminism NOT black,1995
63,3,(women*) AND feminism NOT black,1995
42,4,(women*) AND feminism NOT black,1995
41,1,(women*) AND feminism NOT black,1996
45,2,(women*) AND feminism NOT black,1996
53,3,(women*) AND feminism NOT black,1996
46,4,(women*) AND feminism NOT black,1996
41,1,(women*) AND feminism NOT black,1997
40,2,(women*) AND feminism NOT black,1997
28,3,(women*) AND feminism NOT black,1997
68,4,(women*) AND feminism NOT black,1997
64,1,(women*) AND feminism NOT black,1998
57,2,(women*) AND feminism NOT black,1998
50,3,(women*) AND feminism NOT black,1998
54,4,(women*) AND feminism NOT black,1998
59,1,(women*) AND feminism NOT black,1999
49,2,(women*) AND feminism NOT black,1999
52,3,(women*) AND feminism NOT black,1999
53,4,(women*) AND feminism NOT black,1999
58,1,(women*) AND feminism NOT black,2000
39,2,(women*) AND feminism NOT black,2000
59,3,(women*) AND feminism NOT black,2000
58,4,(women*) AND feminism NOT black,2000
81,1,(women*) AND feminism NOT black,2001
39,2,(women*) AND feminism NOT black,2001
42,3,(women*) AND feminism NOT black,2001
42,4,(women*) AND feminism NOT black,2001
51,1,(women*) AND feminism NOT black,2002
34,2,(women*) AND feminism NOT black,2002
46,3,(women*) AND feminism NOT black,2002
56,4,(women*) AND feminism NOT black,2002
53,1,(women*) AND feminism NOT black,2003
51,2,(women*) AND feminism NOT black,2003
45,3,(women*) AND feminism NOT black,2003
75,4,(women*) AND feminism NOT black,2003
60,1,(women*) AND feminism NOT black,2004
54,2,(women*) AND feminism NOT black,2004
50,3,(women*) AND feminism NOT black,2004
48,4,(women*) AND feminism NOT black,2004
40,1,(women*) AND feminism NOT black,2005
54,2,(women*) AND feminism NOT black,2005
60,3,(women*) AND feminism NOT black,2005
59,4,(women*) AND feminism NOT black,2005
55,1,(women*) AND feminism NOT black,2006
56,2,(women*) AND feminism NOT black,2006
93,3,(women*) AND feminism NOT black,2006
105,4,(women*) AND feminism NOT black,2006
67,1,(women*) AND feminism NOT black,2007
64,2,(women*) AND feminism NOT black,2007
66,3,(women*) AND feminism NOT black,2007
75,4,(women*) AND feminism NOT black,2007
94,1,(women*) AND feminism NOT black,2008
68,2,(women*) AND feminism NOT black,2008
76,3,(women*) AND feminism NOT black,2008
63,4,(women*) AND feminism NOT black,2008
74,1,(women*) AND feminism NOT black,2009
57,2,(women*) AND feminism NOT black,2009
96,3,(women*) AND feminism NOT black,2009
60,4,(women*) AND feminism NOT black,2009
75,1,(women*) AND feminism NOT black,2010
49,2,(women*) AND feminism NOT black,2010
54,3,(women*) AND feminism NOT black,2010
63,4,(women*) AND feminism NOT black,2010
79,1,(women*) AND feminism NOT black,2011
62,2,(women*) AND feminism NOT black,2011
61,3,(women*) AND feminism NOT black,2011
52,4,(women*) AND feminism NOT black,2011
70,1,(women*) AND feminism NOT black,2012
66,2,(women*) AND feminism NOT black,2012
71,3,(women*) AND feminism NOT black,2012
65,4,(women*) AND feminism NOT black,2012
76,1,(women*) AND feminism NOT black,2013
54,2,(women*) AND feminism NOT black,2013
77,3,(women*) AND feminism NOT black,2013
68,4,(women*) AND feminism NOT black,2013
60,1,(women*) AND feminism NOT black,2014
75,2,(women*) AND feminism NOT black,2014
69,3,(women*) AND feminism NOT black,2014
62,4,(women*) AND feminism NOT black,2014
80,1,(women*) AND feminism NOT black,2015
104,2,(women*) AND feminism NOT black,2015
79,3,(women*) AND feminism NOT black,2015
106,4,(women*) AND feminism NOT black,2015
86,1,(women*) AND feminism NOT black,2016
90,2,(women*) AND feminism NOT black,2016
86,3,(women*) AND feminism NOT black,2016
155,4,(women*) AND feminism NOT black,2016
121,1,(women*) AND feminism NOT black,2017
77,2,(women*) AND feminism NOT black,2017
86,3,(women*) AND feminism NOT black,2017
163,4,(women*) AND feminism NOT black,2017
138,1,(women*) AND feminism NOT black,2018
129,2,(women*) AND feminism NOT black,2018
140,3,(women*) AND feminism NOT black,2018
170,4,(women*) AND feminism NOT black,2018
138,1,(women*) AND feminism NOT black,2019
127,2,(women*) AND feminism NOT black,2019
119,3,(women*) AND feminism NOT black,2019
120,4,(women*) AND feminism NOT black,2019
