hits,quarter,term,year
0,3,feminism NOT black,1940
0,4,feminism NOT black,1940
0,1,feminism NOT black,1941
0,2,feminism NOT black,1941
0,3,feminism NOT black,1941
0,4,feminism NOT black,1941
0,1,feminism NOT black,1942
0,2,feminism NOT black,1942
0,3,feminism NOT black,1942
1,4,feminism NOT black,1942
0,1,feminism NOT black,1943
0,2,feminism NOT black,1943
0,3,feminism NOT black,1943
0,4,feminism NOT black,1943
0,1,feminism NOT black,1944
0,2,feminism NOT black,1944
0,3,feminism NOT black,1944
0,4,feminism NOT black,1944
1,1,feminism NOT black,1945
0,2,feminism NOT black,1945
0,3,feminism NOT black,1945
1,4,feminism NOT black,1945
0,1,feminism NOT black,1946
0,2,feminism NOT black,1946
1,3,feminism NOT black,1946
1,4,feminism NOT black,1946
0,1,feminism NOT black,1947
0,2,feminism NOT black,1947
0,3,feminism NOT black,1947
0,4,feminism NOT black,1947
0,1,feminism NOT black,1948
0,2,feminism NOT black,1948
0,3,feminism NOT black,1948
0,4,feminism NOT black,1948
0,1,feminism NOT black,1949
0,2,feminism NOT black,1949
0,3,feminism NOT black,1949
0,4,feminism NOT black,1949
0,1,feminism NOT black,1950
0,2,feminism NOT black,1950
0,3,feminism NOT black,1950
0,4,feminism NOT black,1950
0,1,feminism NOT black,1951
1,2,feminism NOT black,1951
0,3,feminism NOT black,1951
0,4,feminism NOT black,1951
0,1,feminism NOT black,1952
0,2,feminism NOT black,1952
0,3,feminism NOT black,1952
1,4,feminism NOT black,1952
0,1,feminism NOT black,1953
0,2,feminism NOT black,1953
0,3,feminism NOT black,1953
0,4,feminism NOT black,1953
0,1,feminism NOT black,1954
0,2,feminism NOT black,1954
0,3,feminism NOT black,1954
1,4,feminism NOT black,1954
0,1,feminism NOT black,1955
0,2,feminism NOT black,1955
0,3,feminism NOT black,1955
0,4,feminism NOT black,1955
0,1,feminism NOT black,1956
0,2,feminism NOT black,1956
0,3,feminism NOT black,1956
1,4,feminism NOT black,1956
0,1,feminism NOT black,1957
0,2,feminism NOT black,1957
0,3,feminism NOT black,1957
1,4,feminism NOT black,1957
0,1,feminism NOT black,1958
0,2,feminism NOT black,1958
1,3,feminism NOT black,1958
0,4,feminism NOT black,1958
0,1,feminism NOT black,1959
0,2,feminism NOT black,1959
0,3,feminism NOT black,1959
0,4,feminism NOT black,1959
0,1,feminism NOT black,1960
1,2,feminism NOT black,1960
0,3,feminism NOT black,1960
1,4,feminism NOT black,1960
0,1,feminism NOT black,1961
0,2,feminism NOT black,1961
0,3,feminism NOT black,1961
0,4,feminism NOT black,1961
0,1,feminism NOT black,1962
0,2,feminism NOT black,1962
0,3,feminism NOT black,1962
0,4,feminism NOT black,1962
0,1,feminism NOT black,1963
0,2,feminism NOT black,1963
0,3,feminism NOT black,1963
0,4,feminism NOT black,1963
16,1,feminism NOT black,1964
10,2,feminism NOT black,1964
12,3,feminism NOT black,1964
15,4,feminism NOT black,1964
1,1,feminism NOT black,1965
0,2,feminism NOT black,1965
0,3,feminism NOT black,1965
0,4,feminism NOT black,1965
1,1,feminism NOT black,1966
0,2,feminism NOT black,1966
0,3,feminism NOT black,1966
1,4,feminism NOT black,1966
0,1,feminism NOT black,1967
0,2,feminism NOT black,1967
0,3,feminism NOT black,1967
0,4,feminism NOT black,1967
1,1,feminism NOT black,1968
0,2,feminism NOT black,1968
0,3,feminism NOT black,1968
0,4,feminism NOT black,1968
1,1,feminism NOT black,1969
0,2,feminism NOT black,1969
0,3,feminism NOT black,1969
1,4,feminism NOT black,1969
18,1,feminism NOT black,1970
26,2,feminism NOT black,1970
25,3,feminism NOT black,1970
28,4,feminism NOT black,1970
25,1,feminism NOT black,1971
21,2,feminism NOT black,1971
28,3,feminism NOT black,1971
28,4,feminism NOT black,1971
45,1,feminism NOT black,1972
27,2,feminism NOT black,1972
36,3,feminism NOT black,1972
36,4,feminism NOT black,1972
47,1,feminism NOT black,1973
29,2,feminism NOT black,1973
29,3,feminism NOT black,1973
37,4,feminism NOT black,1973
42,1,feminism NOT black,1974
50,2,feminism NOT black,1974
37,3,feminism NOT black,1974
39,4,feminism NOT black,1974
42,1,feminism NOT black,1975
45,2,feminism NOT black,1975
36,3,feminism NOT black,1975
55,4,feminism NOT black,1975
32,1,feminism NOT black,1976
43,2,feminism NOT black,1976
50,3,feminism NOT black,1976
39,4,feminism NOT black,1976
34,1,feminism NOT black,1977
53,2,feminism NOT black,1977
57,3,feminism NOT black,1977
75,4,feminism NOT black,1977
52,1,feminism NOT black,1978
42,2,feminism NOT black,1978
16,3,feminism NOT black,1978
35,4,feminism NOT black,1978
48,1,feminism NOT black,1979
39,2,feminism NOT black,1979
44,3,feminism NOT black,1979
54,4,feminism NOT black,1979
7,1,feminism NOT black,1980
7,2,feminism NOT black,1980
3,3,feminism NOT black,1980
16,4,feminism NOT black,1980
38,1,feminism NOT black,1981
43,2,feminism NOT black,1981
28,3,feminism NOT black,1981
42,4,feminism NOT black,1981
40,1,feminism NOT black,1982
39,2,feminism NOT black,1982
39,3,feminism NOT black,1982
38,4,feminism NOT black,1982
33,1,feminism NOT black,1983
41,2,feminism NOT black,1983
29,3,feminism NOT black,1983
52,4,feminism NOT black,1983
49,1,feminism NOT black,1984
42,2,feminism NOT black,1984
69,3,feminism NOT black,1984
46,4,feminism NOT black,1984
55,1,feminism NOT black,1985
50,2,feminism NOT black,1985
41,3,feminism NOT black,1985
41,4,feminism NOT black,1985
47,1,feminism NOT black,1986
59,2,feminism NOT black,1986
44,3,feminism NOT black,1986
51,4,feminism NOT black,1986
39,1,feminism NOT black,1987
46,2,feminism NOT black,1987
49,3,feminism NOT black,1987
56,4,feminism NOT black,1987
53,1,feminism NOT black,1988
34,2,feminism NOT black,1988
33,3,feminism NOT black,1988
45,4,feminism NOT black,1988
46,1,feminism NOT black,1989
42,2,feminism NOT black,1989
37,3,feminism NOT black,1989
36,4,feminism NOT black,1989
43,1,feminism NOT black,1990
54,2,feminism NOT black,1990
61,3,feminism NOT black,1990
49,4,feminism NOT black,1990
58,1,feminism NOT black,1991
54,2,feminism NOT black,1991
76,3,feminism NOT black,1991
80,4,feminism NOT black,1991
70,1,feminism NOT black,1992
88,2,feminism NOT black,1992
79,3,feminism NOT black,1992
87,4,feminism NOT black,1992
80,1,feminism NOT black,1993
95,2,feminism NOT black,1993
56,3,feminism NOT black,1993
66,4,feminism NOT black,1993
61,1,feminism NOT black,1994
70,2,feminism NOT black,1994
54,3,feminism NOT black,1994
74,4,feminism NOT black,1994
64,1,feminism NOT black,1995
58,2,feminism NOT black,1995
76,3,feminism NOT black,1995
53,4,feminism NOT black,1995
51,1,feminism NOT black,1996
53,2,feminism NOT black,1996
66,3,feminism NOT black,1996
56,4,feminism NOT black,1996
50,1,feminism NOT black,1997
52,2,feminism NOT black,1997
34,3,feminism NOT black,1997
85,4,feminism NOT black,1997
72,1,feminism NOT black,1998
65,2,feminism NOT black,1998
55,3,feminism NOT black,1998
74,4,feminism NOT black,1998
70,1,feminism NOT black,1999
66,2,feminism NOT black,1999
60,3,feminism NOT black,1999
64,4,feminism NOT black,1999
73,1,feminism NOT black,2000
47,2,feminism NOT black,2000
76,3,feminism NOT black,2000
66,4,feminism NOT black,2000
91,1,feminism NOT black,2001
56,2,feminism NOT black,2001
57,3,feminism NOT black,2001
48,4,feminism NOT black,2001
66,1,feminism NOT black,2002
45,2,feminism NOT black,2002
55,3,feminism NOT black,2002
68,4,feminism NOT black,2002
63,1,feminism NOT black,2003
61,2,feminism NOT black,2003
51,3,feminism NOT black,2003
87,4,feminism NOT black,2003
69,1,feminism NOT black,2004
64,2,feminism NOT black,2004
62,3,feminism NOT black,2004
71,4,feminism NOT black,2004
53,1,feminism NOT black,2005
66,2,feminism NOT black,2005
71,3,feminism NOT black,2005
73,4,feminism NOT black,2005
71,1,feminism NOT black,2006
73,2,feminism NOT black,2006
113,3,feminism NOT black,2006
120,4,feminism NOT black,2006
83,1,feminism NOT black,2007
76,2,feminism NOT black,2007
75,3,feminism NOT black,2007
85,4,feminism NOT black,2007
121,1,feminism NOT black,2008
82,2,feminism NOT black,2008
100,3,feminism NOT black,2008
83,4,feminism NOT black,2008
97,1,feminism NOT black,2009
73,2,feminism NOT black,2009
113,3,feminism NOT black,2009
72,4,feminism NOT black,2009
91,1,feminism NOT black,2010
57,2,feminism NOT black,2010
66,3,feminism NOT black,2010
84,4,feminism NOT black,2010
97,1,feminism NOT black,2011
74,2,feminism NOT black,2011
82,3,feminism NOT black,2011
65,4,feminism NOT black,2011
94,1,feminism NOT black,2012
77,2,feminism NOT black,2012
85,3,feminism NOT black,2012
81,4,feminism NOT black,2012
103,1,feminism NOT black,2013
62,2,feminism NOT black,2013
102,3,feminism NOT black,2013
78,4,feminism NOT black,2013
81,1,feminism NOT black,2014
93,2,feminism NOT black,2014
84,3,feminism NOT black,2014
80,4,feminism NOT black,2014
88,1,feminism NOT black,2015
120,2,feminism NOT black,2015
90,3,feminism NOT black,2015
123,4,feminism NOT black,2015
102,1,feminism NOT black,2016
104,2,feminism NOT black,2016
108,3,feminism NOT black,2016
168,4,feminism NOT black,2016
143,1,feminism NOT black,2017
98,2,feminism NOT black,2017
106,3,feminism NOT black,2017
182,4,feminism NOT black,2017
158,1,feminism NOT black,2018
145,2,feminism NOT black,2018
160,3,feminism NOT black,2018
193,4,feminism NOT black,2018
162,1,feminism NOT black,2019
153,2,feminism NOT black,2019
139,3,feminism NOT black,2019
144,4,feminism NOT black,2019
