hits,quarter,term,year
1713,2,(women*) AND dfeminism,1913
1430,3,(women*) AND dfeminism,1913
1748,4,(women*) AND dfeminism,1913
1614,1,(women*) AND dfeminism,1914
1743,2,(women*) AND dfeminism,1914
1544,3,(women*) AND dfeminism,1914
1456,4,(women*) AND dfeminism,1914
1740,1,(women*) AND dfeminism,1915
1796,2,(women*) AND dfeminism,1915
1525,3,(women*) AND dfeminism,1915
1573,4,(women*) AND dfeminism,1915
1423,1,(women*) AND dfeminism,1916
1519,2,(women*) AND dfeminism,1916
1385,3,(women*) AND dfeminism,1916
1223,4,(women*) AND dfeminism,1916
1416,1,(women*) AND dfeminism,1917
1525,2,(women*) AND dfeminism,1917
1285,3,(women*) AND dfeminism,1917
1613,4,(women*) AND dfeminism,1917
1504,1,(women*) AND dfeminism,1918
1766,2,(women*) AND dfeminism,1918
1434,3,(women*) AND dfeminism,1918
1157,4,(women*) AND dfeminism,1918
1325,1,(women*) AND dfeminism,1919
1432,2,(women*) AND dfeminism,1919
1366,3,(women*) AND dfeminism,1919
1401,4,(women*) AND dfeminism,1919
1504,1,(women*) AND dfeminism,1920
1764,2,(women*) AND dfeminism,1920
1684,3,(women*) AND dfeminism,1920
1594,4,(women*) AND dfeminism,1920
1598,1,(women*) AND dfeminism,1921
1780,2,(women*) AND dfeminism,1921
1779,3,(women*) AND dfeminism,1921
1791,4,(women*) AND dfeminism,1921
1780,1,(women*) AND dfeminism,1922
2083,2,(women*) AND dfeminism,1922
1950,3,(women*) AND dfeminism,1922
1863,4,(women*) AND dfeminism,1922
1926,1,(women*) AND dfeminism,1923
2039,2,(women*) AND dfeminism,1923
1766,3,(women*) AND dfeminism,1923
1730,4,(women*) AND dfeminism,1923
1806,1,(women*) AND dfeminism,1924
2069,2,(women*) AND dfeminism,1924
1829,3,(women*) AND dfeminism,1924
1731,4,(women*) AND dfeminism,1924
2019,1,(women*) AND dfeminism,1925
2252,2,(women*) AND dfeminism,1925
1951,3,(women*) AND dfeminism,1925
2036,4,(women*) AND dfeminism,1925
2239,1,(women*) AND dfeminism,1926
2419,2,(women*) AND dfeminism,1926
2238,3,(women*) AND dfeminism,1926
2279,4,(women*) AND dfeminism,1926
2213,1,(women*) AND dfeminism,1927
2346,2,(women*) AND dfeminism,1927
2133,3,(women*) AND dfeminism,1927
2066,4,(women*) AND dfeminism,1927
2557,1,(women*) AND dfeminism,1928
2801,2,(women*) AND dfeminism,1928
2703,3,(women*) AND dfeminism,1928
2553,4,(women*) AND dfeminism,1928
2315,1,(women*) AND dfeminism,1929
2470,2,(women*) AND dfeminism,1929
2281,3,(women*) AND dfeminism,1929
2375,4,(women*) AND dfeminism,1929
2888,1,(women*) AND dfeminism,1930
2971,2,(women*) AND dfeminism,1930
2548,3,(women*) AND dfeminism,1930
2771,4,(women*) AND dfeminism,1930
2899,1,(women*) AND dfeminism,1931
3034,2,(women*) AND dfeminism,1931
2575,3,(women*) AND dfeminism,1931
2696,4,(women*) AND dfeminism,1931
2717,1,(women*) AND dfeminism,1932
2725,2,(women*) AND dfeminism,1932
2316,3,(women*) AND dfeminism,1932
2692,4,(women*) AND dfeminism,1932
2519,1,(women*) AND dfeminism,1933
2305,2,(women*) AND dfeminism,1933
2224,3,(women*) AND dfeminism,1933
2448,4,(women*) AND dfeminism,1933
2399,1,(women*) AND dfeminism,1934
2531,2,(women*) AND dfeminism,1934
2172,3,(women*) AND dfeminism,1934
2324,4,(women*) AND dfeminism,1934
2476,1,(women*) AND dfeminism,1935
2617,2,(women*) AND dfeminism,1935
2405,3,(women*) AND dfeminism,1935
2600,4,(women*) AND dfeminism,1935
2811,1,(women*) AND dfeminism,1936
2990,2,(women*) AND dfeminism,1936
2586,3,(women*) AND dfeminism,1936
3065,4,(women*) AND dfeminism,1936
3201,1,(women*) AND dfeminism,1937
3078,2,(women*) AND dfeminism,1937
2618,3,(women*) AND dfeminism,1937
2986,4,(women*) AND dfeminism,1937
2896,1,(women*) AND dfeminism,1938
2701,2,(women*) AND dfeminism,1938
2296,3,(women*) AND dfeminism,1938
2775,4,(women*) AND dfeminism,1938
2886,1,(women*) AND dfeminism,1939
2955,2,(women*) AND dfeminism,1939
2575,3,(women*) AND dfeminism,1939
2790,4,(women*) AND dfeminism,1939
2859,1,(women*) AND dfeminism,1940
2948,2,(women*) AND dfeminism,1940
2534,3,(women*) AND dfeminism,1940
2661,4,(women*) AND dfeminism,1940
2538,1,(women*) AND dfeminism,1941
2393,2,(women*) AND dfeminism,1941
2109,3,(women*) AND dfeminism,1941
2610,4,(women*) AND dfeminism,1941
2903,1,(women*) AND dfeminism,1942
2688,2,(women*) AND dfeminism,1942
2809,3,(women*) AND dfeminism,1942
2871,4,(women*) AND dfeminism,1942
2684,1,(women*) AND dfeminism,1943
2355,2,(women*) AND dfeminism,1943
2093,3,(women*) AND dfeminism,1943
2160,4,(women*) AND dfeminism,1943
2126,1,(women*) AND dfeminism,1944
2169,2,(women*) AND dfeminism,1944
1931,3,(women*) AND dfeminism,1944
2112,4,(women*) AND dfeminism,1944
2201,1,(women*) AND dfeminism,1945
2045,2,(women*) AND dfeminism,1945
1921,3,(women*) AND dfeminism,1945
2114,4,(women*) AND dfeminism,1945
2088,1,(women*) AND dfeminism,1946
2209,2,(women*) AND dfeminism,1946
1946,3,(women*) AND dfeminism,1946
2050,4,(women*) AND dfeminism,1946
1973,1,(women*) AND dfeminism,1947
2013,2,(women*) AND dfeminism,1947
1824,3,(women*) AND dfeminism,1947
1853,4,(women*) AND dfeminism,1947
1739,1,(women*) AND dfeminism,1948
1835,2,(women*) AND dfeminism,1948
1796,3,(women*) AND dfeminism,1948
1818,4,(women*) AND dfeminism,1948
1851,1,(women*) AND dfeminism,1949
1911,2,(women*) AND dfeminism,1949
1722,3,(women*) AND dfeminism,1949
1835,4,(women*) AND dfeminism,1949
1944,1,(women*) AND dfeminism,1950
2018,2,(women*) AND dfeminism,1950
1966,3,(women*) AND dfeminism,1950
1888,4,(women*) AND dfeminism,1950
1923,1,(women*) AND dfeminism,1951
2045,2,(women*) AND dfeminism,1951
1854,3,(women*) AND dfeminism,1951
1890,4,(women*) AND dfeminism,1951
1961,1,(women*) AND dfeminism,1952
1883,2,(women*) AND dfeminism,1952
1849,3,(women*) AND dfeminism,1952
1889,4,(women*) AND dfeminism,1952
1734,1,(women*) AND dfeminism,1953
1774,2,(women*) AND dfeminism,1953
1631,3,(women*) AND dfeminism,1953
1577,4,(women*) AND dfeminism,1953
1717,1,(women*) AND dfeminism,1954
1678,2,(women*) AND dfeminism,1954
1644,3,(women*) AND dfeminism,1954
1561,4,(women*) AND dfeminism,1954
1652,1,(women*) AND dfeminism,1955
1707,2,(women*) AND dfeminism,1955
1515,3,(women*) AND dfeminism,1955
1667,4,(women*) AND dfeminism,1955
1739,1,(women*) AND dfeminism,1956
1697,2,(women*) AND dfeminism,1956
1682,3,(women*) AND dfeminism,1956
1772,4,(women*) AND dfeminism,1956
1607,1,(women*) AND dfeminism,1957
1651,2,(women*) AND dfeminism,1957
1551,3,(women*) AND dfeminism,1957
1654,4,(women*) AND dfeminism,1957
1595,1,(women*) AND dfeminism,1958
1642,2,(women*) AND dfeminism,1958
1545,3,(women*) AND dfeminism,1958
1430,4,(women*) AND dfeminism,1958
1603,1,(women*) AND dfeminism,1959
1612,2,(women*) AND dfeminism,1959
1520,3,(women*) AND dfeminism,1959
1514,4,(women*) AND dfeminism,1959
1766,1,(women*) AND dfeminism,1960
1664,2,(women*) AND dfeminism,1960
1708,3,(women*) AND dfeminism,1960
1657,4,(women*) AND dfeminism,1960
1608,1,(women*) AND dfeminism,1961
1565,2,(women*) AND dfeminism,1961
1514,3,(women*) AND dfeminism,1961
1681,4,(women*) AND dfeminism,1961
1656,1,(women*) AND dfeminism,1962
1819,2,(women*) AND dfeminism,1962
1676,3,(women*) AND dfeminism,1962
1372,4,(women*) AND dfeminism,1962
324,1,(women*) AND dfeminism,1963
1864,2,(women*) AND dfeminism,1963
1724,3,(women*) AND dfeminism,1963
1732,4,(women*) AND dfeminism,1963
1,1,(women*) AND dfeminism,1964
4,2,(women*) AND dfeminism,1964
2,3,(women*) AND dfeminism,1964
0,4,(women*) AND dfeminism,1964
1615,1,(women*) AND dfeminism,1965
1713,2,(women*) AND dfeminism,1965
1400,3,(women*) AND dfeminism,1965
1414,4,(women*) AND dfeminism,1965
1740,1,(women*) AND dfeminism,1966
1752,2,(women*) AND dfeminism,1966
1523,3,(women*) AND dfeminism,1966
1686,4,(women*) AND dfeminism,1966
1669,1,(women*) AND dfeminism,1967
1643,2,(women*) AND dfeminism,1967
1537,3,(women*) AND dfeminism,1967
1626,4,(women*) AND dfeminism,1967
1405,1,(women*) AND dfeminism,1968
1504,2,(women*) AND dfeminism,1968
1455,3,(women*) AND dfeminism,1968
1424,4,(women*) AND dfeminism,1968
1494,1,(women*) AND dfeminism,1969
1397,2,(women*) AND dfeminism,1969
1348,3,(women*) AND dfeminism,1969
1461,4,(women*) AND dfeminism,1969
6,1,(women*) AND dfeminism,1970
6,2,(women*) AND dfeminism,1970
4,3,(women*) AND dfeminism,1970
3,4,(women*) AND dfeminism,1970
3,1,(women*) AND dfeminism,1971
4,2,(women*) AND dfeminism,1971
2,3,(women*) AND dfeminism,1971
2,4,(women*) AND dfeminism,1971
3,1,(women*) AND dfeminism,1972
4,2,(women*) AND dfeminism,1972
7,3,(women*) AND dfeminism,1972
3,4,(women*) AND dfeminism,1972
1,1,(women*) AND dfeminism,1973
2,2,(women*) AND dfeminism,1973
6,3,(women*) AND dfeminism,1973
5,4,(women*) AND dfeminism,1973
3,1,(women*) AND dfeminism,1974
4,2,(women*) AND dfeminism,1974
2,3,(women*) AND dfeminism,1974
0,4,(women*) AND dfeminism,1974
0,1,(women*) AND dfeminism,1975
4,2,(women*) AND dfeminism,1975
1,3,(women*) AND dfeminism,1975
1,4,(women*) AND dfeminism,1975
0,1,(women*) AND dfeminism,1976
5,2,(women*) AND dfeminism,1976
2,3,(women*) AND dfeminism,1976
5,4,(women*) AND dfeminism,1976
4,1,(women*) AND dfeminism,1977
5,2,(women*) AND dfeminism,1977
4,3,(women*) AND dfeminism,1977
6,4,(women*) AND dfeminism,1977
7,1,(women*) AND dfeminism,1978
3,2,(women*) AND dfeminism,1978
6,3,(women*) AND dfeminism,1978
2,4,(women*) AND dfeminism,1978
5,1,(women*) AND dfeminism,1979
12,2,(women*) AND dfeminism,1979
17,3,(women*) AND dfeminism,1979
5,4,(women*) AND dfeminism,1979
2283,1,(women*) AND dfeminism,1980
2148,2,(women*) AND dfeminism,1980
2229,3,(women*) AND dfeminism,1980
2234,4,(women*) AND dfeminism,1980
2,1,(women*) AND dfeminism,1981
7,2,(women*) AND dfeminism,1981
1,3,(women*) AND dfeminism,1981
6,4,(women*) AND dfeminism,1981
2,1,(women*) AND dfeminism,1982
5,2,(women*) AND dfeminism,1982
1,3,(women*) AND dfeminism,1982
1,4,(women*) AND dfeminism,1982
2,1,(women*) AND dfeminism,1983
3,2,(women*) AND dfeminism,1983
0,3,(women*) AND dfeminism,1983
0,4,(women*) AND dfeminism,1983
3,1,(women*) AND dfeminism,1984
3,2,(women*) AND dfeminism,1984
0,3,(women*) AND dfeminism,1984
1,4,(women*) AND dfeminism,1984
3,1,(women*) AND dfeminism,1985
0,2,(women*) AND dfeminism,1985
2,3,(women*) AND dfeminism,1985
3,4,(women*) AND dfeminism,1985
6,1,(women*) AND dfeminism,1986
1,2,(women*) AND dfeminism,1986
0,3,(women*) AND dfeminism,1986
3,4,(women*) AND dfeminism,1986
5,1,(women*) AND dfeminism,1987
1,2,(women*) AND dfeminism,1987
0,3,(women*) AND dfeminism,1987
2,4,(women*) AND dfeminism,1987
1,1,(women*) AND dfeminism,1988
7,2,(women*) AND dfeminism,1988
2,3,(women*) AND dfeminism,1988
1,4,(women*) AND dfeminism,1988
2,1,(women*) AND dfeminism,1989
1,2,(women*) AND dfeminism,1989
2,3,(women*) AND dfeminism,1989
2,4,(women*) AND dfeminism,1989
5,1,(women*) AND dfeminism,1990
1,2,(women*) AND dfeminism,1990
5,3,(women*) AND dfeminism,1990
5,4,(women*) AND dfeminism,1990
0,1,(women*) AND dfeminism,1991
2,2,(women*) AND dfeminism,1991
2,3,(women*) AND dfeminism,1991
4,4,(women*) AND dfeminism,1991
3,1,(women*) AND dfeminism,1992
4,2,(women*) AND dfeminism,1992
3,3,(women*) AND dfeminism,1992
4,4,(women*) AND dfeminism,1992
3,1,(women*) AND dfeminism,1993
3,2,(women*) AND dfeminism,1993
5,3,(women*) AND dfeminism,1993
3,4,(women*) AND dfeminism,1993
4,1,(women*) AND dfeminism,1994
1,2,(women*) AND dfeminism,1994
2,3,(women*) AND dfeminism,1994
4,4,(women*) AND dfeminism,1994
4,1,(women*) AND dfeminism,1995
0,2,(women*) AND dfeminism,1995
4,3,(women*) AND dfeminism,1995
4,4,(women*) AND dfeminism,1995
4,1,(women*) AND dfeminism,1996
3,2,(women*) AND dfeminism,1996
0,3,(women*) AND dfeminism,1996
5,4,(women*) AND dfeminism,1996
1,1,(women*) AND dfeminism,1997
0,2,(women*) AND dfeminism,1997
1,3,(women*) AND dfeminism,1997
1,4,(women*) AND dfeminism,1997
4,1,(women*) AND dfeminism,1998
3,2,(women*) AND dfeminism,1998
2,3,(women*) AND dfeminism,1998
5,4,(women*) AND dfeminism,1998
3,1,(women*) AND dfeminism,1999
4,2,(women*) AND dfeminism,1999
3,3,(women*) AND dfeminism,1999
2,4,(women*) AND dfeminism,1999
7,1,(women*) AND dfeminism,2000
1,2,(women*) AND dfeminism,2000
5,3,(women*) AND dfeminism,2000
7,4,(women*) AND dfeminism,2000
7,1,(women*) AND dfeminism,2001
5,2,(women*) AND dfeminism,2001
2,3,(women*) AND dfeminism,2001
2,4,(women*) AND dfeminism,2001
5,1,(women*) AND dfeminism,2002
9,2,(women*) AND dfeminism,2002
12,3,(women*) AND dfeminism,2002
4,4,(women*) AND dfeminism,2002
4,1,(women*) AND dfeminism,2003
4,2,(women*) AND dfeminism,2003
7,3,(women*) AND dfeminism,2003
2,4,(women*) AND dfeminism,2003
6,1,(women*) AND dfeminism,2004
1,2,(women*) AND dfeminism,2004
3,3,(women*) AND dfeminism,2004
7,4,(women*) AND dfeminism,2004
4,1,(women*) AND dfeminism,2005
6,2,(women*) AND dfeminism,2005
7,3,(women*) AND dfeminism,2005
8,4,(women*) AND dfeminism,2005
8,1,(women*) AND dfeminism,2006
7,2,(women*) AND dfeminism,2006
13,3,(women*) AND dfeminism,2006
3,4,(women*) AND dfeminism,2006
6,1,(women*) AND dfeminism,2007
4,2,(women*) AND dfeminism,2007
5,3,(women*) AND dfeminism,2007
3,4,(women*) AND dfeminism,2007
5,1,(women*) AND dfeminism,2008
9,2,(women*) AND dfeminism,2008
1,3,(women*) AND dfeminism,2008
4,4,(women*) AND dfeminism,2008
2,1,(women*) AND dfeminism,2009
4,2,(women*) AND dfeminism,2009
8,3,(women*) AND dfeminism,2009
13,4,(women*) AND dfeminism,2009
6,1,(women*) AND dfeminism,2010
10,2,(women*) AND dfeminism,2010
11,3,(women*) AND dfeminism,2010
14,4,(women*) AND dfeminism,2010
9,1,(women*) AND dfeminism,2011
8,2,(women*) AND dfeminism,2011
4,3,(women*) AND dfeminism,2011
10,4,(women*) AND dfeminism,2011
10,1,(women*) AND dfeminism,2012
9,2,(women*) AND dfeminism,2012
5,3,(women*) AND dfeminism,2012
9,4,(women*) AND dfeminism,2012
7,1,(women*) AND dfeminism,2013
14,2,(women*) AND dfeminism,2013
8,3,(women*) AND dfeminism,2013
3,4,(women*) AND dfeminism,2013
1,1,(women*) AND dfeminism,2014
11,2,(women*) AND dfeminism,2014
5,3,(women*) AND dfeminism,2014
7,4,(women*) AND dfeminism,2014
3,1,(women*) AND dfeminism,2015
5,2,(women*) AND dfeminism,2015
4,3,(women*) AND dfeminism,2015
2,4,(women*) AND dfeminism,2015
12,1,(women*) AND dfeminism,2016
3,2,(women*) AND dfeminism,2016
1,3,(women*) AND dfeminism,2016
2,4,(women*) AND dfeminism,2016
7,1,(women*) AND dfeminism,2017
3,2,(women*) AND dfeminism,2017
3,3,(women*) AND dfeminism,2017
5,4,(women*) AND dfeminism,2017
4,1,(women*) AND dfeminism,2018
5,2,(women*) AND dfeminism,2018
5,3,(women*) AND dfeminism,2018
2,4,(women*) AND dfeminism,2018
2,1,(women*) AND dfeminism,2019
4,2,(women*) AND dfeminism,2019
7,3,(women*) AND dfeminism,2019
6,4,(women*) AND dfeminism,2019
