hits,quarter,term,year
699,4,(woman*) AND womanist,1916
719,1,(woman*) AND womanist,1917
693,2,(woman*) AND womanist,1917
657,3,(woman*) AND womanist,1917
987,4,(woman*) AND womanist,1917
730,1,(woman*) AND womanist,1918
797,2,(woman*) AND womanist,1918
640,3,(woman*) AND womanist,1918
525,4,(woman*) AND womanist,1918
635,1,(woman*) AND womanist,1919
644,2,(woman*) AND womanist,1919
645,3,(woman*) AND womanist,1919
798,4,(woman*) AND womanist,1919
810,1,(woman*) AND womanist,1920
912,2,(woman*) AND womanist,1920
1074,3,(woman*) AND womanist,1920
933,4,(woman*) AND womanist,1920
1075,1,(woman*) AND womanist,1921
1227,2,(woman*) AND womanist,1921
1281,3,(woman*) AND womanist,1921
1189,4,(woman*) AND womanist,1921
1232,1,(woman*) AND womanist,1922
1327,2,(woman*) AND womanist,1922
1233,3,(woman*) AND womanist,1922
1377,4,(woman*) AND womanist,1922
1438,1,(woman*) AND womanist,1923
1369,2,(woman*) AND womanist,1923
1265,3,(woman*) AND womanist,1923
1256,4,(woman*) AND womanist,1923
1156,1,(woman*) AND womanist,1924
1360,2,(woman*) AND womanist,1924
1259,3,(woman*) AND womanist,1924
1188,4,(woman*) AND womanist,1924
1472,1,(woman*) AND womanist,1925
1497,2,(woman*) AND womanist,1925
1451,3,(woman*) AND womanist,1925
1292,4,(woman*) AND womanist,1925
1459,1,(woman*) AND womanist,1926
1492,2,(woman*) AND womanist,1926
1583,3,(woman*) AND womanist,1926
1668,4,(woman*) AND womanist,1926
1421,1,(woman*) AND womanist,1927
1338,2,(woman*) AND womanist,1927
1462,3,(woman*) AND womanist,1927
1540,4,(woman*) AND womanist,1927
1607,1,(woman*) AND womanist,1928
1533,2,(woman*) AND womanist,1928
1619,3,(woman*) AND womanist,1928
1537,4,(woman*) AND womanist,1928
1351,1,(woman*) AND womanist,1929
1336,2,(woman*) AND womanist,1929
1345,3,(woman*) AND womanist,1929
1425,4,(woman*) AND womanist,1929
1610,1,(woman*) AND womanist,1930
1598,2,(woman*) AND womanist,1930
1325,3,(woman*) AND womanist,1930
1453,4,(woman*) AND womanist,1930
1500,1,(woman*) AND womanist,1931
1548,2,(woman*) AND womanist,1931
1376,3,(woman*) AND womanist,1931
1508,4,(woman*) AND womanist,1931
1489,1,(woman*) AND womanist,1932
1431,2,(woman*) AND womanist,1932
1154,3,(woman*) AND womanist,1932
1369,4,(woman*) AND womanist,1932
1319,1,(woman*) AND womanist,1933
1095,2,(woman*) AND womanist,1933
1089,3,(woman*) AND womanist,1933
1257,4,(woman*) AND womanist,1933
1144,1,(woman*) AND womanist,1934
1232,2,(woman*) AND womanist,1934
1161,3,(woman*) AND womanist,1934
1293,4,(woman*) AND womanist,1934
1356,1,(woman*) AND womanist,1935
1300,2,(woman*) AND womanist,1935
1232,3,(woman*) AND womanist,1935
1281,4,(woman*) AND womanist,1935
1224,1,(woman*) AND womanist,1936
1296,2,(woman*) AND womanist,1936
1212,3,(woman*) AND womanist,1936
1467,4,(woman*) AND womanist,1936
1513,1,(woman*) AND womanist,1937
1438,2,(woman*) AND womanist,1937
1218,3,(woman*) AND womanist,1937
1404,4,(woman*) AND womanist,1937
1317,1,(woman*) AND womanist,1938
1154,2,(woman*) AND womanist,1938
1036,3,(woman*) AND womanist,1938
1215,4,(woman*) AND womanist,1938
1182,1,(woman*) AND womanist,1939
1199,2,(woman*) AND womanist,1939
1032,3,(woman*) AND womanist,1939
1233,4,(woman*) AND womanist,1939
1194,1,(woman*) AND womanist,1940
1120,2,(woman*) AND womanist,1940
955,3,(woman*) AND womanist,1940
1143,4,(woman*) AND womanist,1940
939,1,(woman*) AND womanist,1941
852,2,(woman*) AND womanist,1941
790,3,(woman*) AND womanist,1941
1028,4,(woman*) AND womanist,1941
1063,1,(woman*) AND womanist,1942
954,2,(woman*) AND womanist,1942
930,3,(woman*) AND womanist,1942
966,4,(woman*) AND womanist,1942
878,1,(woman*) AND womanist,1943
813,2,(woman*) AND womanist,1943
731,3,(woman*) AND womanist,1943
749,4,(woman*) AND womanist,1943
766,1,(woman*) AND womanist,1944
737,2,(woman*) AND womanist,1944
639,3,(woman*) AND womanist,1944
719,4,(woman*) AND womanist,1944
773,1,(woman*) AND womanist,1945
687,2,(woman*) AND womanist,1945
746,3,(woman*) AND womanist,1945
775,4,(woman*) AND womanist,1945
932,1,(woman*) AND womanist,1946
775,2,(woman*) AND womanist,1946
809,3,(woman*) AND womanist,1946
938,4,(woman*) AND womanist,1946
826,1,(woman*) AND womanist,1947
858,2,(woman*) AND womanist,1947
714,3,(woman*) AND womanist,1947
826,4,(woman*) AND womanist,1947
738,1,(woman*) AND womanist,1948
714,2,(woman*) AND womanist,1948
790,3,(woman*) AND womanist,1948
770,4,(woman*) AND womanist,1948
823,1,(woman*) AND womanist,1949
842,2,(woman*) AND womanist,1949
748,3,(woman*) AND womanist,1949
820,4,(woman*) AND womanist,1949
975,1,(woman*) AND womanist,1950
860,2,(woman*) AND womanist,1950
780,3,(woman*) AND womanist,1950
859,4,(woman*) AND womanist,1950
799,1,(woman*) AND womanist,1951
871,2,(woman*) AND womanist,1951
877,3,(woman*) AND womanist,1951
946,4,(woman*) AND womanist,1951
811,1,(woman*) AND womanist,1952
818,2,(woman*) AND womanist,1952
823,3,(woman*) AND womanist,1952
785,4,(woman*) AND womanist,1952
782,1,(woman*) AND womanist,1953
743,2,(woman*) AND womanist,1953
724,3,(woman*) AND womanist,1953
673,4,(woman*) AND womanist,1953
695,1,(woman*) AND womanist,1954
719,2,(woman*) AND womanist,1954
690,3,(woman*) AND womanist,1954
745,4,(woman*) AND womanist,1954
666,1,(woman*) AND womanist,1955
688,2,(woman*) AND womanist,1955
629,3,(woman*) AND womanist,1955
704,4,(woman*) AND womanist,1955
912,1,(woman*) AND womanist,1956
836,2,(woman*) AND womanist,1956
924,3,(woman*) AND womanist,1956
966,4,(woman*) AND womanist,1956
831,1,(woman*) AND womanist,1957
924,2,(woman*) AND womanist,1957
884,3,(woman*) AND womanist,1957
912,4,(woman*) AND womanist,1957
741,1,(woman*) AND womanist,1958
716,2,(woman*) AND womanist,1958
775,3,(woman*) AND womanist,1958
675,4,(woman*) AND womanist,1958
744,1,(woman*) AND womanist,1959
778,2,(woman*) AND womanist,1959
796,3,(woman*) AND womanist,1959
804,4,(woman*) AND womanist,1959
921,1,(woman*) AND womanist,1960
805,2,(woman*) AND womanist,1960
823,3,(woman*) AND womanist,1960
847,4,(woman*) AND womanist,1960
755,1,(woman*) AND womanist,1961
771,2,(woman*) AND womanist,1961
688,3,(woman*) AND womanist,1961
800,4,(woman*) AND womanist,1961
849,1,(woman*) AND womanist,1962
861,2,(woman*) AND womanist,1962
830,3,(woman*) AND womanist,1962
703,4,(woman*) AND womanist,1962
162,1,(woman*) AND womanist,1963
961,2,(woman*) AND womanist,1963
859,3,(woman*) AND womanist,1963
1028,4,(woman*) AND womanist,1963
3,1,(woman*) AND womanist,1964
3,2,(woman*) AND womanist,1964
2,3,(woman*) AND womanist,1964
2,4,(woman*) AND womanist,1964
925,1,(woman*) AND womanist,1965
973,2,(woman*) AND womanist,1965
800,3,(woman*) AND womanist,1965
846,4,(woman*) AND womanist,1965
955,1,(woman*) AND womanist,1966
923,2,(woman*) AND womanist,1966
894,3,(woman*) AND womanist,1966
972,4,(woman*) AND womanist,1966
995,1,(woman*) AND womanist,1967
949,2,(woman*) AND womanist,1967
865,3,(woman*) AND womanist,1967
1004,4,(woman*) AND womanist,1967
809,1,(woman*) AND womanist,1968
888,2,(woman*) AND womanist,1968
846,3,(woman*) AND womanist,1968
884,4,(woman*) AND womanist,1968
895,1,(woman*) AND womanist,1969
853,2,(woman*) AND womanist,1969
854,3,(woman*) AND womanist,1969
852,4,(woman*) AND womanist,1969
6,1,(woman*) AND womanist,1970
8,2,(woman*) AND womanist,1970
6,3,(woman*) AND womanist,1970
7,4,(woman*) AND womanist,1970
9,1,(woman*) AND womanist,1971
6,2,(woman*) AND womanist,1971
5,3,(woman*) AND womanist,1971
7,4,(woman*) AND womanist,1971
5,1,(woman*) AND womanist,1972
7,2,(woman*) AND womanist,1972
6,3,(woman*) AND womanist,1972
11,4,(woman*) AND womanist,1972
10,1,(woman*) AND womanist,1973
6,2,(woman*) AND womanist,1973
8,3,(woman*) AND womanist,1973
4,4,(woman*) AND womanist,1973
5,1,(woman*) AND womanist,1974
8,2,(woman*) AND womanist,1974
11,3,(woman*) AND womanist,1974
11,4,(woman*) AND womanist,1974
17,1,(woman*) AND womanist,1975
12,2,(woman*) AND womanist,1975
7,3,(woman*) AND womanist,1975
14,4,(woman*) AND womanist,1975
6,1,(woman*) AND womanist,1976
9,2,(woman*) AND womanist,1976
7,3,(woman*) AND womanist,1976
12,4,(woman*) AND womanist,1976
12,1,(woman*) AND womanist,1977
12,2,(woman*) AND womanist,1977
14,3,(woman*) AND womanist,1977
18,4,(woman*) AND womanist,1977
15,1,(woman*) AND womanist,1978
23,2,(woman*) AND womanist,1978
6,3,(woman*) AND womanist,1978
14,4,(woman*) AND womanist,1978
17,1,(woman*) AND womanist,1979
21,2,(woman*) AND womanist,1979
11,3,(woman*) AND womanist,1979
21,4,(woman*) AND womanist,1979
1574,1,(woman*) AND womanist,1980
1508,2,(woman*) AND womanist,1980
1490,3,(woman*) AND womanist,1980
1673,4,(woman*) AND womanist,1980
15,1,(woman*) AND womanist,1981
15,2,(woman*) AND womanist,1981
8,3,(woman*) AND womanist,1981
8,4,(woman*) AND womanist,1981
7,1,(woman*) AND womanist,1982
11,2,(woman*) AND womanist,1982
8,3,(woman*) AND womanist,1982
11,4,(woman*) AND womanist,1982
7,1,(woman*) AND womanist,1983
10,2,(woman*) AND womanist,1983
10,3,(woman*) AND womanist,1983
25,4,(woman*) AND womanist,1983
26,1,(woman*) AND womanist,1984
11,2,(woman*) AND womanist,1984
13,3,(woman*) AND womanist,1984
16,4,(woman*) AND womanist,1984
11,1,(woman*) AND womanist,1985
10,2,(woman*) AND womanist,1985
7,3,(woman*) AND womanist,1985
16,4,(woman*) AND womanist,1985
16,1,(woman*) AND womanist,1986
15,2,(woman*) AND womanist,1986
12,3,(woman*) AND womanist,1986
17,4,(woman*) AND womanist,1986
8,1,(woman*) AND womanist,1987
34,2,(woman*) AND womanist,1987
19,3,(woman*) AND womanist,1987
8,4,(woman*) AND womanist,1987
15,1,(woman*) AND womanist,1988
12,2,(woman*) AND womanist,1988
9,3,(woman*) AND womanist,1988
14,4,(woman*) AND womanist,1988
19,1,(woman*) AND womanist,1989
13,2,(woman*) AND womanist,1989
14,3,(woman*) AND womanist,1989
15,4,(woman*) AND womanist,1989
14,1,(woman*) AND womanist,1990
15,2,(woman*) AND womanist,1990
12,3,(woman*) AND womanist,1990
11,4,(woman*) AND womanist,1990
11,1,(woman*) AND womanist,1991
14,2,(woman*) AND womanist,1991
22,3,(woman*) AND womanist,1991
11,4,(woman*) AND womanist,1991
14,1,(woman*) AND womanist,1992
15,2,(woman*) AND womanist,1992
23,3,(woman*) AND womanist,1992
12,4,(woman*) AND womanist,1992
14,1,(woman*) AND womanist,1993
12,2,(woman*) AND womanist,1993
12,3,(woman*) AND womanist,1993
12,4,(woman*) AND womanist,1993
10,1,(woman*) AND womanist,1994
16,2,(woman*) AND womanist,1994
15,3,(woman*) AND womanist,1994
10,4,(woman*) AND womanist,1994
9,1,(woman*) AND womanist,1995
12,2,(woman*) AND womanist,1995
15,3,(woman*) AND womanist,1995
26,4,(woman*) AND womanist,1995
16,1,(woman*) AND womanist,1996
15,2,(woman*) AND womanist,1996
12,3,(woman*) AND womanist,1996
10,4,(woman*) AND womanist,1996
14,1,(woman*) AND womanist,1997
16,2,(woman*) AND womanist,1997
21,3,(woman*) AND womanist,1997
17,4,(woman*) AND womanist,1997
19,1,(woman*) AND womanist,1998
13,2,(woman*) AND womanist,1998
27,3,(woman*) AND womanist,1998
13,4,(woman*) AND womanist,1998
11,1,(woman*) AND womanist,1999
22,2,(woman*) AND womanist,1999
10,3,(woman*) AND womanist,1999
15,4,(woman*) AND womanist,1999
24,1,(woman*) AND womanist,2000
15,2,(woman*) AND womanist,2000
21,3,(woman*) AND womanist,2000
15,4,(woman*) AND womanist,2000
15,1,(woman*) AND womanist,2001
23,2,(woman*) AND womanist,2001
18,3,(woman*) AND womanist,2001
22,4,(woman*) AND womanist,2001
17,1,(woman*) AND womanist,2002
23,2,(woman*) AND womanist,2002
21,3,(woman*) AND womanist,2002
17,4,(woman*) AND womanist,2002
20,1,(woman*) AND womanist,2003
16,2,(woman*) AND womanist,2003
24,3,(woman*) AND womanist,2003
16,4,(woman*) AND womanist,2003
27,1,(woman*) AND womanist,2004
25,2,(woman*) AND womanist,2004
15,3,(woman*) AND womanist,2004
27,4,(woman*) AND womanist,2004
17,1,(woman*) AND womanist,2005
25,2,(woman*) AND womanist,2005
17,3,(woman*) AND womanist,2005
17,4,(woman*) AND womanist,2005
25,1,(woman*) AND womanist,2006
23,2,(woman*) AND womanist,2006
29,3,(woman*) AND womanist,2006
40,4,(woman*) AND womanist,2006
13,1,(woman*) AND womanist,2007
18,2,(woman*) AND womanist,2007
12,3,(woman*) AND womanist,2007
15,4,(woman*) AND womanist,2007
19,1,(woman*) AND womanist,2008
16,2,(woman*) AND womanist,2008
22,3,(woman*) AND womanist,2008
34,4,(woman*) AND womanist,2008
15,1,(woman*) AND womanist,2009
27,2,(woman*) AND womanist,2009
20,3,(woman*) AND womanist,2009
15,4,(woman*) AND womanist,2009
6,1,(woman*) AND womanist,2010
14,2,(woman*) AND womanist,2010
11,3,(woman*) AND womanist,2010
16,4,(woman*) AND womanist,2010
21,1,(woman*) AND womanist,2011
13,2,(woman*) AND womanist,2011
14,3,(woman*) AND womanist,2011
22,4,(woman*) AND womanist,2011
12,1,(woman*) AND womanist,2012
13,2,(woman*) AND womanist,2012
15,3,(woman*) AND womanist,2012
19,4,(woman*) AND womanist,2012
10,1,(woman*) AND womanist,2013
14,2,(woman*) AND womanist,2013
13,3,(woman*) AND womanist,2013
16,4,(woman*) AND womanist,2013
10,1,(woman*) AND womanist,2014
17,2,(woman*) AND womanist,2014
13,3,(woman*) AND womanist,2014
30,4,(woman*) AND womanist,2014
19,1,(woman*) AND womanist,2015
15,2,(woman*) AND womanist,2015
14,3,(woman*) AND womanist,2015
17,4,(woman*) AND womanist,2015
10,1,(woman*) AND womanist,2016
11,2,(woman*) AND womanist,2016
10,3,(woman*) AND womanist,2016
42,4,(woman*) AND womanist,2016
15,1,(woman*) AND womanist,2017
15,2,(woman*) AND womanist,2017
5,3,(woman*) AND womanist,2017
10,4,(woman*) AND womanist,2017
11,1,(woman*) AND womanist,2018
17,2,(woman*) AND womanist,2018
10,3,(woman*) AND womanist,2018
12,4,(woman*) AND womanist,2018
15,1,(woman*) AND womanist,2019
9,2,(woman*) AND womanist,2019
11,3,(woman*) AND womanist,2019
19,4,(woman*) AND womanist,2019
