hits,quarter,term,year
0,2,"""women's empowerment""",1922
0,3,"""women's empowerment""",1922
0,4,"""women's empowerment""",1922
0,1,"""women's empowerment""",1923
0,2,"""women's empowerment""",1923
0,3,"""women's empowerment""",1923
0,4,"""women's empowerment""",1923
0,1,"""women's empowerment""",1924
0,2,"""women's empowerment""",1924
0,3,"""women's empowerment""",1924
0,4,"""women's empowerment""",1924
0,1,"""women's empowerment""",1925
0,2,"""women's empowerment""",1925
0,3,"""women's empowerment""",1925
0,4,"""women's empowerment""",1925
0,1,"""women's empowerment""",1926
0,2,"""women's empowerment""",1926
0,3,"""women's empowerment""",1926
0,4,"""women's empowerment""",1926
0,1,"""women's empowerment""",1927
0,2,"""women's empowerment""",1927
0,3,"""women's empowerment""",1927
0,4,"""women's empowerment""",1927
0,1,"""women's empowerment""",1928
0,2,"""women's empowerment""",1928
0,3,"""women's empowerment""",1928
0,4,"""women's empowerment""",1928
0,1,"""women's empowerment""",1929
0,2,"""women's empowerment""",1929
0,3,"""women's empowerment""",1929
0,4,"""women's empowerment""",1929
0,1,"""women's empowerment""",1930
0,2,"""women's empowerment""",1930
0,3,"""women's empowerment""",1930
0,4,"""women's empowerment""",1930
0,1,"""women's empowerment""",1931
0,2,"""women's empowerment""",1931
0,3,"""women's empowerment""",1931
0,4,"""women's empowerment""",1931
0,1,"""women's empowerment""",1932
0,2,"""women's empowerment""",1932
0,3,"""women's empowerment""",1932
0,4,"""women's empowerment""",1932
0,1,"""women's empowerment""",1933
0,2,"""women's empowerment""",1933
0,3,"""women's empowerment""",1933
0,4,"""women's empowerment""",1933
0,1,"""women's empowerment""",1934
0,2,"""women's empowerment""",1934
0,3,"""women's empowerment""",1934
0,4,"""women's empowerment""",1934
0,1,"""women's empowerment""",1935
0,2,"""women's empowerment""",1935
0,3,"""women's empowerment""",1935
0,4,"""women's empowerment""",1935
0,1,"""women's empowerment""",1936
0,2,"""women's empowerment""",1936
0,3,"""women's empowerment""",1936
0,4,"""women's empowerment""",1936
0,1,"""women's empowerment""",1937
0,2,"""women's empowerment""",1937
0,3,"""women's empowerment""",1937
0,4,"""women's empowerment""",1937
0,1,"""women's empowerment""",1938
0,2,"""women's empowerment""",1938
0,3,"""women's empowerment""",1938
0,4,"""women's empowerment""",1938
0,1,"""women's empowerment""",1939
0,2,"""women's empowerment""",1939
0,3,"""women's empowerment""",1939
0,4,"""women's empowerment""",1939
0,1,"""women's empowerment""",1940
0,2,"""women's empowerment""",1940
0,3,"""women's empowerment""",1940
0,4,"""women's empowerment""",1940
0,1,"""women's empowerment""",1941
0,2,"""women's empowerment""",1941
0,3,"""women's empowerment""",1941
0,4,"""women's empowerment""",1941
0,1,"""women's empowerment""",1942
0,2,"""women's empowerment""",1942
0,3,"""women's empowerment""",1942
0,4,"""women's empowerment""",1942
0,1,"""women's empowerment""",1943
0,2,"""women's empowerment""",1943
0,3,"""women's empowerment""",1943
0,4,"""women's empowerment""",1943
0,1,"""women's empowerment""",1944
0,2,"""women's empowerment""",1944
0,3,"""women's empowerment""",1944
0,4,"""women's empowerment""",1944
0,1,"""women's empowerment""",1945
0,2,"""women's empowerment""",1945
0,3,"""women's empowerment""",1945
0,4,"""women's empowerment""",1945
0,1,"""women's empowerment""",1946
0,2,"""women's empowerment""",1946
0,3,"""women's empowerment""",1946
0,4,"""women's empowerment""",1946
0,1,"""women's empowerment""",1947
0,2,"""women's empowerment""",1947
0,3,"""women's empowerment""",1947
0,4,"""women's empowerment""",1947
0,1,"""women's empowerment""",1948
0,2,"""women's empowerment""",1948
0,3,"""women's empowerment""",1948
0,4,"""women's empowerment""",1948
0,1,"""women's empowerment""",1949
0,2,"""women's empowerment""",1949
0,3,"""women's empowerment""",1949
0,4,"""women's empowerment""",1949
0,1,"""women's empowerment""",1950
0,2,"""women's empowerment""",1950
0,3,"""women's empowerment""",1950
0,4,"""women's empowerment""",1950
0,1,"""women's empowerment""",1951
0,2,"""women's empowerment""",1951
0,3,"""women's empowerment""",1951
0,4,"""women's empowerment""",1951
0,1,"""women's empowerment""",1952
0,2,"""women's empowerment""",1952
0,3,"""women's empowerment""",1952
0,4,"""women's empowerment""",1952
0,1,"""women's empowerment""",1953
0,2,"""women's empowerment""",1953
0,3,"""women's empowerment""",1953
0,4,"""women's empowerment""",1953
0,1,"""women's empowerment""",1954
0,2,"""women's empowerment""",1954
0,3,"""women's empowerment""",1954
0,4,"""women's empowerment""",1954
0,1,"""women's empowerment""",1955
0,2,"""women's empowerment""",1955
0,3,"""women's empowerment""",1955
0,4,"""women's empowerment""",1955
0,1,"""women's empowerment""",1956
0,2,"""women's empowerment""",1956
0,3,"""women's empowerment""",1956
0,4,"""women's empowerment""",1956
0,1,"""women's empowerment""",1957
0,2,"""women's empowerment""",1957
0,3,"""women's empowerment""",1957
0,4,"""women's empowerment""",1957
0,1,"""women's empowerment""",1958
0,2,"""women's empowerment""",1958
0,3,"""women's empowerment""",1958
0,4,"""women's empowerment""",1958
0,1,"""women's empowerment""",1959
0,2,"""women's empowerment""",1959
0,3,"""women's empowerment""",1959
0,4,"""women's empowerment""",1959
0,1,"""women's empowerment""",1960
0,2,"""women's empowerment""",1960
0,3,"""women's empowerment""",1960
0,4,"""women's empowerment""",1960
0,1,"""women's empowerment""",1961
0,2,"""women's empowerment""",1961
0,3,"""women's empowerment""",1961
0,4,"""women's empowerment""",1961
0,1,"""women's empowerment""",1962
0,2,"""women's empowerment""",1962
0,3,"""women's empowerment""",1962
0,4,"""women's empowerment""",1962
0,1,"""women's empowerment""",1963
0,2,"""women's empowerment""",1963
0,3,"""women's empowerment""",1963
0,4,"""women's empowerment""",1963
0,1,"""women's empowerment""",1964
0,2,"""women's empowerment""",1964
0,3,"""women's empowerment""",1964
0,4,"""women's empowerment""",1964
0,1,"""women's empowerment""",1965
0,2,"""women's empowerment""",1965
0,3,"""women's empowerment""",1965
0,4,"""women's empowerment""",1965
0,1,"""women's empowerment""",1966
0,2,"""women's empowerment""",1966
0,3,"""women's empowerment""",1966
0,4,"""women's empowerment""",1966
0,1,"""women's empowerment""",1967
0,2,"""women's empowerment""",1967
0,3,"""women's empowerment""",1967
0,4,"""women's empowerment""",1967
0,1,"""women's empowerment""",1968
0,2,"""women's empowerment""",1968
0,3,"""women's empowerment""",1968
0,4,"""women's empowerment""",1968
0,1,"""women's empowerment""",1969
0,2,"""women's empowerment""",1969
0,3,"""women's empowerment""",1969
0,4,"""women's empowerment""",1969
0,1,"""women's empowerment""",1970
0,2,"""women's empowerment""",1970
0,3,"""women's empowerment""",1970
0,4,"""women's empowerment""",1970
0,1,"""women's empowerment""",1971
0,2,"""women's empowerment""",1971
0,3,"""women's empowerment""",1971
0,4,"""women's empowerment""",1971
0,1,"""women's empowerment""",1972
0,2,"""women's empowerment""",1972
0,3,"""women's empowerment""",1972
0,4,"""women's empowerment""",1972
0,1,"""women's empowerment""",1973
0,2,"""women's empowerment""",1973
0,3,"""women's empowerment""",1973
0,4,"""women's empowerment""",1973
0,1,"""women's empowerment""",1974
0,2,"""women's empowerment""",1974
0,3,"""women's empowerment""",1974
0,4,"""women's empowerment""",1974
0,1,"""women's empowerment""",1975
0,2,"""women's empowerment""",1975
0,3,"""women's empowerment""",1975
0,4,"""women's empowerment""",1975
0,1,"""women's empowerment""",1976
0,2,"""women's empowerment""",1976
0,3,"""women's empowerment""",1976
0,4,"""women's empowerment""",1976
0,1,"""women's empowerment""",1977
0,2,"""women's empowerment""",1977
0,3,"""women's empowerment""",1977
0,4,"""women's empowerment""",1977
0,1,"""women's empowerment""",1978
0,2,"""women's empowerment""",1978
0,3,"""women's empowerment""",1978
0,4,"""women's empowerment""",1978
0,1,"""women's empowerment""",1979
0,2,"""women's empowerment""",1979
0,3,"""women's empowerment""",1979
0,4,"""women's empowerment""",1979
0,1,"""women's empowerment""",1980
0,2,"""women's empowerment""",1980
0,3,"""women's empowerment""",1980
0,4,"""women's empowerment""",1980
0,1,"""women's empowerment""",1981
0,2,"""women's empowerment""",1981
0,3,"""women's empowerment""",1981
0,4,"""women's empowerment""",1981
0,1,"""women's empowerment""",1982
0,2,"""women's empowerment""",1982
0,3,"""women's empowerment""",1982
0,4,"""women's empowerment""",1982
0,1,"""women's empowerment""",1983
0,2,"""women's empowerment""",1983
0,3,"""women's empowerment""",1983
0,4,"""women's empowerment""",1983
0,1,"""women's empowerment""",1984
0,2,"""women's empowerment""",1984
0,3,"""women's empowerment""",1984
0,4,"""women's empowerment""",1984
0,1,"""women's empowerment""",1985
1,2,"""women's empowerment""",1985
1,3,"""women's empowerment""",1985
0,4,"""women's empowerment""",1985
0,1,"""women's empowerment""",1986
0,2,"""women's empowerment""",1986
0,3,"""women's empowerment""",1986
0,4,"""women's empowerment""",1986
0,1,"""women's empowerment""",1987
0,2,"""women's empowerment""",1987
0,3,"""women's empowerment""",1987
0,4,"""women's empowerment""",1987
0,1,"""women's empowerment""",1988
0,2,"""women's empowerment""",1988
0,3,"""women's empowerment""",1988
0,4,"""women's empowerment""",1988
0,1,"""women's empowerment""",1989
0,2,"""women's empowerment""",1989
0,3,"""women's empowerment""",1989
0,4,"""women's empowerment""",1989
0,1,"""women's empowerment""",1990
0,2,"""women's empowerment""",1990
0,3,"""women's empowerment""",1990
0,4,"""women's empowerment""",1990
0,1,"""women's empowerment""",1991
0,2,"""women's empowerment""",1991
0,3,"""women's empowerment""",1991
0,4,"""women's empowerment""",1991
0,1,"""women's empowerment""",1992
0,2,"""women's empowerment""",1992
0,3,"""women's empowerment""",1992
1,4,"""women's empowerment""",1992
0,1,"""women's empowerment""",1993
1,2,"""women's empowerment""",1993
1,3,"""women's empowerment""",1993
0,4,"""women's empowerment""",1993
0,1,"""women's empowerment""",1994
0,2,"""women's empowerment""",1994
0,3,"""women's empowerment""",1994
0,4,"""women's empowerment""",1994
0,1,"""women's empowerment""",1995
0,2,"""women's empowerment""",1995
1,3,"""women's empowerment""",1995
1,4,"""women's empowerment""",1995
0,1,"""women's empowerment""",1996
1,2,"""women's empowerment""",1996
1,3,"""women's empowerment""",1996
1,4,"""women's empowerment""",1996
0,1,"""women's empowerment""",1997
0,2,"""women's empowerment""",1997
0,3,"""women's empowerment""",1997
1,4,"""women's empowerment""",1997
0,1,"""women's empowerment""",1998
2,2,"""women's empowerment""",1998
0,3,"""women's empowerment""",1998
1,4,"""women's empowerment""",1998
0,1,"""women's empowerment""",1999
1,2,"""women's empowerment""",1999
0,3,"""women's empowerment""",1999
0,4,"""women's empowerment""",1999
0,1,"""women's empowerment""",2000
0,2,"""women's empowerment""",2000
0,3,"""women's empowerment""",2000
3,4,"""women's empowerment""",2000
0,1,"""women's empowerment""",2001
0,2,"""women's empowerment""",2001
0,3,"""women's empowerment""",2001
2,4,"""women's empowerment""",2001
1,1,"""women's empowerment""",2002
4,2,"""women's empowerment""",2002
1,3,"""women's empowerment""",2002
13,4,"""women's empowerment""",2002
13,1,"""women's empowerment""",2003
4,2,"""women's empowerment""",2003
2,3,"""women's empowerment""",2003
3,4,"""women's empowerment""",2003
4,1,"""women's empowerment""",2004
4,2,"""women's empowerment""",2004
0,3,"""women's empowerment""",2004
5,4,"""women's empowerment""",2004
3,1,"""women's empowerment""",2005
2,2,"""women's empowerment""",2005
1,3,"""women's empowerment""",2005
3,4,"""women's empowerment""",2005
2,1,"""women's empowerment""",2006
9,2,"""women's empowerment""",2006
8,3,"""women's empowerment""",2006
3,4,"""women's empowerment""",2006
1,1,"""women's empowerment""",2007
3,2,"""women's empowerment""",2007
0,3,"""women's empowerment""",2007
0,4,"""women's empowerment""",2007
7,1,"""women's empowerment""",2008
5,2,"""women's empowerment""",2008
2,3,"""women's empowerment""",2008
6,4,"""women's empowerment""",2008
1,1,"""women's empowerment""",2009
0,2,"""women's empowerment""",2009
4,3,"""women's empowerment""",2009
7,4,"""women's empowerment""",2009
2,1,"""women's empowerment""",2010
2,2,"""women's empowerment""",2010
1,3,"""women's empowerment""",2010
4,4,"""women's empowerment""",2010
6,1,"""women's empowerment""",2011
5,2,"""women's empowerment""",2011
1,3,"""women's empowerment""",2011
3,4,"""women's empowerment""",2011
3,1,"""women's empowerment""",2012
5,2,"""women's empowerment""",2012
3,3,"""women's empowerment""",2012
4,4,"""women's empowerment""",2012
4,1,"""women's empowerment""",2013
6,2,"""women's empowerment""",2013
3,3,"""women's empowerment""",2013
3,4,"""women's empowerment""",2013
9,1,"""women's empowerment""",2014
3,2,"""women's empowerment""",2014
2,3,"""women's empowerment""",2014
10,4,"""women's empowerment""",2014
7,1,"""women's empowerment""",2015
2,2,"""women's empowerment""",2015
8,3,"""women's empowerment""",2015
4,4,"""women's empowerment""",2015
10,1,"""women's empowerment""",2016
6,2,"""women's empowerment""",2016
1,3,"""women's empowerment""",2016
11,4,"""women's empowerment""",2016
