hits,quarter,term,year
14,4,(femin*) AND intersectional feminist,1925
13,1,(femin*) AND intersectional feminist,1926
18,2,(femin*) AND intersectional feminist,1926
13,3,(femin*) AND intersectional feminist,1926
9,4,(femin*) AND intersectional feminist,1926
6,1,(femin*) AND intersectional feminist,1927
7,2,(femin*) AND intersectional feminist,1927
22,3,(femin*) AND intersectional feminist,1927
18,4,(femin*) AND intersectional feminist,1927
18,1,(femin*) AND intersectional feminist,1928
22,2,(femin*) AND intersectional feminist,1928
21,3,(femin*) AND intersectional feminist,1928
17,4,(femin*) AND intersectional feminist,1928
14,1,(femin*) AND intersectional feminist,1929
16,2,(femin*) AND intersectional feminist,1929
10,3,(femin*) AND intersectional feminist,1929
4,4,(femin*) AND intersectional feminist,1929
17,1,(femin*) AND intersectional feminist,1930
22,2,(femin*) AND intersectional feminist,1930
6,3,(femin*) AND intersectional feminist,1930
10,4,(femin*) AND intersectional feminist,1930
15,1,(femin*) AND intersectional feminist,1931
9,2,(femin*) AND intersectional feminist,1931
7,3,(femin*) AND intersectional feminist,1931
12,4,(femin*) AND intersectional feminist,1931
7,1,(femin*) AND intersectional feminist,1932
10,2,(femin*) AND intersectional feminist,1932
8,3,(femin*) AND intersectional feminist,1932
13,4,(femin*) AND intersectional feminist,1932
10,1,(femin*) AND intersectional feminist,1933
9,2,(femin*) AND intersectional feminist,1933
12,3,(femin*) AND intersectional feminist,1933
18,4,(femin*) AND intersectional feminist,1933
12,1,(femin*) AND intersectional feminist,1934
5,2,(femin*) AND intersectional feminist,1934
10,3,(femin*) AND intersectional feminist,1934
10,4,(femin*) AND intersectional feminist,1934
12,1,(femin*) AND intersectional feminist,1935
7,2,(femin*) AND intersectional feminist,1935
14,3,(femin*) AND intersectional feminist,1935
6,4,(femin*) AND intersectional feminist,1935
15,1,(femin*) AND intersectional feminist,1936
13,2,(femin*) AND intersectional feminist,1936
2,3,(femin*) AND intersectional feminist,1936
17,4,(femin*) AND intersectional feminist,1936
17,1,(femin*) AND intersectional feminist,1937
10,2,(femin*) AND intersectional feminist,1937
5,3,(femin*) AND intersectional feminist,1937
14,4,(femin*) AND intersectional feminist,1937
7,1,(femin*) AND intersectional feminist,1938
3,2,(femin*) AND intersectional feminist,1938
5,3,(femin*) AND intersectional feminist,1938
5,4,(femin*) AND intersectional feminist,1938
13,1,(femin*) AND intersectional feminist,1939
4,2,(femin*) AND intersectional feminist,1939
3,3,(femin*) AND intersectional feminist,1939
10,4,(femin*) AND intersectional feminist,1939
11,1,(femin*) AND intersectional feminist,1940
8,2,(femin*) AND intersectional feminist,1940
4,3,(femin*) AND intersectional feminist,1940
4,4,(femin*) AND intersectional feminist,1940
5,1,(femin*) AND intersectional feminist,1941
5,2,(femin*) AND intersectional feminist,1941
7,3,(femin*) AND intersectional feminist,1941
6,4,(femin*) AND intersectional feminist,1941
2,1,(femin*) AND intersectional feminist,1942
5,2,(femin*) AND intersectional feminist,1942
4,3,(femin*) AND intersectional feminist,1942
2,4,(femin*) AND intersectional feminist,1942
4,1,(femin*) AND intersectional feminist,1943
5,2,(femin*) AND intersectional feminist,1943
3,3,(femin*) AND intersectional feminist,1943
6,4,(femin*) AND intersectional feminist,1943
4,1,(femin*) AND intersectional feminist,1944
4,2,(femin*) AND intersectional feminist,1944
4,3,(femin*) AND intersectional feminist,1944
5,4,(femin*) AND intersectional feminist,1944
4,1,(femin*) AND intersectional feminist,1945
3,2,(femin*) AND intersectional feminist,1945
1,3,(femin*) AND intersectional feminist,1945
11,4,(femin*) AND intersectional feminist,1945
2,1,(femin*) AND intersectional feminist,1946
3,2,(femin*) AND intersectional feminist,1946
1,3,(femin*) AND intersectional feminist,1946
3,4,(femin*) AND intersectional feminist,1946
7,1,(femin*) AND intersectional feminist,1947
6,2,(femin*) AND intersectional feminist,1947
5,3,(femin*) AND intersectional feminist,1947
2,4,(femin*) AND intersectional feminist,1947
8,1,(femin*) AND intersectional feminist,1948
4,2,(femin*) AND intersectional feminist,1948
5,3,(femin*) AND intersectional feminist,1948
2,4,(femin*) AND intersectional feminist,1948
5,1,(femin*) AND intersectional feminist,1949
3,2,(femin*) AND intersectional feminist,1949
3,3,(femin*) AND intersectional feminist,1949
7,4,(femin*) AND intersectional feminist,1949
3,1,(femin*) AND intersectional feminist,1950
3,2,(femin*) AND intersectional feminist,1950
4,3,(femin*) AND intersectional feminist,1950
6,4,(femin*) AND intersectional feminist,1950
4,1,(femin*) AND intersectional feminist,1951
4,2,(femin*) AND intersectional feminist,1951
7,3,(femin*) AND intersectional feminist,1951
5,4,(femin*) AND intersectional feminist,1951
2,1,(femin*) AND intersectional feminist,1952
6,2,(femin*) AND intersectional feminist,1952
4,3,(femin*) AND intersectional feminist,1952
4,4,(femin*) AND intersectional feminist,1952
8,1,(femin*) AND intersectional feminist,1953
5,2,(femin*) AND intersectional feminist,1953
7,3,(femin*) AND intersectional feminist,1953
1,4,(femin*) AND intersectional feminist,1953
5,1,(femin*) AND intersectional feminist,1954
5,2,(femin*) AND intersectional feminist,1954
6,3,(femin*) AND intersectional feminist,1954
2,4,(femin*) AND intersectional feminist,1954
4,1,(femin*) AND intersectional feminist,1955
1,2,(femin*) AND intersectional feminist,1955
3,3,(femin*) AND intersectional feminist,1955
2,4,(femin*) AND intersectional feminist,1955
5,1,(femin*) AND intersectional feminist,1956
4,2,(femin*) AND intersectional feminist,1956
3,3,(femin*) AND intersectional feminist,1956
5,4,(femin*) AND intersectional feminist,1956
8,1,(femin*) AND intersectional feminist,1957
4,2,(femin*) AND intersectional feminist,1957
3,3,(femin*) AND intersectional feminist,1957
8,4,(femin*) AND intersectional feminist,1957
3,1,(femin*) AND intersectional feminist,1958
6,2,(femin*) AND intersectional feminist,1958
1,3,(femin*) AND intersectional feminist,1958
2,4,(femin*) AND intersectional feminist,1958
3,1,(femin*) AND intersectional feminist,1959
5,2,(femin*) AND intersectional feminist,1959
1,3,(femin*) AND intersectional feminist,1959
2,4,(femin*) AND intersectional feminist,1959
4,1,(femin*) AND intersectional feminist,1960
2,2,(femin*) AND intersectional feminist,1960
9,3,(femin*) AND intersectional feminist,1960
4,4,(femin*) AND intersectional feminist,1960
5,1,(femin*) AND intersectional feminist,1961
1,2,(femin*) AND intersectional feminist,1961
0,3,(femin*) AND intersectional feminist,1961
4,4,(femin*) AND intersectional feminist,1961
6,1,(femin*) AND intersectional feminist,1962
1,2,(femin*) AND intersectional feminist,1962
3,3,(femin*) AND intersectional feminist,1962
4,4,(femin*) AND intersectional feminist,1962
2,1,(femin*) AND intersectional feminist,1963
3,2,(femin*) AND intersectional feminist,1963
4,3,(femin*) AND intersectional feminist,1963
4,4,(femin*) AND intersectional feminist,1963
0,1,(femin*) AND intersectional feminist,1964
0,2,(femin*) AND intersectional feminist,1964
0,3,(femin*) AND intersectional feminist,1964
0,4,(femin*) AND intersectional feminist,1964
3,1,(femin*) AND intersectional feminist,1965
2,2,(femin*) AND intersectional feminist,1965
3,3,(femin*) AND intersectional feminist,1965
4,4,(femin*) AND intersectional feminist,1965
4,1,(femin*) AND intersectional feminist,1966
2,2,(femin*) AND intersectional feminist,1966
5,3,(femin*) AND intersectional feminist,1966
3,4,(femin*) AND intersectional feminist,1966
4,1,(femin*) AND intersectional feminist,1967
2,2,(femin*) AND intersectional feminist,1967
2,3,(femin*) AND intersectional feminist,1967
4,4,(femin*) AND intersectional feminist,1967
7,1,(femin*) AND intersectional feminist,1968
4,2,(femin*) AND intersectional feminist,1968
5,3,(femin*) AND intersectional feminist,1968
3,4,(femin*) AND intersectional feminist,1968
5,1,(femin*) AND intersectional feminist,1969
11,2,(femin*) AND intersectional feminist,1969
7,3,(femin*) AND intersectional feminist,1969
8,4,(femin*) AND intersectional feminist,1969
0,1,(femin*) AND intersectional feminist,1970
1,2,(femin*) AND intersectional feminist,1970
0,3,(femin*) AND intersectional feminist,1970
0,4,(femin*) AND intersectional feminist,1970
0,1,(femin*) AND intersectional feminist,1971
0,2,(femin*) AND intersectional feminist,1971
0,3,(femin*) AND intersectional feminist,1971
0,4,(femin*) AND intersectional feminist,1971
0,1,(femin*) AND intersectional feminist,1972
0,2,(femin*) AND intersectional feminist,1972
0,3,(femin*) AND intersectional feminist,1972
0,4,(femin*) AND intersectional feminist,1972
0,1,(femin*) AND intersectional feminist,1973
0,2,(femin*) AND intersectional feminist,1973
0,3,(femin*) AND intersectional feminist,1973
0,4,(femin*) AND intersectional feminist,1973
0,1,(femin*) AND intersectional feminist,1974
0,2,(femin*) AND intersectional feminist,1974
0,3,(femin*) AND intersectional feminist,1974
0,4,(femin*) AND intersectional feminist,1974
0,1,(femin*) AND intersectional feminist,1975
0,2,(femin*) AND intersectional feminist,1975
0,3,(femin*) AND intersectional feminist,1975
1,4,(femin*) AND intersectional feminist,1975
0,1,(femin*) AND intersectional feminist,1976
0,2,(femin*) AND intersectional feminist,1976
0,3,(femin*) AND intersectional feminist,1976
0,4,(femin*) AND intersectional feminist,1976
0,1,(femin*) AND intersectional feminist,1977
0,2,(femin*) AND intersectional feminist,1977
0,3,(femin*) AND intersectional feminist,1977
0,4,(femin*) AND intersectional feminist,1977
0,1,(femin*) AND intersectional feminist,1978
0,2,(femin*) AND intersectional feminist,1978
0,3,(femin*) AND intersectional feminist,1978
0,4,(femin*) AND intersectional feminist,1978
0,1,(femin*) AND intersectional feminist,1979
0,2,(femin*) AND intersectional feminist,1979
0,3,(femin*) AND intersectional feminist,1979
0,4,(femin*) AND intersectional feminist,1979
106,1,(femin*) AND intersectional feminist,1980
92,2,(femin*) AND intersectional feminist,1980
105,3,(femin*) AND intersectional feminist,1980
121,4,(femin*) AND intersectional feminist,1980
0,1,(femin*) AND intersectional feminist,1981
0,2,(femin*) AND intersectional feminist,1981
0,3,(femin*) AND intersectional feminist,1981
0,4,(femin*) AND intersectional feminist,1981
0,1,(femin*) AND intersectional feminist,1982
0,2,(femin*) AND intersectional feminist,1982
0,3,(femin*) AND intersectional feminist,1982
0,4,(femin*) AND intersectional feminist,1982
0,1,(femin*) AND intersectional feminist,1983
0,2,(femin*) AND intersectional feminist,1983
0,3,(femin*) AND intersectional feminist,1983
0,4,(femin*) AND intersectional feminist,1983
0,1,(femin*) AND intersectional feminist,1984
0,2,(femin*) AND intersectional feminist,1984
0,3,(femin*) AND intersectional feminist,1984
0,4,(femin*) AND intersectional feminist,1984
0,1,(femin*) AND intersectional feminist,1985
0,2,(femin*) AND intersectional feminist,1985
0,3,(femin*) AND intersectional feminist,1985
0,4,(femin*) AND intersectional feminist,1985
0,1,(femin*) AND intersectional feminist,1986
0,2,(femin*) AND intersectional feminist,1986
0,3,(femin*) AND intersectional feminist,1986
0,4,(femin*) AND intersectional feminist,1986
0,1,(femin*) AND intersectional feminist,1987
0,2,(femin*) AND intersectional feminist,1987
0,3,(femin*) AND intersectional feminist,1987
1,4,(femin*) AND intersectional feminist,1987
0,1,(femin*) AND intersectional feminist,1988
0,2,(femin*) AND intersectional feminist,1988
0,3,(femin*) AND intersectional feminist,1988
0,4,(femin*) AND intersectional feminist,1988
0,1,(femin*) AND intersectional feminist,1989
0,2,(femin*) AND intersectional feminist,1989
0,3,(femin*) AND intersectional feminist,1989
0,4,(femin*) AND intersectional feminist,1989
0,1,(femin*) AND intersectional feminist,1990
0,2,(femin*) AND intersectional feminist,1990
0,3,(femin*) AND intersectional feminist,1990
0,4,(femin*) AND intersectional feminist,1990
0,1,(femin*) AND intersectional feminist,1991
0,2,(femin*) AND intersectional feminist,1991
0,3,(femin*) AND intersectional feminist,1991
0,4,(femin*) AND intersectional feminist,1991
0,1,(femin*) AND intersectional feminist,1992
0,2,(femin*) AND intersectional feminist,1992
0,3,(femin*) AND intersectional feminist,1992
0,4,(femin*) AND intersectional feminist,1992
0,1,(femin*) AND intersectional feminist,1993
0,2,(femin*) AND intersectional feminist,1993
0,3,(femin*) AND intersectional feminist,1993
0,4,(femin*) AND intersectional feminist,1993
0,1,(femin*) AND intersectional feminist,1994
0,2,(femin*) AND intersectional feminist,1994
0,3,(femin*) AND intersectional feminist,1994
0,4,(femin*) AND intersectional feminist,1994
0,1,(femin*) AND intersectional feminist,1995
0,2,(femin*) AND intersectional feminist,1995
0,3,(femin*) AND intersectional feminist,1995
0,4,(femin*) AND intersectional feminist,1995
0,1,(femin*) AND intersectional feminist,1996
0,2,(femin*) AND intersectional feminist,1996
0,3,(femin*) AND intersectional feminist,1996
0,4,(femin*) AND intersectional feminist,1996
1,1,(femin*) AND intersectional feminist,1997
0,2,(femin*) AND intersectional feminist,1997
0,3,(femin*) AND intersectional feminist,1997
0,4,(femin*) AND intersectional feminist,1997
0,1,(femin*) AND intersectional feminist,1998
0,2,(femin*) AND intersectional feminist,1998
0,3,(femin*) AND intersectional feminist,1998
0,4,(femin*) AND intersectional feminist,1998
0,1,(femin*) AND intersectional feminist,1999
0,2,(femin*) AND intersectional feminist,1999
0,3,(femin*) AND intersectional feminist,1999
0,4,(femin*) AND intersectional feminist,1999
0,1,(femin*) AND intersectional feminist,2000
0,2,(femin*) AND intersectional feminist,2000
2,3,(femin*) AND intersectional feminist,2000
0,4,(femin*) AND intersectional feminist,2000
0,1,(femin*) AND intersectional feminist,2001
0,2,(femin*) AND intersectional feminist,2001
0,3,(femin*) AND intersectional feminist,2001
0,4,(femin*) AND intersectional feminist,2001
0,1,(femin*) AND intersectional feminist,2002
0,2,(femin*) AND intersectional feminist,2002
0,3,(femin*) AND intersectional feminist,2002
0,4,(femin*) AND intersectional feminist,2002
0,1,(femin*) AND intersectional feminist,2003
0,2,(femin*) AND intersectional feminist,2003
0,3,(femin*) AND intersectional feminist,2003
0,4,(femin*) AND intersectional feminist,2003
0,1,(femin*) AND intersectional feminist,2004
0,2,(femin*) AND intersectional feminist,2004
0,3,(femin*) AND intersectional feminist,2004
0,4,(femin*) AND intersectional feminist,2004
0,1,(femin*) AND intersectional feminist,2005
0,2,(femin*) AND intersectional feminist,2005
0,3,(femin*) AND intersectional feminist,2005
0,4,(femin*) AND intersectional feminist,2005
0,1,(femin*) AND intersectional feminist,2006
0,2,(femin*) AND intersectional feminist,2006
0,3,(femin*) AND intersectional feminist,2006
0,4,(femin*) AND intersectional feminist,2006
0,1,(femin*) AND intersectional feminist,2007
0,2,(femin*) AND intersectional feminist,2007
0,3,(femin*) AND intersectional feminist,2007
0,4,(femin*) AND intersectional feminist,2007
0,1,(femin*) AND intersectional feminist,2008
0,2,(femin*) AND intersectional feminist,2008
0,3,(femin*) AND intersectional feminist,2008
1,4,(femin*) AND intersectional feminist,2008
0,1,(femin*) AND intersectional feminist,2009
0,2,(femin*) AND intersectional feminist,2009
0,3,(femin*) AND intersectional feminist,2009
2,4,(femin*) AND intersectional feminist,2009
0,1,(femin*) AND intersectional feminist,2010
0,2,(femin*) AND intersectional feminist,2010
1,3,(femin*) AND intersectional feminist,2010
0,4,(femin*) AND intersectional feminist,2010
2,1,(femin*) AND intersectional feminist,2011
0,2,(femin*) AND intersectional feminist,2011
0,3,(femin*) AND intersectional feminist,2011
0,4,(femin*) AND intersectional feminist,2011
0,1,(femin*) AND intersectional feminist,2012
0,2,(femin*) AND intersectional feminist,2012
0,3,(femin*) AND intersectional feminist,2012
0,4,(femin*) AND intersectional feminist,2012
0,1,(femin*) AND intersectional feminist,2013
0,2,(femin*) AND intersectional feminist,2013
0,3,(femin*) AND intersectional feminist,2013
1,4,(femin*) AND intersectional feminist,2013
1,1,(femin*) AND intersectional feminist,2014
0,2,(femin*) AND intersectional feminist,2014
1,3,(femin*) AND intersectional feminist,2014
0,4,(femin*) AND intersectional feminist,2014
0,1,(femin*) AND intersectional feminist,2015
0,2,(femin*) AND intersectional feminist,2015
0,3,(femin*) AND intersectional feminist,2015
1,4,(femin*) AND intersectional feminist,2015
0,1,(femin*) AND intersectional feminist,2016
1,2,(femin*) AND intersectional feminist,2016
0,3,(femin*) AND intersectional feminist,2016
0,4,(femin*) AND intersectional feminist,2016
0,1,(femin*) AND intersectional feminist,2017
0,2,(femin*) AND intersectional feminist,2017
1,3,(femin*) AND intersectional feminist,2017
0,4,(femin*) AND intersectional feminist,2017
1,1,(femin*) AND intersectional feminist,2018
0,2,(femin*) AND intersectional feminist,2018
0,3,(femin*) AND intersectional feminist,2018
0,4,(femin*) AND intersectional feminist,2018
0,1,(femin*) AND intersectional feminist,2019
1,2,(femin*) AND intersectional feminist,2019
0,3,(femin*) AND intersectional feminist,2019
0,4,(femin*) AND intersectional feminist,2019
