hits,quarter,term,year
4185,1,women's lib*,1999
4412,2,women's lib*,1999
4020,3,women's lib*,1999
4016,4,women's lib*,1999
4346,1,women's lib*,2000
4492,2,women's lib*,2000
4795,3,women's lib*,2000
4433,4,women's lib*,2000
4636,1,women's lib*,2001
4680,2,women's lib*,2001
4760,3,women's lib*,2001
4928,4,women's lib*,2001
4528,1,women's lib*,2002
5059,2,women's lib*,2002
4398,3,women's lib*,2002
4705,4,women's lib*,2002
4851,1,women's lib*,2003
5045,2,women's lib*,2003
4555,3,women's lib*,2003
4730,4,women's lib*,2003
4927,1,women's lib*,2004
4864,2,women's lib*,2004
5208,3,women's lib*,2004
5012,4,women's lib*,2004
5234,1,women's lib*,2005
5489,2,women's lib*,2005
5395,3,women's lib*,2005
5563,4,women's lib*,2005
6233,1,women's lib*,2006
8237,2,women's lib*,2006
9195,3,women's lib*,2006
9458,4,women's lib*,2006
5566,1,women's lib*,2007
5667,2,women's lib*,2007
5981,3,women's lib*,2007
5652,4,women's lib*,2007
6248,1,women's lib*,2008
6337,2,women's lib*,2008
7092,3,women's lib*,2008
6571,4,women's lib*,2008
6032,1,women's lib*,2009
5798,2,women's lib*,2009
6101,3,women's lib*,2009
5437,4,women's lib*,2009
4525,1,women's lib*,2010
4572,2,women's lib*,2010
4364,3,women's lib*,2010
4409,4,women's lib*,2010
5042,1,women's lib*,2011
5052,2,women's lib*,2011
4748,3,women's lib*,2011
4799,4,women's lib*,2011
4938,1,women's lib*,2012
4848,2,women's lib*,2012
5183,3,women's lib*,2012
4721,4,women's lib*,2012
4838,1,women's lib*,2013
4729,2,women's lib*,2013
4444,3,women's lib*,2013
4209,4,women's lib*,2013
4428,1,women's lib*,2014
4551,2,women's lib*,2014
4464,3,women's lib*,2014
4720,4,women's lib*,2014
4526,1,women's lib*,2015
4594,2,women's lib*,2015
4281,3,women's lib*,2015
4351,4,women's lib*,2015
4592,1,women's lib*,2016
4186,2,women's lib*,2016
4243,3,women's lib*,2016
4279,4,women's lib*,2016
4298,1,women's lib*,2017
4081,2,women's lib*,2017
3801,3,women's lib*,2017
4368,4,women's lib*,2017
4378,1,women's lib*,2018
4606,2,women's lib*,2018
4395,3,women's lib*,2018
4585,4,women's lib*,2018
4251,1,women's lib*,2019
4512,2,women's lib*,2019
4217,3,women's lib*,2019
4186,4,women's lib*,2019
