hits,quarter,term,year
132,2,(women*) AND feminist,1982
135,3,(women*) AND feminist,1982
138,4,(women*) AND feminist,1982
116,1,(women*) AND feminist,1983
129,2,(women*) AND feminist,1983
118,3,(women*) AND feminist,1983
167,4,(women*) AND feminist,1983
140,1,(women*) AND feminist,1984
134,2,(women*) AND feminist,1984
210,3,(women*) AND feminist,1984
137,4,(women*) AND feminist,1984
145,1,(women*) AND feminist,1985
124,2,(women*) AND feminist,1985
133,3,(women*) AND feminist,1985
120,4,(women*) AND feminist,1985
144,1,(women*) AND feminist,1986
160,2,(women*) AND feminist,1986
145,3,(women*) AND feminist,1986
152,4,(women*) AND feminist,1986
136,1,(women*) AND feminist,1987
147,2,(women*) AND feminist,1987
145,3,(women*) AND feminist,1987
142,4,(women*) AND feminist,1987
144,1,(women*) AND feminist,1988
145,2,(women*) AND feminist,1988
118,3,(women*) AND feminist,1988
144,4,(women*) AND feminist,1988
148,1,(women*) AND feminist,1989
132,2,(women*) AND feminist,1989
125,3,(women*) AND feminist,1989
123,4,(women*) AND feminist,1989
122,1,(women*) AND feminist,1990
169,2,(women*) AND feminist,1990
153,3,(women*) AND feminist,1990
143,4,(women*) AND feminist,1990
128,1,(women*) AND feminist,1991
145,2,(women*) AND feminist,1991
162,3,(women*) AND feminist,1991
188,4,(women*) AND feminist,1991
178,1,(women*) AND feminist,1992
209,2,(women*) AND feminist,1992
206,3,(women*) AND feminist,1992
205,4,(women*) AND feminist,1992
203,1,(women*) AND feminist,1993
223,2,(women*) AND feminist,1993
155,3,(women*) AND feminist,1993
189,4,(women*) AND feminist,1993
183,1,(women*) AND feminist,1994
201,2,(women*) AND feminist,1994
170,3,(women*) AND feminist,1994
169,4,(women*) AND feminist,1994
156,1,(women*) AND feminist,1995
134,2,(women*) AND feminist,1995
163,3,(women*) AND feminist,1995
153,4,(women*) AND feminist,1995
144,1,(women*) AND feminist,1996
143,2,(women*) AND feminist,1996
137,3,(women*) AND feminist,1996
165,4,(women*) AND feminist,1996
173,1,(women*) AND feminist,1997
143,2,(women*) AND feminist,1997
117,3,(women*) AND feminist,1997
202,4,(women*) AND feminist,1997
198,1,(women*) AND feminist,1998
188,2,(women*) AND feminist,1998
171,3,(women*) AND feminist,1998
171,4,(women*) AND feminist,1998
176,1,(women*) AND feminist,1999
174,2,(women*) AND feminist,1999
146,3,(women*) AND feminist,1999
161,4,(women*) AND feminist,1999
182,1,(women*) AND feminist,2000
146,2,(women*) AND feminist,2000
131,3,(women*) AND feminist,2000
180,4,(women*) AND feminist,2000
168,1,(women*) AND feminist,2001
147,2,(women*) AND feminist,2001
143,3,(women*) AND feminist,2001
156,4,(women*) AND feminist,2001
149,1,(women*) AND feminist,2002
142,2,(women*) AND feminist,2002
120,3,(women*) AND feminist,2002
147,4,(women*) AND feminist,2002
149,1,(women*) AND feminist,2003
156,2,(women*) AND feminist,2003
135,3,(women*) AND feminist,2003
186,4,(women*) AND feminist,2003
165,1,(women*) AND feminist,2004
148,2,(women*) AND feminist,2004
141,3,(women*) AND feminist,2004
144,4,(women*) AND feminist,2004
157,1,(women*) AND feminist,2005
156,2,(women*) AND feminist,2005
167,3,(women*) AND feminist,2005
188,4,(women*) AND feminist,2005
218,1,(women*) AND feminist,2006
183,2,(women*) AND feminist,2006
282,3,(women*) AND feminist,2006
292,4,(women*) AND feminist,2006
208,1,(women*) AND feminist,2007
188,2,(women*) AND feminist,2007
184,3,(women*) AND feminist,2007
194,4,(women*) AND feminist,2007
225,1,(women*) AND feminist,2008
226,2,(women*) AND feminist,2008
204,3,(women*) AND feminist,2008
175,4,(women*) AND feminist,2008
183,1,(women*) AND feminist,2009
167,2,(women*) AND feminist,2009
234,3,(women*) AND feminist,2009
161,4,(women*) AND feminist,2009
167,1,(women*) AND feminist,2010
160,2,(women*) AND feminist,2010
165,3,(women*) AND feminist,2010
170,4,(women*) AND feminist,2010
180,1,(women*) AND feminist,2011
164,2,(women*) AND feminist,2011
177,3,(women*) AND feminist,2011
164,4,(women*) AND feminist,2011
237,1,(women*) AND feminist,2012
227,2,(women*) AND feminist,2012
229,3,(women*) AND feminist,2012
200,4,(women*) AND feminist,2012
248,1,(women*) AND feminist,2013
227,2,(women*) AND feminist,2013
215,3,(women*) AND feminist,2013
205,4,(women*) AND feminist,2013
215,1,(women*) AND feminist,2014
213,2,(women*) AND feminist,2014
185,3,(women*) AND feminist,2014
215,4,(women*) AND feminist,2014
218,1,(women*) AND feminist,2015
284,2,(women*) AND feminist,2015
213,3,(women*) AND feminist,2015
248,4,(women*) AND feminist,2015
245,1,(women*) AND feminist,2016
241,2,(women*) AND feminist,2016
247,3,(women*) AND feminist,2016
332,4,(women*) AND feminist,2016
303,1,(women*) AND feminist,2017
253,2,(women*) AND feminist,2017
242,3,(women*) AND feminist,2017
393,4,(women*) AND feminist,2017
371,1,(women*) AND feminist,2018
380,2,(women*) AND feminist,2018
373,3,(women*) AND feminist,2018
369,4,(women*) AND feminist,2018
367,1,(women*) AND feminist,2019
361,2,(women*) AND feminist,2019
288,3,(women*) AND feminist,2019
278,4,(women*) AND feminist,2019
