hits,quarter,term,year
0,2,(women*) AND gender justice,1953
0,3,(women*) AND gender justice,1953
0,4,(women*) AND gender justice,1953
0,1,(women*) AND gender justice,1954
1,2,(women*) AND gender justice,1954
0,3,(women*) AND gender justice,1954
0,4,(women*) AND gender justice,1954
0,1,(women*) AND gender justice,1955
0,2,(women*) AND gender justice,1955
1,3,(women*) AND gender justice,1955
0,4,(women*) AND gender justice,1955
0,1,(women*) AND gender justice,1956
1,2,(women*) AND gender justice,1956
0,3,(women*) AND gender justice,1956
0,4,(women*) AND gender justice,1956
1,1,(women*) AND gender justice,1957
0,2,(women*) AND gender justice,1957
1,3,(women*) AND gender justice,1957
0,4,(women*) AND gender justice,1957
0,1,(women*) AND gender justice,1958
0,2,(women*) AND gender justice,1958
0,3,(women*) AND gender justice,1958
0,4,(women*) AND gender justice,1958
0,1,(women*) AND gender justice,1959
0,2,(women*) AND gender justice,1959
0,3,(women*) AND gender justice,1959
0,4,(women*) AND gender justice,1959
0,1,(women*) AND gender justice,1960
1,2,(women*) AND gender justice,1960
0,3,(women*) AND gender justice,1960
0,4,(women*) AND gender justice,1960
0,1,(women*) AND gender justice,1961
0,2,(women*) AND gender justice,1961
0,3,(women*) AND gender justice,1961
0,4,(women*) AND gender justice,1961
0,1,(women*) AND gender justice,1962
0,2,(women*) AND gender justice,1962
0,3,(women*) AND gender justice,1962
0,4,(women*) AND gender justice,1962
0,1,(women*) AND gender justice,1963
0,2,(women*) AND gender justice,1963
0,3,(women*) AND gender justice,1963
0,4,(women*) AND gender justice,1963
7,1,(women*) AND gender justice,1964
10,2,(women*) AND gender justice,1964
3,3,(women*) AND gender justice,1964
8,4,(women*) AND gender justice,1964
0,1,(women*) AND gender justice,1965
0,2,(women*) AND gender justice,1965
0,3,(women*) AND gender justice,1965
0,4,(women*) AND gender justice,1965
0,1,(women*) AND gender justice,1966
0,2,(women*) AND gender justice,1966
0,3,(women*) AND gender justice,1966
0,4,(women*) AND gender justice,1966
2,1,(women*) AND gender justice,1967
0,2,(women*) AND gender justice,1967
0,3,(women*) AND gender justice,1967
1,4,(women*) AND gender justice,1967
0,1,(women*) AND gender justice,1968
0,2,(women*) AND gender justice,1968
1,3,(women*) AND gender justice,1968
0,4,(women*) AND gender justice,1968
0,1,(women*) AND gender justice,1969
0,2,(women*) AND gender justice,1969
0,3,(women*) AND gender justice,1969
0,4,(women*) AND gender justice,1969
11,1,(women*) AND gender justice,1970
15,2,(women*) AND gender justice,1970
8,3,(women*) AND gender justice,1970
11,4,(women*) AND gender justice,1970
5,1,(women*) AND gender justice,1971
5,2,(women*) AND gender justice,1971
7,3,(women*) AND gender justice,1971
12,4,(women*) AND gender justice,1971
10,1,(women*) AND gender justice,1972
5,2,(women*) AND gender justice,1972
6,3,(women*) AND gender justice,1972
5,4,(women*) AND gender justice,1972
12,1,(women*) AND gender justice,1973
13,2,(women*) AND gender justice,1973
16,3,(women*) AND gender justice,1973
8,4,(women*) AND gender justice,1973
10,1,(women*) AND gender justice,1974
14,2,(women*) AND gender justice,1974
8,3,(women*) AND gender justice,1974
12,4,(women*) AND gender justice,1974
7,1,(women*) AND gender justice,1975
10,2,(women*) AND gender justice,1975
6,3,(women*) AND gender justice,1975
13,4,(women*) AND gender justice,1975
4,1,(women*) AND gender justice,1976
11,2,(women*) AND gender justice,1976
6,3,(women*) AND gender justice,1976
7,4,(women*) AND gender justice,1976
8,1,(women*) AND gender justice,1977
17,2,(women*) AND gender justice,1977
11,3,(women*) AND gender justice,1977
19,4,(women*) AND gender justice,1977
12,1,(women*) AND gender justice,1978
10,2,(women*) AND gender justice,1978
8,3,(women*) AND gender justice,1978
18,4,(women*) AND gender justice,1978
18,1,(women*) AND gender justice,1979
12,2,(women*) AND gender justice,1979
17,3,(women*) AND gender justice,1979
22,4,(women*) AND gender justice,1979
3,1,(women*) AND gender justice,1980
4,2,(women*) AND gender justice,1980
4,3,(women*) AND gender justice,1980
3,4,(women*) AND gender justice,1980
7,1,(women*) AND gender justice,1981
8,2,(women*) AND gender justice,1981
6,3,(women*) AND gender justice,1981
11,4,(women*) AND gender justice,1981
10,1,(women*) AND gender justice,1982
12,2,(women*) AND gender justice,1982
10,3,(women*) AND gender justice,1982
17,4,(women*) AND gender justice,1982
12,1,(women*) AND gender justice,1983
15,2,(women*) AND gender justice,1983
15,3,(women*) AND gender justice,1983
23,4,(women*) AND gender justice,1983
11,1,(women*) AND gender justice,1984
14,2,(women*) AND gender justice,1984
22,3,(women*) AND gender justice,1984
17,4,(women*) AND gender justice,1984
16,1,(women*) AND gender justice,1985
13,2,(women*) AND gender justice,1985
7,3,(women*) AND gender justice,1985
9,4,(women*) AND gender justice,1985
9,1,(women*) AND gender justice,1986
21,2,(women*) AND gender justice,1986
13,3,(women*) AND gender justice,1986
13,4,(women*) AND gender justice,1986
16,1,(women*) AND gender justice,1987
21,2,(women*) AND gender justice,1987
17,3,(women*) AND gender justice,1987
11,4,(women*) AND gender justice,1987
11,1,(women*) AND gender justice,1988
14,2,(women*) AND gender justice,1988
7,3,(women*) AND gender justice,1988
13,4,(women*) AND gender justice,1988
9,1,(women*) AND gender justice,1989
15,2,(women*) AND gender justice,1989
8,3,(women*) AND gender justice,1989
9,4,(women*) AND gender justice,1989
8,1,(women*) AND gender justice,1990
12,2,(women*) AND gender justice,1990
14,3,(women*) AND gender justice,1990
12,4,(women*) AND gender justice,1990
14,1,(women*) AND gender justice,1991
24,2,(women*) AND gender justice,1991
18,3,(women*) AND gender justice,1991
17,4,(women*) AND gender justice,1991
20,1,(women*) AND gender justice,1992
18,2,(women*) AND gender justice,1992
15,3,(women*) AND gender justice,1992
19,4,(women*) AND gender justice,1992
10,1,(women*) AND gender justice,1993
31,2,(women*) AND gender justice,1993
17,3,(women*) AND gender justice,1993
17,4,(women*) AND gender justice,1993
10,1,(women*) AND gender justice,1994
19,2,(women*) AND gender justice,1994
15,3,(women*) AND gender justice,1994
21,4,(women*) AND gender justice,1994
10,1,(women*) AND gender justice,1995
23,2,(women*) AND gender justice,1995
15,3,(women*) AND gender justice,1995
25,4,(women*) AND gender justice,1995
13,1,(women*) AND gender justice,1996
16,2,(women*) AND gender justice,1996
20,3,(women*) AND gender justice,1996
19,4,(women*) AND gender justice,1996
13,1,(women*) AND gender justice,1997
30,2,(women*) AND gender justice,1997
13,3,(women*) AND gender justice,1997
25,4,(women*) AND gender justice,1997
33,1,(women*) AND gender justice,1998
19,2,(women*) AND gender justice,1998
18,3,(women*) AND gender justice,1998
22,4,(women*) AND gender justice,1998
34,1,(women*) AND gender justice,1999
24,2,(women*) AND gender justice,1999
16,3,(women*) AND gender justice,1999
12,4,(women*) AND gender justice,1999
18,1,(women*) AND gender justice,2000
28,2,(women*) AND gender justice,2000
24,3,(women*) AND gender justice,2000
26,4,(women*) AND gender justice,2000
20,1,(women*) AND gender justice,2001
17,2,(women*) AND gender justice,2001
17,3,(women*) AND gender justice,2001
23,4,(women*) AND gender justice,2001
20,1,(women*) AND gender justice,2002
26,2,(women*) AND gender justice,2002
13,3,(women*) AND gender justice,2002
24,4,(women*) AND gender justice,2002
22,1,(women*) AND gender justice,2003
32,2,(women*) AND gender justice,2003
24,3,(women*) AND gender justice,2003
19,4,(women*) AND gender justice,2003
16,1,(women*) AND gender justice,2004
21,2,(women*) AND gender justice,2004
21,3,(women*) AND gender justice,2004
28,4,(women*) AND gender justice,2004
30,1,(women*) AND gender justice,2005
35,2,(women*) AND gender justice,2005
50,3,(women*) AND gender justice,2005
30,4,(women*) AND gender justice,2005
40,1,(women*) AND gender justice,2006
30,2,(women*) AND gender justice,2006
28,3,(women*) AND gender justice,2006
45,4,(women*) AND gender justice,2006
19,1,(women*) AND gender justice,2007
47,2,(women*) AND gender justice,2007
18,3,(women*) AND gender justice,2007
28,4,(women*) AND gender justice,2007
42,1,(women*) AND gender justice,2008
36,2,(women*) AND gender justice,2008
30,3,(women*) AND gender justice,2008
23,4,(women*) AND gender justice,2008
25,1,(women*) AND gender justice,2009
66,2,(women*) AND gender justice,2009
63,3,(women*) AND gender justice,2009
32,4,(women*) AND gender justice,2009
20,1,(women*) AND gender justice,2010
55,2,(women*) AND gender justice,2010
31,3,(women*) AND gender justice,2010
24,4,(women*) AND gender justice,2010
29,1,(women*) AND gender justice,2011
44,2,(women*) AND gender justice,2011
34,3,(women*) AND gender justice,2011
26,4,(women*) AND gender justice,2011
30,1,(women*) AND gender justice,2012
42,2,(women*) AND gender justice,2012
27,3,(women*) AND gender justice,2012
41,4,(women*) AND gender justice,2012
72,1,(women*) AND gender justice,2013
28,2,(women*) AND gender justice,2013
26,3,(women*) AND gender justice,2013
38,4,(women*) AND gender justice,2013
47,1,(women*) AND gender justice,2014
37,2,(women*) AND gender justice,2014
27,3,(women*) AND gender justice,2014
58,4,(women*) AND gender justice,2014
43,1,(women*) AND gender justice,2015
64,2,(women*) AND gender justice,2015
36,3,(women*) AND gender justice,2015
46,4,(women*) AND gender justice,2015
63,1,(women*) AND gender justice,2016
70,2,(women*) AND gender justice,2016
62,3,(women*) AND gender justice,2016
78,4,(women*) AND gender justice,2016
70,1,(women*) AND gender justice,2017
55,2,(women*) AND gender justice,2017
62,3,(women*) AND gender justice,2017
86,4,(women*) AND gender justice,2017
106,1,(women*) AND gender justice,2018
122,2,(women*) AND gender justice,2018
130,3,(women*) AND gender justice,2018
172,4,(women*) AND gender justice,2018
126,1,(women*) AND gender justice,2019
153,2,(women*) AND gender justice,2019
110,3,(women*) AND gender justice,2019
110,4,(women*) AND gender justice,2019
