hits,quarter,term,year
3352,2,(women*) AND womanism,1931
2908,3,(women*) AND womanism,1931
2995,4,(women*) AND womanism,1931
2991,1,(women*) AND womanism,1932
2966,2,(women*) AND womanism,1932
2569,3,(women*) AND womanism,1932
2936,4,(women*) AND womanism,1932
2823,1,(women*) AND womanism,1933
2551,2,(women*) AND womanism,1933
2469,3,(women*) AND womanism,1933
2656,4,(women*) AND womanism,1933
2656,1,(women*) AND womanism,1934
2845,2,(women*) AND womanism,1934
2492,3,(women*) AND womanism,1934
2640,4,(women*) AND womanism,1934
2743,1,(women*) AND womanism,1935
2877,2,(women*) AND womanism,1935
2681,3,(women*) AND womanism,1935
2903,4,(women*) AND womanism,1935
3040,1,(women*) AND womanism,1936
3293,2,(women*) AND womanism,1936
2869,3,(women*) AND womanism,1936
3405,4,(women*) AND womanism,1936
3488,1,(women*) AND womanism,1937
3318,2,(women*) AND womanism,1937
2837,3,(women*) AND womanism,1937
3217,4,(women*) AND womanism,1937
3089,1,(women*) AND womanism,1938
2861,2,(women*) AND womanism,1938
2473,3,(women*) AND womanism,1938
2958,4,(women*) AND womanism,1938
3046,1,(women*) AND womanism,1939
3124,2,(women*) AND womanism,1939
2739,3,(women*) AND womanism,1939
2964,4,(women*) AND womanism,1939
3032,1,(women*) AND womanism,1940
3079,2,(women*) AND womanism,1940
2680,3,(women*) AND womanism,1940
2818,4,(women*) AND womanism,1940
2676,1,(women*) AND womanism,1941
2551,2,(women*) AND womanism,1941
2238,3,(women*) AND womanism,1941
2764,4,(women*) AND womanism,1941
3066,1,(women*) AND womanism,1942
2840,2,(women*) AND womanism,1942
2968,3,(women*) AND womanism,1942
3002,4,(women*) AND womanism,1942
2801,1,(women*) AND womanism,1943
2477,2,(women*) AND womanism,1943
2209,3,(women*) AND womanism,1943
2275,4,(women*) AND womanism,1943
2251,1,(women*) AND womanism,1944
2283,2,(women*) AND womanism,1944
2048,3,(women*) AND womanism,1944
2218,4,(women*) AND womanism,1944
2290,1,(women*) AND womanism,1945
2115,2,(women*) AND womanism,1945
2022,3,(women*) AND womanism,1945
2203,4,(women*) AND womanism,1945
2207,1,(women*) AND womanism,1946
2308,2,(women*) AND womanism,1946
2087,3,(women*) AND womanism,1946
2190,4,(women*) AND womanism,1946
2115,1,(women*) AND womanism,1947
2162,2,(women*) AND womanism,1947
1932,3,(women*) AND womanism,1947
1968,4,(women*) AND womanism,1947
1866,1,(women*) AND womanism,1948
1950,2,(women*) AND womanism,1948
1951,3,(women*) AND womanism,1948
1980,4,(women*) AND womanism,1948
1979,1,(women*) AND womanism,1949
2030,2,(women*) AND womanism,1949
1881,3,(women*) AND womanism,1949
1973,4,(women*) AND womanism,1949
2089,1,(women*) AND womanism,1950
2165,2,(women*) AND womanism,1950
2088,3,(women*) AND womanism,1950
2002,4,(women*) AND womanism,1950
2048,1,(women*) AND womanism,1951
2166,2,(women*) AND womanism,1951
2010,3,(women*) AND womanism,1951
2051,4,(women*) AND womanism,1951
2094,1,(women*) AND womanism,1952
2009,2,(women*) AND womanism,1952
2007,3,(women*) AND womanism,1952
2017,4,(women*) AND womanism,1952
1862,1,(women*) AND womanism,1953
1903,2,(women*) AND womanism,1953
1784,3,(women*) AND womanism,1953
1695,4,(women*) AND womanism,1953
1837,1,(women*) AND womanism,1954
1791,2,(women*) AND womanism,1954
1754,3,(women*) AND womanism,1954
1685,4,(women*) AND womanism,1954
1775,1,(women*) AND womanism,1955
1808,2,(women*) AND womanism,1955
1613,3,(women*) AND womanism,1955
1761,4,(women*) AND womanism,1955
1852,1,(women*) AND womanism,1956
1794,2,(women*) AND womanism,1956
1797,3,(women*) AND womanism,1956
1905,4,(women*) AND womanism,1956
1709,1,(women*) AND womanism,1957
1759,2,(women*) AND womanism,1957
1664,3,(women*) AND womanism,1957
1756,4,(women*) AND womanism,1957
1666,1,(women*) AND womanism,1958
1741,2,(women*) AND womanism,1958
1653,3,(women*) AND womanism,1958
1546,4,(women*) AND womanism,1958
1699,1,(women*) AND womanism,1959
1727,2,(women*) AND womanism,1959
1654,3,(women*) AND womanism,1959
1637,4,(women*) AND womanism,1959
1868,1,(women*) AND womanism,1960
1738,2,(women*) AND womanism,1960
1810,3,(women*) AND womanism,1960
1749,4,(women*) AND womanism,1960
1687,1,(women*) AND womanism,1961
1644,2,(women*) AND womanism,1961
1588,3,(women*) AND womanism,1961
1796,4,(women*) AND womanism,1961
1740,1,(women*) AND womanism,1962
1909,2,(women*) AND womanism,1962
1769,3,(women*) AND womanism,1962
1433,4,(women*) AND womanism,1962
335,1,(women*) AND womanism,1963
1941,2,(women*) AND womanism,1963
1810,3,(women*) AND womanism,1963
1816,4,(women*) AND womanism,1963
1011,1,(women*) AND womanism,1964
1044,2,(women*) AND womanism,1964
1026,3,(women*) AND womanism,1964
1087,4,(women*) AND womanism,1964
1760,1,(women*) AND womanism,1965
1889,2,(women*) AND womanism,1965
1480,3,(women*) AND womanism,1965
1492,4,(women*) AND womanism,1965
1791,1,(women*) AND womanism,1966
1819,2,(women*) AND womanism,1966
1611,3,(women*) AND womanism,1966
1768,4,(women*) AND womanism,1966
1731,1,(women*) AND womanism,1967
1702,2,(women*) AND womanism,1967
1615,3,(women*) AND womanism,1967
1701,4,(women*) AND womanism,1967
1466,1,(women*) AND womanism,1968
1578,2,(women*) AND womanism,1968
1522,3,(women*) AND womanism,1968
1481,4,(women*) AND womanism,1968
1552,1,(women*) AND womanism,1969
1455,2,(women*) AND womanism,1969
1421,3,(women*) AND womanism,1969
1511,4,(women*) AND womanism,1969
978,1,(women*) AND womanism,1970
1050,2,(women*) AND womanism,1970
1035,3,(women*) AND womanism,1970
1043,4,(women*) AND womanism,1970
999,1,(women*) AND womanism,1971
1064,2,(women*) AND womanism,1971
976,3,(women*) AND womanism,1971
1168,4,(women*) AND womanism,1971
1186,1,(women*) AND womanism,1972
1337,2,(women*) AND womanism,1972
1213,3,(women*) AND womanism,1972
1445,4,(women*) AND womanism,1972
1464,1,(women*) AND womanism,1973
1361,2,(women*) AND womanism,1973
1339,3,(women*) AND womanism,1973
1457,4,(women*) AND womanism,1973
1413,1,(women*) AND womanism,1974
1506,2,(women*) AND womanism,1974
1480,3,(women*) AND womanism,1974
1497,4,(women*) AND womanism,1974
1350,1,(women*) AND womanism,1975
1434,2,(women*) AND womanism,1975
1416,3,(women*) AND womanism,1975
1661,4,(women*) AND womanism,1975
1252,1,(women*) AND womanism,1976
1583,2,(women*) AND womanism,1976
1689,3,(women*) AND womanism,1976
1546,4,(women*) AND womanism,1976
1563,1,(women*) AND womanism,1977
1764,2,(women*) AND womanism,1977
1837,3,(women*) AND womanism,1977
2059,4,(women*) AND womanism,1977
1868,1,(women*) AND womanism,1978
1885,2,(women*) AND womanism,1978
858,3,(women*) AND womanism,1978
1172,4,(women*) AND womanism,1978
1639,1,(women*) AND womanism,1979
1694,2,(women*) AND womanism,1979
1691,3,(women*) AND womanism,1979
1730,4,(women*) AND womanism,1979
2347,1,(women*) AND womanism,1980
2213,2,(women*) AND womanism,1980
2297,3,(women*) AND womanism,1980
2311,4,(women*) AND womanism,1980
1506,1,(women*) AND womanism,1981
1489,2,(women*) AND womanism,1981
1357,3,(women*) AND womanism,1981
1599,4,(women*) AND womanism,1981
1395,1,(women*) AND womanism,1982
1491,2,(women*) AND womanism,1982
1409,3,(women*) AND womanism,1982
1564,4,(women*) AND womanism,1982
1433,1,(women*) AND womanism,1983
1423,2,(women*) AND womanism,1983
1412,3,(women*) AND womanism,1983
1522,4,(women*) AND womanism,1983
1564,1,(women*) AND womanism,1984
1577,2,(women*) AND womanism,1984
1815,3,(women*) AND womanism,1984
1726,4,(women*) AND womanism,1984
1538,1,(women*) AND womanism,1985
1711,2,(women*) AND womanism,1985
1493,3,(women*) AND womanism,1985
1682,4,(women*) AND womanism,1985
1626,1,(women*) AND womanism,1986
1685,2,(women*) AND womanism,1986
1541,3,(women*) AND womanism,1986
1649,4,(women*) AND womanism,1986
1671,1,(women*) AND womanism,1987
1763,2,(women*) AND womanism,1987
1644,3,(women*) AND womanism,1987
1756,4,(women*) AND womanism,1987
1709,1,(women*) AND womanism,1988
1728,2,(women*) AND womanism,1988
1555,3,(women*) AND womanism,1988
1754,4,(women*) AND womanism,1988
1607,1,(women*) AND womanism,1989
1694,2,(women*) AND womanism,1989
1486,3,(women*) AND womanism,1989
1777,4,(women*) AND womanism,1989
1686,1,(women*) AND womanism,1990
1822,2,(women*) AND womanism,1990
1754,3,(women*) AND womanism,1990
1755,4,(women*) AND womanism,1990
1609,1,(women*) AND womanism,1991
1799,2,(women*) AND womanism,1991
1701,3,(women*) AND womanism,1991
1826,4,(women*) AND womanism,1991
1828,1,(women*) AND womanism,1992
1796,2,(women*) AND womanism,1992
1814,3,(women*) AND womanism,1992
2005,4,(women*) AND womanism,1992
1942,1,(women*) AND womanism,1993
1848,2,(women*) AND womanism,1993
1744,3,(women*) AND womanism,1993
1879,4,(women*) AND womanism,1993
1808,1,(women*) AND womanism,1994
1894,2,(women*) AND womanism,1994
1780,3,(women*) AND womanism,1994
1855,4,(women*) AND womanism,1994
1807,1,(women*) AND womanism,1995
1755,2,(women*) AND womanism,1995
1758,3,(women*) AND womanism,1995
2045,4,(women*) AND womanism,1995
1813,1,(women*) AND womanism,1996
1944,2,(women*) AND womanism,1996
1798,3,(women*) AND womanism,1996
1811,4,(women*) AND womanism,1996
1861,1,(women*) AND womanism,1997
1843,2,(women*) AND womanism,1997
1896,3,(women*) AND womanism,1997
2124,4,(women*) AND womanism,1997
2233,1,(women*) AND womanism,1998
1977,2,(women*) AND womanism,1998
2021,3,(women*) AND womanism,1998
2164,4,(women*) AND womanism,1998
2021,1,(women*) AND womanism,1999
2101,2,(women*) AND womanism,1999
2000,3,(women*) AND womanism,1999
2008,4,(women*) AND womanism,1999
2124,1,(women*) AND womanism,2000
2132,2,(women*) AND womanism,2000
2222,3,(women*) AND womanism,2000
2172,4,(women*) AND womanism,2000
2143,1,(women*) AND womanism,2001
2067,2,(women*) AND womanism,2001
2309,3,(women*) AND womanism,2001
2372,4,(women*) AND womanism,2001
2220,1,(women*) AND womanism,2002
2468,2,(women*) AND womanism,2002
2058,3,(women*) AND womanism,2002
2314,4,(women*) AND womanism,2002
2235,1,(women*) AND womanism,2003
2408,2,(women*) AND womanism,2003
2166,3,(women*) AND womanism,2003
2339,4,(women*) AND womanism,2003
2345,1,(women*) AND womanism,2004
2307,2,(women*) AND womanism,2004
2414,3,(women*) AND womanism,2004
2344,4,(women*) AND womanism,2004
2475,1,(women*) AND womanism,2005
2578,2,(women*) AND womanism,2005
2791,3,(women*) AND womanism,2005
2639,4,(women*) AND womanism,2005
2894,1,(women*) AND womanism,2006
3879,2,(women*) AND womanism,2006
4631,3,(women*) AND womanism,2006
4754,4,(women*) AND womanism,2006
2629,1,(women*) AND womanism,2007
2778,2,(women*) AND womanism,2007
2714,3,(women*) AND womanism,2007
2727,4,(women*) AND womanism,2007
3071,1,(women*) AND womanism,2008
2845,2,(women*) AND womanism,2008
3243,3,(women*) AND womanism,2008
2908,4,(women*) AND womanism,2008
2744,1,(women*) AND womanism,2009
2764,2,(women*) AND womanism,2009
2718,3,(women*) AND womanism,2009
2510,4,(women*) AND womanism,2009
2174,1,(women*) AND womanism,2010
2048,2,(women*) AND womanism,2010
2047,3,(women*) AND womanism,2010
2019,4,(women*) AND womanism,2010
2092,1,(women*) AND womanism,2011
2142,2,(women*) AND womanism,2011
2039,3,(women*) AND womanism,2011
2126,4,(women*) AND womanism,2011
2268,1,(women*) AND womanism,2012
2099,2,(women*) AND womanism,2012
2122,3,(women*) AND womanism,2012
2129,4,(women*) AND womanism,2012
2273,1,(women*) AND womanism,2013
2219,2,(women*) AND womanism,2013
2101,3,(women*) AND womanism,2013
2056,4,(women*) AND womanism,2013
2176,1,(women*) AND womanism,2014
2106,2,(women*) AND womanism,2014
2043,3,(women*) AND womanism,2014
2183,4,(women*) AND womanism,2014
2031,1,(women*) AND womanism,2015
2197,2,(women*) AND womanism,2015
2139,3,(women*) AND womanism,2015
2148,4,(women*) AND womanism,2015
2245,1,(women*) AND womanism,2016
2084,2,(women*) AND womanism,2016
2180,3,(women*) AND womanism,2016
2234,4,(women*) AND womanism,2016
1915,1,(women*) AND womanism,2017
1951,2,(women*) AND womanism,2017
2022,3,(women*) AND womanism,2017
2348,4,(women*) AND womanism,2017
2224,1,(women*) AND womanism,2018
2368,2,(women*) AND womanism,2018
2486,3,(women*) AND womanism,2018
2388,4,(women*) AND womanism,2018
2300,1,(women*) AND womanism,2019
2417,2,(women*) AND womanism,2019
2060,3,(women*) AND womanism,2019
2195,4,(women*) AND womanism,2019
