hits,quarter,term,year
1,4,(femin*) AND feminism,1971
3,1,(femin*) AND feminism,1972
4,2,(femin*) AND feminism,1972
6,3,(femin*) AND feminism,1972
5,4,(femin*) AND feminism,1972
1,1,(femin*) AND feminism,1973
1,2,(femin*) AND feminism,1973
0,3,(femin*) AND feminism,1973
2,4,(femin*) AND feminism,1973
2,1,(femin*) AND feminism,1974
0,2,(femin*) AND feminism,1974
3,3,(femin*) AND feminism,1974
1,4,(femin*) AND feminism,1974
1,1,(femin*) AND feminism,1975
1,2,(femin*) AND feminism,1975
2,3,(femin*) AND feminism,1975
2,4,(femin*) AND feminism,1975
1,1,(femin*) AND feminism,1976
0,2,(femin*) AND feminism,1976
1,3,(femin*) AND feminism,1976
3,4,(femin*) AND feminism,1976
0,1,(femin*) AND feminism,1977
1,2,(femin*) AND feminism,1977
1,3,(femin*) AND feminism,1977
1,4,(femin*) AND feminism,1977
1,1,(femin*) AND feminism,1978
0,2,(femin*) AND feminism,1978
2,3,(femin*) AND feminism,1978
0,4,(femin*) AND feminism,1978
0,1,(femin*) AND feminism,1979
2,2,(femin*) AND feminism,1979
0,3,(femin*) AND feminism,1979
1,4,(femin*) AND feminism,1979
26,1,(femin*) AND feminism,1980
24,2,(femin*) AND feminism,1980
24,3,(femin*) AND feminism,1980
40,4,(femin*) AND feminism,1980
1,1,(femin*) AND feminism,1981
1,2,(femin*) AND feminism,1981
0,3,(femin*) AND feminism,1981
1,4,(femin*) AND feminism,1981
0,1,(femin*) AND feminism,1982
1,2,(femin*) AND feminism,1982
0,3,(femin*) AND feminism,1982
1,4,(femin*) AND feminism,1982
0,1,(femin*) AND feminism,1983
1,2,(femin*) AND feminism,1983
0,3,(femin*) AND feminism,1983
0,4,(femin*) AND feminism,1983
0,1,(femin*) AND feminism,1984
1,2,(femin*) AND feminism,1984
2,3,(femin*) AND feminism,1984
2,4,(femin*) AND feminism,1984
1,1,(femin*) AND feminism,1985
2,2,(femin*) AND feminism,1985
2,3,(femin*) AND feminism,1985
1,4,(femin*) AND feminism,1985
0,1,(femin*) AND feminism,1986
2,2,(femin*) AND feminism,1986
2,3,(femin*) AND feminism,1986
0,4,(femin*) AND feminism,1986
1,1,(femin*) AND feminism,1987
1,2,(femin*) AND feminism,1987
0,3,(femin*) AND feminism,1987
3,4,(femin*) AND feminism,1987
1,1,(femin*) AND feminism,1988
2,2,(femin*) AND feminism,1988
0,3,(femin*) AND feminism,1988
2,4,(femin*) AND feminism,1988
0,1,(femin*) AND feminism,1989
2,2,(femin*) AND feminism,1989
1,3,(femin*) AND feminism,1989
0,4,(femin*) AND feminism,1989
0,1,(femin*) AND feminism,1990
0,2,(femin*) AND feminism,1990
0,3,(femin*) AND feminism,1990
2,4,(femin*) AND feminism,1990
0,1,(femin*) AND feminism,1991
0,2,(femin*) AND feminism,1991
1,3,(femin*) AND feminism,1991
2,4,(femin*) AND feminism,1991
0,1,(femin*) AND feminism,1992
0,2,(femin*) AND feminism,1992
1,3,(femin*) AND feminism,1992
2,4,(femin*) AND feminism,1992
1,1,(femin*) AND feminism,1993
7,2,(femin*) AND feminism,1993
1,3,(femin*) AND feminism,1993
0,4,(femin*) AND feminism,1993
1,1,(femin*) AND feminism,1994
1,2,(femin*) AND feminism,1994
0,3,(femin*) AND feminism,1994
0,4,(femin*) AND feminism,1994
2,1,(femin*) AND feminism,1995
2,2,(femin*) AND feminism,1995
1,3,(femin*) AND feminism,1995
1,4,(femin*) AND feminism,1995
2,1,(femin*) AND feminism,1996
0,2,(femin*) AND feminism,1996
0,3,(femin*) AND feminism,1996
3,4,(femin*) AND feminism,1996
0,1,(femin*) AND feminism,1997
2,2,(femin*) AND feminism,1997
0,3,(femin*) AND feminism,1997
3,4,(femin*) AND feminism,1997
1,1,(femin*) AND feminism,1998
0,2,(femin*) AND feminism,1998
3,3,(femin*) AND feminism,1998
4,4,(femin*) AND feminism,1998
1,1,(femin*) AND feminism,1999
2,2,(femin*) AND feminism,1999
1,3,(femin*) AND feminism,1999
3,4,(femin*) AND feminism,1999
1,1,(femin*) AND feminism,2000
1,2,(femin*) AND feminism,2000
4,3,(femin*) AND feminism,2000
3,4,(femin*) AND feminism,2000
2,1,(femin*) AND feminism,2001
4,2,(femin*) AND feminism,2001
0,3,(femin*) AND feminism,2001
1,4,(femin*) AND feminism,2001
1,1,(femin*) AND feminism,2002
0,2,(femin*) AND feminism,2002
0,3,(femin*) AND feminism,2002
0,4,(femin*) AND feminism,2002
2,1,(femin*) AND feminism,2003
1,2,(femin*) AND feminism,2003
0,3,(femin*) AND feminism,2003
0,4,(femin*) AND feminism,2003
0,1,(femin*) AND feminism,2004
2,2,(femin*) AND feminism,2004
1,3,(femin*) AND feminism,2004
0,4,(femin*) AND feminism,2004
0,1,(femin*) AND feminism,2005
2,2,(femin*) AND feminism,2005
4,3,(femin*) AND feminism,2005
3,4,(femin*) AND feminism,2005
0,1,(femin*) AND feminism,2006
1,2,(femin*) AND feminism,2006
0,3,(femin*) AND feminism,2006
3,4,(femin*) AND feminism,2006
1,1,(femin*) AND feminism,2007
2,2,(femin*) AND feminism,2007
1,3,(femin*) AND feminism,2007
0,4,(femin*) AND feminism,2007
0,1,(femin*) AND feminism,2008
0,2,(femin*) AND feminism,2008
1,3,(femin*) AND feminism,2008
2,4,(femin*) AND feminism,2008
1,1,(femin*) AND feminism,2009
1,2,(femin*) AND feminism,2009
1,3,(femin*) AND feminism,2009
6,4,(femin*) AND feminism,2009
1,1,(femin*) AND feminism,2010
0,2,(femin*) AND feminism,2010
1,3,(femin*) AND feminism,2010
2,4,(femin*) AND feminism,2010
3,1,(femin*) AND feminism,2011
2,2,(femin*) AND feminism,2011
0,3,(femin*) AND feminism,2011
1,4,(femin*) AND feminism,2011
1,1,(femin*) AND feminism,2012
1,2,(femin*) AND feminism,2012
0,3,(femin*) AND feminism,2012
1,4,(femin*) AND feminism,2012
1,1,(femin*) AND feminism,2013
2,2,(femin*) AND feminism,2013
3,3,(femin*) AND feminism,2013
4,4,(femin*) AND feminism,2013
1,1,(femin*) AND feminism,2014
3,2,(femin*) AND feminism,2014
3,3,(femin*) AND feminism,2014
4,4,(femin*) AND feminism,2014
4,1,(femin*) AND feminism,2015
1,2,(femin*) AND feminism,2015
1,3,(femin*) AND feminism,2015
2,4,(femin*) AND feminism,2015
1,1,(femin*) AND feminism,2016
2,2,(femin*) AND feminism,2016
0,3,(femin*) AND feminism,2016
0,4,(femin*) AND feminism,2016
0,1,(femin*) AND feminism,2017
0,2,(femin*) AND feminism,2017
3,3,(femin*) AND feminism,2017
3,4,(femin*) AND feminism,2017
1,1,(femin*) AND feminism,2018
2,2,(femin*) AND feminism,2018
3,3,(femin*) AND feminism,2018
7,4,(femin*) AND feminism,2018
2,1,(femin*) AND feminism,2019
2,2,(femin*) AND feminism,2019
3,3,(femin*) AND feminism,2019
2,4,(femin*) AND feminism,2019
