hits,quarter,term,year
3,2,body.search:women's movement,1931
0,3,body.search:women's movement,1931
2,4,body.search:women's movement,1931
1,1,body.search:women's movement,1932
4,2,body.search:women's movement,1932
2,3,body.search:women's movement,1932
2,4,body.search:women's movement,1932
3,1,body.search:women's movement,1933
2,2,body.search:women's movement,1933
1,3,body.search:women's movement,1933
1,4,body.search:women's movement,1933
3,1,body.search:women's movement,1934
2,2,body.search:women's movement,1934
1,3,body.search:women's movement,1934
5,4,body.search:women's movement,1934
0,1,body.search:women's movement,1935
2,2,body.search:women's movement,1935
2,3,body.search:women's movement,1935
2,4,body.search:women's movement,1935
1,1,body.search:women's movement,1936
2,2,body.search:women's movement,1936
1,3,body.search:women's movement,1936
3,4,body.search:women's movement,1936
2,1,body.search:women's movement,1937
2,2,body.search:women's movement,1937
0,3,body.search:women's movement,1937
0,4,body.search:women's movement,1937
0,1,body.search:women's movement,1938
0,2,body.search:women's movement,1938
0,3,body.search:women's movement,1938
1,4,body.search:women's movement,1938
2,1,body.search:women's movement,1939
0,2,body.search:women's movement,1939
0,3,body.search:women's movement,1939
3,4,body.search:women's movement,1939
0,1,body.search:women's movement,1940
2,2,body.search:women's movement,1940
1,3,body.search:women's movement,1940
0,4,body.search:women's movement,1940
2,1,body.search:women's movement,1941
0,2,body.search:women's movement,1941
0,3,body.search:women's movement,1941
0,4,body.search:women's movement,1941
2,1,body.search:women's movement,1942
1,2,body.search:women's movement,1942
1,3,body.search:women's movement,1942
0,4,body.search:women's movement,1942
0,1,body.search:women's movement,1943
4,2,body.search:women's movement,1943
5,3,body.search:women's movement,1943
1,4,body.search:women's movement,1943
0,1,body.search:women's movement,1944
1,2,body.search:women's movement,1944
0,3,body.search:women's movement,1944
2,4,body.search:women's movement,1944
2,1,body.search:women's movement,1945
1,2,body.search:women's movement,1945
1,3,body.search:women's movement,1945
1,4,body.search:women's movement,1945
0,1,body.search:women's movement,1946
3,2,body.search:women's movement,1946
1,3,body.search:women's movement,1946
2,4,body.search:women's movement,1946
1,1,body.search:women's movement,1947
4,2,body.search:women's movement,1947
2,3,body.search:women's movement,1947
5,4,body.search:women's movement,1947
3,1,body.search:women's movement,1948
2,2,body.search:women's movement,1948
3,3,body.search:women's movement,1948
1,4,body.search:women's movement,1948
1,1,body.search:women's movement,1949
8,2,body.search:women's movement,1949
4,3,body.search:women's movement,1949
5,4,body.search:women's movement,1949
3,1,body.search:women's movement,1950
3,2,body.search:women's movement,1950
0,3,body.search:women's movement,1950
2,4,body.search:women's movement,1950
1,1,body.search:women's movement,1951
1,2,body.search:women's movement,1951
2,3,body.search:women's movement,1951
3,4,body.search:women's movement,1951
3,1,body.search:women's movement,1952
4,2,body.search:women's movement,1952
2,3,body.search:women's movement,1952
3,4,body.search:women's movement,1952
2,1,body.search:women's movement,1953
3,2,body.search:women's movement,1953
8,3,body.search:women's movement,1953
4,4,body.search:women's movement,1953
0,1,body.search:women's movement,1954
2,2,body.search:women's movement,1954
2,3,body.search:women's movement,1954
3,4,body.search:women's movement,1954
1,1,body.search:women's movement,1955
0,2,body.search:women's movement,1955
0,3,body.search:women's movement,1955
0,4,body.search:women's movement,1955
1,1,body.search:women's movement,1956
3,2,body.search:women's movement,1956
1,3,body.search:women's movement,1956
2,4,body.search:women's movement,1956
1,1,body.search:women's movement,1957
1,2,body.search:women's movement,1957
1,3,body.search:women's movement,1957
0,4,body.search:women's movement,1957
1,1,body.search:women's movement,1958
2,2,body.search:women's movement,1958
1,3,body.search:women's movement,1958
3,4,body.search:women's movement,1958
0,1,body.search:women's movement,1959
0,2,body.search:women's movement,1959
1,3,body.search:women's movement,1959
4,4,body.search:women's movement,1959
0,1,body.search:women's movement,1960
1,2,body.search:women's movement,1960
3,3,body.search:women's movement,1960
3,4,body.search:women's movement,1960
2,1,body.search:women's movement,1961
2,2,body.search:women's movement,1961
0,3,body.search:women's movement,1961
0,4,body.search:women's movement,1961
3,1,body.search:women's movement,1962
0,2,body.search:women's movement,1962
2,3,body.search:women's movement,1962
2,4,body.search:women's movement,1962
0,1,body.search:women's movement,1963
1,2,body.search:women's movement,1963
0,3,body.search:women's movement,1963
2,4,body.search:women's movement,1963
996,1,body.search:women's movement,1964
1104,2,body.search:women's movement,1964
1023,3,body.search:women's movement,1964
1015,4,body.search:women's movement,1964
0,1,body.search:women's movement,1965
2,2,body.search:women's movement,1965
0,3,body.search:women's movement,1965
0,4,body.search:women's movement,1965
1,1,body.search:women's movement,1966
5,2,body.search:women's movement,1966
0,3,body.search:women's movement,1966
2,4,body.search:women's movement,1966
1,1,body.search:women's movement,1967
0,2,body.search:women's movement,1967
0,3,body.search:women's movement,1967
2,4,body.search:women's movement,1967
1,1,body.search:women's movement,1968
2,2,body.search:women's movement,1968
0,3,body.search:women's movement,1968
1,4,body.search:women's movement,1968
2,1,body.search:women's movement,1969
3,2,body.search:women's movement,1969
2,3,body.search:women's movement,1969
5,4,body.search:women's movement,1969
806,1,body.search:women's movement,1970
821,2,body.search:women's movement,1970
844,3,body.search:women's movement,1970
901,4,body.search:women's movement,1970
828,1,body.search:women's movement,1971
944,2,body.search:women's movement,1971
860,3,body.search:women's movement,1971
936,4,body.search:women's movement,1971
939,1,body.search:women's movement,1972
882,2,body.search:women's movement,1972
796,3,body.search:women's movement,1972
951,4,body.search:women's movement,1972
1041,1,body.search:women's movement,1973
864,2,body.search:women's movement,1973
758,3,body.search:women's movement,1973
906,4,body.search:women's movement,1973
861,1,body.search:women's movement,1974
946,2,body.search:women's movement,1974
911,3,body.search:women's movement,1974
963,4,body.search:women's movement,1974
943,1,body.search:women's movement,1975
1132,2,body.search:women's movement,1975
1070,3,body.search:women's movement,1975
1329,4,body.search:women's movement,1975
1023,1,body.search:women's movement,1976
1095,2,body.search:women's movement,1976
1023,3,body.search:women's movement,1976
937,4,body.search:women's movement,1976
977,1,body.search:women's movement,1977
1038,2,body.search:women's movement,1977
1008,3,body.search:women's movement,1977
1198,4,body.search:women's movement,1977
1131,1,body.search:women's movement,1978
1215,2,body.search:women's movement,1978
431,3,body.search:women's movement,1978
634,4,body.search:women's movement,1978
1062,1,body.search:women's movement,1979
947,2,body.search:women's movement,1979
948,3,body.search:women's movement,1979
1089,4,body.search:women's movement,1979
1,1,body.search:women's movement,1980
1,2,body.search:women's movement,1980
2,3,body.search:women's movement,1980
3,4,body.search:women's movement,1980
940,1,body.search:women's movement,1981
988,2,body.search:women's movement,1981
922,3,body.search:women's movement,1981
1092,4,body.search:women's movement,1981
908,1,body.search:women's movement,1982
1134,2,body.search:women's movement,1982
867,3,body.search:women's movement,1982
1076,4,body.search:women's movement,1982
997,1,body.search:women's movement,1983
922,2,body.search:women's movement,1983
885,3,body.search:women's movement,1983
1096,4,body.search:women's movement,1983
1019,1,body.search:women's movement,1984
1029,2,body.search:women's movement,1984
975,3,body.search:women's movement,1984
1041,4,body.search:women's movement,1984
983,1,body.search:women's movement,1985
977,2,body.search:women's movement,1985
957,3,body.search:women's movement,1985
1058,4,body.search:women's movement,1985
1007,1,body.search:women's movement,1986
1046,2,body.search:women's movement,1986
991,3,body.search:women's movement,1986
1033,4,body.search:women's movement,1986
1043,1,body.search:women's movement,1987
964,2,body.search:women's movement,1987
891,3,body.search:women's movement,1987
1016,4,body.search:women's movement,1987
1067,1,body.search:women's movement,1988
1046,2,body.search:women's movement,1988
912,3,body.search:women's movement,1988
1033,4,body.search:women's movement,1988
1053,1,body.search:women's movement,1989
1224,2,body.search:women's movement,1989
1055,3,body.search:women's movement,1989
1305,4,body.search:women's movement,1989
1166,1,body.search:women's movement,1990
1224,2,body.search:women's movement,1990
964,3,body.search:women's movement,1990
1013,4,body.search:women's movement,1990
944,1,body.search:women's movement,1991
849,2,body.search:women's movement,1991
945,3,body.search:women's movement,1991
973,4,body.search:women's movement,1991
974,1,body.search:women's movement,1992
969,2,body.search:women's movement,1992
916,3,body.search:women's movement,1992
911,4,body.search:women's movement,1992
926,1,body.search:women's movement,1993
908,2,body.search:women's movement,1993
867,3,body.search:women's movement,1993
901,4,body.search:women's movement,1993
884,1,body.search:women's movement,1994
866,2,body.search:women's movement,1994
801,3,body.search:women's movement,1994
880,4,body.search:women's movement,1994
859,1,body.search:women's movement,1995
863,2,body.search:women's movement,1995
739,3,body.search:women's movement,1995
1009,4,body.search:women's movement,1995
910,1,body.search:women's movement,1996
896,2,body.search:women's movement,1996
818,3,body.search:women's movement,1996
866,4,body.search:women's movement,1996
815,1,body.search:women's movement,1997
778,2,body.search:women's movement,1997
779,3,body.search:women's movement,1997
921,4,body.search:women's movement,1997
870,1,body.search:women's movement,1998
970,2,body.search:women's movement,1998
884,3,body.search:women's movement,1998
1017,4,body.search:women's movement,1998
1070,1,body.search:women's movement,1999
1067,2,body.search:women's movement,1999
1020,3,body.search:women's movement,1999
1124,4,body.search:women's movement,1999
1065,1,body.search:women's movement,2000
1052,2,body.search:women's movement,2000
1094,3,body.search:women's movement,2000
1106,4,body.search:women's movement,2000
1147,1,body.search:women's movement,2001
1125,2,body.search:women's movement,2001
1054,3,body.search:women's movement,2001
1121,4,body.search:women's movement,2001
1058,1,body.search:women's movement,2002
1118,2,body.search:women's movement,2002
934,3,body.search:women's movement,2002
1056,4,body.search:women's movement,2002
1129,1,body.search:women's movement,2003
1146,2,body.search:women's movement,2003
935,3,body.search:women's movement,2003
989,4,body.search:women's movement,2003
1088,1,body.search:women's movement,2004
1004,2,body.search:women's movement,2004
984,3,body.search:women's movement,2004
1114,4,body.search:women's movement,2004
1253,1,body.search:women's movement,2005
1316,2,body.search:women's movement,2005
1244,3,body.search:women's movement,2005
1302,4,body.search:women's movement,2005
1515,1,body.search:women's movement,2006
2213,2,body.search:women's movement,2006
2445,3,body.search:women's movement,2006
2266,4,body.search:women's movement,2006
1524,1,body.search:women's movement,2007
1620,2,body.search:women's movement,2007
1582,3,body.search:women's movement,2007
1636,4,body.search:women's movement,2007
1592,1,body.search:women's movement,2008
1853,2,body.search:women's movement,2008
1578,3,body.search:women's movement,2008
1631,4,body.search:women's movement,2008
1605,1,body.search:women's movement,2009
1477,2,body.search:women's movement,2009
1324,3,body.search:women's movement,2009
1405,4,body.search:women's movement,2009
1291,1,body.search:women's movement,2010
1350,2,body.search:women's movement,2010
1167,3,body.search:women's movement,2010
1310,4,body.search:women's movement,2010
1423,1,body.search:women's movement,2011
1315,2,body.search:women's movement,2011
1215,3,body.search:women's movement,2011
1721,4,body.search:women's movement,2011
1548,1,body.search:women's movement,2012
1373,2,body.search:women's movement,2012
1264,3,body.search:women's movement,2012
1260,4,body.search:women's movement,2012
1284,1,body.search:women's movement,2013
1267,2,body.search:women's movement,2013
1099,3,body.search:women's movement,2013
1188,4,body.search:women's movement,2013
1302,1,body.search:women's movement,2014
1326,2,body.search:women's movement,2014
1156,3,body.search:women's movement,2014
1239,4,body.search:women's movement,2014
1178,1,body.search:women's movement,2015
1197,2,body.search:women's movement,2015
1201,3,body.search:women's movement,2015
1249,4,body.search:women's movement,2015
1268,1,body.search:women's movement,2016
1208,2,body.search:women's movement,2016
1199,3,body.search:women's movement,2016
1106,4,body.search:women's movement,2016
1162,1,body.search:women's movement,2017
1090,2,body.search:women's movement,2017
1035,3,body.search:women's movement,2017
1180,4,body.search:women's movement,2017
1414,1,body.search:women's movement,2018
1337,2,body.search:women's movement,2018
1214,3,body.search:women's movement,2018
1259,4,body.search:women's movement,2018
1254,1,body.search:women's movement,2019
1363,2,body.search:women's movement,2019
1267,3,body.search:women's movement,2019
1311,4,body.search:women's movement,2019
