hits,quarter,term,year
0,3,(women*) AND women's empowerment,1912
0,4,(women*) AND women's empowerment,1912
2,1,(women*) AND women's empowerment,1913
2,2,(women*) AND women's empowerment,1913
0,3,(women*) AND women's empowerment,1913
1,4,(women*) AND women's empowerment,1913
2,1,(women*) AND women's empowerment,1914
0,2,(women*) AND women's empowerment,1914
2,3,(women*) AND women's empowerment,1914
2,4,(women*) AND women's empowerment,1914
2,1,(women*) AND women's empowerment,1915
2,2,(women*) AND women's empowerment,1915
2,3,(women*) AND women's empowerment,1915
0,4,(women*) AND women's empowerment,1915
3,1,(women*) AND women's empowerment,1916
2,2,(women*) AND women's empowerment,1916
1,3,(women*) AND women's empowerment,1916
1,4,(women*) AND women's empowerment,1916
0,1,(women*) AND women's empowerment,1917
2,2,(women*) AND women's empowerment,1917
1,3,(women*) AND women's empowerment,1917
1,4,(women*) AND women's empowerment,1917
0,1,(women*) AND women's empowerment,1918
2,2,(women*) AND women's empowerment,1918
0,3,(women*) AND women's empowerment,1918
0,4,(women*) AND women's empowerment,1918
2,1,(women*) AND women's empowerment,1919
2,2,(women*) AND women's empowerment,1919
2,3,(women*) AND women's empowerment,1919
3,4,(women*) AND women's empowerment,1919
2,1,(women*) AND women's empowerment,1920
2,2,(women*) AND women's empowerment,1920
0,3,(women*) AND women's empowerment,1920
1,4,(women*) AND women's empowerment,1920
0,1,(women*) AND women's empowerment,1921
5,2,(women*) AND women's empowerment,1921
2,3,(women*) AND women's empowerment,1921
4,4,(women*) AND women's empowerment,1921
1,1,(women*) AND women's empowerment,1922
4,2,(women*) AND women's empowerment,1922
0,3,(women*) AND women's empowerment,1922
1,4,(women*) AND women's empowerment,1922
0,1,(women*) AND women's empowerment,1923
4,2,(women*) AND women's empowerment,1923
1,3,(women*) AND women's empowerment,1923
1,4,(women*) AND women's empowerment,1923
0,1,(women*) AND women's empowerment,1924
7,2,(women*) AND women's empowerment,1924
0,3,(women*) AND women's empowerment,1924
11,4,(women*) AND women's empowerment,1924
3,1,(women*) AND women's empowerment,1925
3,2,(women*) AND women's empowerment,1925
4,3,(women*) AND women's empowerment,1925
0,4,(women*) AND women's empowerment,1925
0,1,(women*) AND women's empowerment,1926
1,2,(women*) AND women's empowerment,1926
4,3,(women*) AND women's empowerment,1926
2,4,(women*) AND women's empowerment,1926
7,1,(women*) AND women's empowerment,1927
0,2,(women*) AND women's empowerment,1927
0,3,(women*) AND women's empowerment,1927
4,4,(women*) AND women's empowerment,1927
7,1,(women*) AND women's empowerment,1928
5,2,(women*) AND women's empowerment,1928
6,3,(women*) AND women's empowerment,1928
3,4,(women*) AND women's empowerment,1928
3,1,(women*) AND women's empowerment,1929
4,2,(women*) AND women's empowerment,1929
2,3,(women*) AND women's empowerment,1929
6,4,(women*) AND women's empowerment,1929
4,1,(women*) AND women's empowerment,1930
3,2,(women*) AND women's empowerment,1930
7,3,(women*) AND women's empowerment,1930
5,4,(women*) AND women's empowerment,1930
8,1,(women*) AND women's empowerment,1931
1,3,(women*) AND women's empowerment,1931
3,4,(women*) AND women's empowerment,1931
4,1,(women*) AND women's empowerment,1932
2,2,(women*) AND women's empowerment,1932
1,3,(women*) AND women's empowerment,1932
3,4,(women*) AND women's empowerment,1932
8,1,(women*) AND women's empowerment,1933
0,2,(women*) AND women's empowerment,1933
3,3,(women*) AND women's empowerment,1933
4,4,(women*) AND women's empowerment,1933
1,1,(women*) AND women's empowerment,1934
2,2,(women*) AND women's empowerment,1934
2,3,(women*) AND women's empowerment,1934
1,4,(women*) AND women's empowerment,1934
4,1,(women*) AND women's empowerment,1935
2,2,(women*) AND women's empowerment,1935
2,3,(women*) AND women's empowerment,1935
0,4,(women*) AND women's empowerment,1935
1,1,(women*) AND women's empowerment,1936
4,2,(women*) AND women's empowerment,1936
1,3,(women*) AND women's empowerment,1936
5,4,(women*) AND women's empowerment,1936
3,1,(women*) AND women's empowerment,1937
8,2,(women*) AND women's empowerment,1937
4,3,(women*) AND women's empowerment,1937
2,4,(women*) AND women's empowerment,1937
2,1,(women*) AND women's empowerment,1938
1,2,(women*) AND women's empowerment,1938
1,3,(women*) AND women's empowerment,1938
1,4,(women*) AND women's empowerment,1938
0,1,(women*) AND women's empowerment,1939
2,2,(women*) AND women's empowerment,1939
1,3,(women*) AND women's empowerment,1939
2,4,(women*) AND women's empowerment,1939
2,1,(women*) AND women's empowerment,1940
1,2,(women*) AND women's empowerment,1940
1,3,(women*) AND women's empowerment,1940
2,4,(women*) AND women's empowerment,1940
1,1,(women*) AND women's empowerment,1941
3,2,(women*) AND women's empowerment,1941
1,3,(women*) AND women's empowerment,1941
3,4,(women*) AND women's empowerment,1941
0,1,(women*) AND women's empowerment,1942
4,2,(women*) AND women's empowerment,1942
1,3,(women*) AND women's empowerment,1942
3,4,(women*) AND women's empowerment,1942
1,1,(women*) AND women's empowerment,1943
1,2,(women*) AND women's empowerment,1943
1,3,(women*) AND women's empowerment,1943
0,4,(women*) AND women's empowerment,1943
3,1,(women*) AND women's empowerment,1944
0,2,(women*) AND women's empowerment,1944
1,3,(women*) AND women's empowerment,1944
2,4,(women*) AND women's empowerment,1944
4,1,(women*) AND women's empowerment,1945
2,2,(women*) AND women's empowerment,1945
1,3,(women*) AND women's empowerment,1945
1,4,(women*) AND women's empowerment,1945
2,1,(women*) AND women's empowerment,1946
0,2,(women*) AND women's empowerment,1946
0,3,(women*) AND women's empowerment,1946
0,4,(women*) AND women's empowerment,1946
2,1,(women*) AND women's empowerment,1947
0,2,(women*) AND women's empowerment,1947
2,3,(women*) AND women's empowerment,1947
1,4,(women*) AND women's empowerment,1947
2,1,(women*) AND women's empowerment,1948
0,2,(women*) AND women's empowerment,1948
0,3,(women*) AND women's empowerment,1948
1,4,(women*) AND women's empowerment,1948
0,1,(women*) AND women's empowerment,1949
0,2,(women*) AND women's empowerment,1949
0,3,(women*) AND women's empowerment,1949
1,4,(women*) AND women's empowerment,1949
0,1,(women*) AND women's empowerment,1950
0,2,(women*) AND women's empowerment,1950
0,3,(women*) AND women's empowerment,1950
0,4,(women*) AND women's empowerment,1950
2,1,(women*) AND women's empowerment,1951
0,2,(women*) AND women's empowerment,1951
0,3,(women*) AND women's empowerment,1951
1,4,(women*) AND women's empowerment,1951
0,1,(women*) AND women's empowerment,1952
0,2,(women*) AND women's empowerment,1952
1,3,(women*) AND women's empowerment,1952
0,4,(women*) AND women's empowerment,1952
1,1,(women*) AND women's empowerment,1953
0,2,(women*) AND women's empowerment,1953
0,3,(women*) AND women's empowerment,1953
1,4,(women*) AND women's empowerment,1953
1,1,(women*) AND women's empowerment,1954
0,2,(women*) AND women's empowerment,1954
0,3,(women*) AND women's empowerment,1954
1,4,(women*) AND women's empowerment,1954
0,1,(women*) AND women's empowerment,1955
0,2,(women*) AND women's empowerment,1955
0,3,(women*) AND women's empowerment,1955
0,4,(women*) AND women's empowerment,1955
1,1,(women*) AND women's empowerment,1956
0,2,(women*) AND women's empowerment,1956
1,3,(women*) AND women's empowerment,1956
1,4,(women*) AND women's empowerment,1956
2,1,(women*) AND women's empowerment,1957
1,2,(women*) AND women's empowerment,1957
0,3,(women*) AND women's empowerment,1957
1,4,(women*) AND women's empowerment,1957
0,1,(women*) AND women's empowerment,1958
1,2,(women*) AND women's empowerment,1958
0,3,(women*) AND women's empowerment,1958
0,4,(women*) AND women's empowerment,1958
0,1,(women*) AND women's empowerment,1959
1,2,(women*) AND women's empowerment,1959
0,3,(women*) AND women's empowerment,1959
0,4,(women*) AND women's empowerment,1959
0,1,(women*) AND women's empowerment,1960
0,2,(women*) AND women's empowerment,1960
0,3,(women*) AND women's empowerment,1960
1,4,(women*) AND women's empowerment,1960
1,1,(women*) AND women's empowerment,1961
0,2,(women*) AND women's empowerment,1961
0,3,(women*) AND women's empowerment,1961
3,4,(women*) AND women's empowerment,1961
0,1,(women*) AND women's empowerment,1962
0,2,(women*) AND women's empowerment,1962
0,3,(women*) AND women's empowerment,1962
0,4,(women*) AND women's empowerment,1962
0,1,(women*) AND women's empowerment,1963
1,2,(women*) AND women's empowerment,1963
0,3,(women*) AND women's empowerment,1963
1,4,(women*) AND women's empowerment,1963
54,1,(women*) AND women's empowerment,1964
42,2,(women*) AND women's empowerment,1964
37,3,(women*) AND women's empowerment,1964
55,4,(women*) AND women's empowerment,1964
0,1,(women*) AND women's empowerment,1965
1,2,(women*) AND women's empowerment,1965
0,3,(women*) AND women's empowerment,1965
0,4,(women*) AND women's empowerment,1965
0,1,(women*) AND women's empowerment,1966
1,2,(women*) AND women's empowerment,1966
0,3,(women*) AND women's empowerment,1966
0,4,(women*) AND women's empowerment,1966
1,1,(women*) AND women's empowerment,1967
0,2,(women*) AND women's empowerment,1967
0,3,(women*) AND women's empowerment,1967
1,4,(women*) AND women's empowerment,1967
0,1,(women*) AND women's empowerment,1968
0,2,(women*) AND women's empowerment,1968
0,3,(women*) AND women's empowerment,1968
0,4,(women*) AND women's empowerment,1968
1,1,(women*) AND women's empowerment,1969
0,2,(women*) AND women's empowerment,1969
1,3,(women*) AND women's empowerment,1969
1,4,(women*) AND women's empowerment,1969
38,1,(women*) AND women's empowerment,1970
29,2,(women*) AND women's empowerment,1970
48,3,(women*) AND women's empowerment,1970
42,4,(women*) AND women's empowerment,1970
56,1,(women*) AND women's empowerment,1971
30,2,(women*) AND women's empowerment,1971
42,3,(women*) AND women's empowerment,1971
49,4,(women*) AND women's empowerment,1971
66,1,(women*) AND women's empowerment,1972
60,2,(women*) AND women's empowerment,1972
58,3,(women*) AND women's empowerment,1972
61,4,(women*) AND women's empowerment,1972
80,1,(women*) AND women's empowerment,1973
51,2,(women*) AND women's empowerment,1973
70,3,(women*) AND women's empowerment,1973
53,4,(women*) AND women's empowerment,1973
73,1,(women*) AND women's empowerment,1974
77,2,(women*) AND women's empowerment,1974
67,3,(women*) AND women's empowerment,1974
69,4,(women*) AND women's empowerment,1974
94,1,(women*) AND women's empowerment,1975
82,2,(women*) AND women's empowerment,1975
63,3,(women*) AND women's empowerment,1975
87,4,(women*) AND women's empowerment,1975
64,1,(women*) AND women's empowerment,1976
84,2,(women*) AND women's empowerment,1976
80,3,(women*) AND women's empowerment,1976
99,4,(women*) AND women's empowerment,1976
75,1,(women*) AND women's empowerment,1977
95,2,(women*) AND women's empowerment,1977
126,3,(women*) AND women's empowerment,1977
138,4,(women*) AND women's empowerment,1977
100,1,(women*) AND women's empowerment,1978
117,2,(women*) AND women's empowerment,1978
41,3,(women*) AND women's empowerment,1978
48,4,(women*) AND women's empowerment,1978
94,1,(women*) AND women's empowerment,1979
71,2,(women*) AND women's empowerment,1979
87,3,(women*) AND women's empowerment,1979
89,4,(women*) AND women's empowerment,1979
1,1,(women*) AND women's empowerment,1980
0,2,(women*) AND women's empowerment,1980
0,3,(women*) AND women's empowerment,1980
1,4,(women*) AND women's empowerment,1980
83,1,(women*) AND women's empowerment,1981
80,2,(women*) AND women's empowerment,1981
82,3,(women*) AND women's empowerment,1981
82,4,(women*) AND women's empowerment,1981
76,1,(women*) AND women's empowerment,1982
63,2,(women*) AND women's empowerment,1982
64,3,(women*) AND women's empowerment,1982
81,4,(women*) AND women's empowerment,1982
84,1,(women*) AND women's empowerment,1983
82,2,(women*) AND women's empowerment,1983
83,3,(women*) AND women's empowerment,1983
86,4,(women*) AND women's empowerment,1983
94,1,(women*) AND women's empowerment,1984
94,2,(women*) AND women's empowerment,1984
91,3,(women*) AND women's empowerment,1984
89,4,(women*) AND women's empowerment,1984
74,1,(women*) AND women's empowerment,1985
85,2,(women*) AND women's empowerment,1985
104,3,(women*) AND women's empowerment,1985
99,4,(women*) AND women's empowerment,1985
99,1,(women*) AND women's empowerment,1986
92,2,(women*) AND women's empowerment,1986
95,3,(women*) AND women's empowerment,1986
92,4,(women*) AND women's empowerment,1986
107,1,(women*) AND women's empowerment,1987
101,2,(women*) AND women's empowerment,1987
104,3,(women*) AND women's empowerment,1987
78,4,(women*) AND women's empowerment,1987
74,1,(women*) AND women's empowerment,1988
110,2,(women*) AND women's empowerment,1988
103,3,(women*) AND women's empowerment,1988
93,4,(women*) AND women's empowerment,1988
98,1,(women*) AND women's empowerment,1989
77,2,(women*) AND women's empowerment,1989
77,3,(women*) AND women's empowerment,1989
87,4,(women*) AND women's empowerment,1989
96,1,(women*) AND women's empowerment,1990
132,2,(women*) AND women's empowerment,1990
116,3,(women*) AND women's empowerment,1990
121,4,(women*) AND women's empowerment,1990
120,1,(women*) AND women's empowerment,1991
118,2,(women*) AND women's empowerment,1991
104,3,(women*) AND women's empowerment,1991
136,4,(women*) AND women's empowerment,1991
97,1,(women*) AND women's empowerment,1992
108,2,(women*) AND women's empowerment,1992
137,3,(women*) AND women's empowerment,1992
162,4,(women*) AND women's empowerment,1992
141,1,(women*) AND women's empowerment,1993
117,2,(women*) AND women's empowerment,1993
126,3,(women*) AND women's empowerment,1993
129,4,(women*) AND women's empowerment,1993
141,1,(women*) AND women's empowerment,1994
149,2,(women*) AND women's empowerment,1994
157,3,(women*) AND women's empowerment,1994
114,4,(women*) AND women's empowerment,1994
109,1,(women*) AND women's empowerment,1995
103,2,(women*) AND women's empowerment,1995
108,3,(women*) AND women's empowerment,1995
113,4,(women*) AND women's empowerment,1995
117,1,(women*) AND women's empowerment,1996
107,2,(women*) AND women's empowerment,1996
103,3,(women*) AND women's empowerment,1996
121,4,(women*) AND women's empowerment,1996
96,1,(women*) AND women's empowerment,1997
111,2,(women*) AND women's empowerment,1997
113,3,(women*) AND women's empowerment,1997
133,4,(women*) AND women's empowerment,1997
131,1,(women*) AND women's empowerment,1998
128,2,(women*) AND women's empowerment,1998
121,3,(women*) AND women's empowerment,1998
116,4,(women*) AND women's empowerment,1998
123,1,(women*) AND women's empowerment,1999
112,2,(women*) AND women's empowerment,1999
101,3,(women*) AND women's empowerment,1999
106,4,(women*) AND women's empowerment,1999
123,1,(women*) AND women's empowerment,2000
124,2,(women*) AND women's empowerment,2000
139,3,(women*) AND women's empowerment,2000
126,4,(women*) AND women's empowerment,2000
142,1,(women*) AND women's empowerment,2001
129,2,(women*) AND women's empowerment,2001
146,3,(women*) AND women's empowerment,2001
128,4,(women*) AND women's empowerment,2001
127,1,(women*) AND women's empowerment,2002
136,2,(women*) AND women's empowerment,2002
127,3,(women*) AND women's empowerment,2002
137,4,(women*) AND women's empowerment,2002
126,1,(women*) AND women's empowerment,2003
143,2,(women*) AND women's empowerment,2003
122,3,(women*) AND women's empowerment,2003
151,4,(women*) AND women's empowerment,2003
165,1,(women*) AND women's empowerment,2004
130,2,(women*) AND women's empowerment,2004
147,3,(women*) AND women's empowerment,2004
146,4,(women*) AND women's empowerment,2004
130,1,(women*) AND women's empowerment,2005
135,2,(women*) AND women's empowerment,2005
160,3,(women*) AND women's empowerment,2005
150,4,(women*) AND women's empowerment,2005
135,1,(women*) AND women's empowerment,2006
272,2,(women*) AND women's empowerment,2006
282,3,(women*) AND women's empowerment,2006
337,4,(women*) AND women's empowerment,2006
189,1,(women*) AND women's empowerment,2007
212,2,(women*) AND women's empowerment,2007
185,3,(women*) AND women's empowerment,2007
182,4,(women*) AND women's empowerment,2007
178,1,(women*) AND women's empowerment,2008
213,2,(women*) AND women's empowerment,2008
211,3,(women*) AND women's empowerment,2008
212,4,(women*) AND women's empowerment,2008
185,1,(women*) AND women's empowerment,2009
199,2,(women*) AND women's empowerment,2009
215,3,(women*) AND women's empowerment,2009
218,4,(women*) AND women's empowerment,2009
155,1,(women*) AND women's empowerment,2010
147,2,(women*) AND women's empowerment,2010
156,3,(women*) AND women's empowerment,2010
131,4,(women*) AND women's empowerment,2010
177,1,(women*) AND women's empowerment,2011
159,2,(women*) AND women's empowerment,2011
174,3,(women*) AND women's empowerment,2011
173,4,(women*) AND women's empowerment,2011
246,1,(women*) AND women's empowerment,2012
194,2,(women*) AND women's empowerment,2012
171,3,(women*) AND women's empowerment,2012
183,4,(women*) AND women's empowerment,2012
227,1,(women*) AND women's empowerment,2013
245,2,(women*) AND women's empowerment,2013
211,3,(women*) AND women's empowerment,2013
214,4,(women*) AND women's empowerment,2013
221,1,(women*) AND women's empowerment,2014
181,2,(women*) AND women's empowerment,2014
187,3,(women*) AND women's empowerment,2014
199,4,(women*) AND women's empowerment,2014
183,1,(women*) AND women's empowerment,2015
178,2,(women*) AND women's empowerment,2015
192,3,(women*) AND women's empowerment,2015
200,4,(women*) AND women's empowerment,2015
206,1,(women*) AND women's empowerment,2016
193,2,(women*) AND women's empowerment,2016
207,3,(women*) AND women's empowerment,2016
231,4,(women*) AND women's empowerment,2016
255,1,(women*) AND women's empowerment,2017
252,2,(women*) AND women's empowerment,2017
220,3,(women*) AND women's empowerment,2017
324,4,(women*) AND women's empowerment,2017
328,1,(women*) AND women's empowerment,2018
321,2,(women*) AND women's empowerment,2018
270,3,(women*) AND women's empowerment,2018
277,4,(women*) AND women's empowerment,2018
296,1,(women*) AND women's empowerment,2019
296,2,(women*) AND women's empowerment,2019
281,3,(women*) AND women's empowerment,2019
263,4,(women*) AND women's empowerment,2019
