hits,quarter,term,year
1416,1,(women*) AND equalist,1917
1525,2,(women*) AND equalist,1917
1285,3,(women*) AND equalist,1917
1613,4,(women*) AND equalist,1917
1504,1,(women*) AND equalist,1918
1766,2,(women*) AND equalist,1918
1434,3,(women*) AND equalist,1918
1157,4,(women*) AND equalist,1918
1325,1,(women*) AND equalist,1919
1434,2,(women*) AND equalist,1919
1366,3,(women*) AND equalist,1919
1401,4,(women*) AND equalist,1919
1504,1,(women*) AND equalist,1920
1764,2,(women*) AND equalist,1920
1684,3,(women*) AND equalist,1920
1594,4,(women*) AND equalist,1920
1598,1,(women*) AND equalist,1921
1780,2,(women*) AND equalist,1921
1780,3,(women*) AND equalist,1921
1791,4,(women*) AND equalist,1921
1780,1,(women*) AND equalist,1922
2084,2,(women*) AND equalist,1922
1950,3,(women*) AND equalist,1922
1863,4,(women*) AND equalist,1922
1926,1,(women*) AND equalist,1923
2039,2,(women*) AND equalist,1923
1766,3,(women*) AND equalist,1923
1730,4,(women*) AND equalist,1923
1806,1,(women*) AND equalist,1924
2069,2,(women*) AND equalist,1924
1829,3,(women*) AND equalist,1924
1731,4,(women*) AND equalist,1924
2019,1,(women*) AND equalist,1925
2253,2,(women*) AND equalist,1925
1951,3,(women*) AND equalist,1925
2036,4,(women*) AND equalist,1925
2239,1,(women*) AND equalist,1926
2419,2,(women*) AND equalist,1926
2238,3,(women*) AND equalist,1926
2279,4,(women*) AND equalist,1926
2213,1,(women*) AND equalist,1927
2346,2,(women*) AND equalist,1927
2133,3,(women*) AND equalist,1927
2066,4,(women*) AND equalist,1927
2557,1,(women*) AND equalist,1928
2801,2,(women*) AND equalist,1928
2703,3,(women*) AND equalist,1928
2553,4,(women*) AND equalist,1928
2315,1,(women*) AND equalist,1929
2470,2,(women*) AND equalist,1929
2281,3,(women*) AND equalist,1929
2375,4,(women*) AND equalist,1929
2887,1,(women*) AND equalist,1930
2972,2,(women*) AND equalist,1930
2548,3,(women*) AND equalist,1930
2771,4,(women*) AND equalist,1930
2899,1,(women*) AND equalist,1931
3034,2,(women*) AND equalist,1931
2575,3,(women*) AND equalist,1931
2696,4,(women*) AND equalist,1931
2717,1,(women*) AND equalist,1932
2725,2,(women*) AND equalist,1932
2316,3,(women*) AND equalist,1932
2692,4,(women*) AND equalist,1932
2519,1,(women*) AND equalist,1933
2306,2,(women*) AND equalist,1933
2225,3,(women*) AND equalist,1933
2448,4,(women*) AND equalist,1933
2399,1,(women*) AND equalist,1934
2531,2,(women*) AND equalist,1934
2172,3,(women*) AND equalist,1934
2325,4,(women*) AND equalist,1934
2477,1,(women*) AND equalist,1935
2617,2,(women*) AND equalist,1935
2405,3,(women*) AND equalist,1935
2600,4,(women*) AND equalist,1935
2812,1,(women*) AND equalist,1936
2990,2,(women*) AND equalist,1936
2586,3,(women*) AND equalist,1936
3065,4,(women*) AND equalist,1936
3201,1,(women*) AND equalist,1937
3078,2,(women*) AND equalist,1937
2618,3,(women*) AND equalist,1937
2986,4,(women*) AND equalist,1937
2896,1,(women*) AND equalist,1938
2701,2,(women*) AND equalist,1938
2296,3,(women*) AND equalist,1938
2775,4,(women*) AND equalist,1938
2886,1,(women*) AND equalist,1939
2955,2,(women*) AND equalist,1939
2575,3,(women*) AND equalist,1939
2790,4,(women*) AND equalist,1939
2859,1,(women*) AND equalist,1940
2948,2,(women*) AND equalist,1940
2535,3,(women*) AND equalist,1940
2661,4,(women*) AND equalist,1940
2538,1,(women*) AND equalist,1941
2392,2,(women*) AND equalist,1941
2109,3,(women*) AND equalist,1941
2610,4,(women*) AND equalist,1941
2903,1,(women*) AND equalist,1942
2688,2,(women*) AND equalist,1942
2809,3,(women*) AND equalist,1942
2871,4,(women*) AND equalist,1942
2684,1,(women*) AND equalist,1943
2355,2,(women*) AND equalist,1943
2093,3,(women*) AND equalist,1943
2160,4,(women*) AND equalist,1943
2126,1,(women*) AND equalist,1944
2169,2,(women*) AND equalist,1944
1931,3,(women*) AND equalist,1944
2112,4,(women*) AND equalist,1944
2201,1,(women*) AND equalist,1945
2045,2,(women*) AND equalist,1945
1921,3,(women*) AND equalist,1945
2114,4,(women*) AND equalist,1945
2088,1,(women*) AND equalist,1946
2209,2,(women*) AND equalist,1946
1946,3,(women*) AND equalist,1946
2050,4,(women*) AND equalist,1946
1973,1,(women*) AND equalist,1947
2013,2,(women*) AND equalist,1947
1825,3,(women*) AND equalist,1947
1853,4,(women*) AND equalist,1947
1740,1,(women*) AND equalist,1948
1835,2,(women*) AND equalist,1948
1796,3,(women*) AND equalist,1948
1818,4,(women*) AND equalist,1948
1851,1,(women*) AND equalist,1949
1911,2,(women*) AND equalist,1949
1722,3,(women*) AND equalist,1949
1836,4,(women*) AND equalist,1949
1944,1,(women*) AND equalist,1950
2018,2,(women*) AND equalist,1950
1966,3,(women*) AND equalist,1950
1888,4,(women*) AND equalist,1950
1923,1,(women*) AND equalist,1951
2045,2,(women*) AND equalist,1951
1854,3,(women*) AND equalist,1951
1891,4,(women*) AND equalist,1951
1961,1,(women*) AND equalist,1952
1883,2,(women*) AND equalist,1952
1849,3,(women*) AND equalist,1952
1889,4,(women*) AND equalist,1952
1734,1,(women*) AND equalist,1953
1774,2,(women*) AND equalist,1953
1631,3,(women*) AND equalist,1953
1578,4,(women*) AND equalist,1953
1718,1,(women*) AND equalist,1954
1678,2,(women*) AND equalist,1954
1644,3,(women*) AND equalist,1954
1561,4,(women*) AND equalist,1954
1652,1,(women*) AND equalist,1955
1707,2,(women*) AND equalist,1955
1515,3,(women*) AND equalist,1955
1667,4,(women*) AND equalist,1955
1739,1,(women*) AND equalist,1956
1697,2,(women*) AND equalist,1956
1682,3,(women*) AND equalist,1956
1772,4,(women*) AND equalist,1956
1607,1,(women*) AND equalist,1957
1651,2,(women*) AND equalist,1957
1551,3,(women*) AND equalist,1957
1654,4,(women*) AND equalist,1957
1595,1,(women*) AND equalist,1958
1642,2,(women*) AND equalist,1958
1545,3,(women*) AND equalist,1958
1430,4,(women*) AND equalist,1958
1603,1,(women*) AND equalist,1959
1612,2,(women*) AND equalist,1959
1520,3,(women*) AND equalist,1959
1514,4,(women*) AND equalist,1959
1766,1,(women*) AND equalist,1960
1664,2,(women*) AND equalist,1960
1708,3,(women*) AND equalist,1960
1657,4,(women*) AND equalist,1960
1608,1,(women*) AND equalist,1961
1565,2,(women*) AND equalist,1961
1514,3,(women*) AND equalist,1961
1681,4,(women*) AND equalist,1961
1656,1,(women*) AND equalist,1962
1819,2,(women*) AND equalist,1962
1676,3,(women*) AND equalist,1962
1372,4,(women*) AND equalist,1962
324,1,(women*) AND equalist,1963
1864,2,(women*) AND equalist,1963
1724,3,(women*) AND equalist,1963
1734,4,(women*) AND equalist,1963
58,1,(women*) AND equalist,1964
86,2,(women*) AND equalist,1964
69,3,(women*) AND equalist,1964
56,4,(women*) AND equalist,1964
1615,1,(women*) AND equalist,1965
1714,2,(women*) AND equalist,1965
1400,3,(women*) AND equalist,1965
1413,4,(women*) AND equalist,1965
1740,1,(women*) AND equalist,1966
1752,2,(women*) AND equalist,1966
1523,3,(women*) AND equalist,1966
1687,4,(women*) AND equalist,1966
1669,1,(women*) AND equalist,1967
1643,2,(women*) AND equalist,1967
1537,3,(women*) AND equalist,1967
1627,4,(women*) AND equalist,1967
1405,1,(women*) AND equalist,1968
1505,2,(women*) AND equalist,1968
1455,3,(women*) AND equalist,1968
1424,4,(women*) AND equalist,1968
1495,1,(women*) AND equalist,1969
1397,2,(women*) AND equalist,1969
1348,3,(women*) AND equalist,1969
1461,4,(women*) AND equalist,1969
34,1,(women*) AND equalist,1970
37,2,(women*) AND equalist,1970
86,3,(women*) AND equalist,1970
43,4,(women*) AND equalist,1970
41,1,(women*) AND equalist,1971
36,2,(women*) AND equalist,1971
54,3,(women*) AND equalist,1971
48,4,(women*) AND equalist,1971
69,1,(women*) AND equalist,1972
48,2,(women*) AND equalist,1972
42,3,(women*) AND equalist,1972
46,4,(women*) AND equalist,1972
58,1,(women*) AND equalist,1973
44,2,(women*) AND equalist,1973
58,3,(women*) AND equalist,1973
46,4,(women*) AND equalist,1973
52,1,(women*) AND equalist,1974
46,2,(women*) AND equalist,1974
69,3,(women*) AND equalist,1974
56,4,(women*) AND equalist,1974
63,1,(women*) AND equalist,1975
98,2,(women*) AND equalist,1975
69,3,(women*) AND equalist,1975
86,4,(women*) AND equalist,1975
45,1,(women*) AND equalist,1976
47,2,(women*) AND equalist,1976
53,3,(women*) AND equalist,1976
65,4,(women*) AND equalist,1976
52,1,(women*) AND equalist,1977
76,2,(women*) AND equalist,1977
84,3,(women*) AND equalist,1977
68,4,(women*) AND equalist,1977
65,1,(women*) AND equalist,1978
78,2,(women*) AND equalist,1978
30,3,(women*) AND equalist,1978
39,4,(women*) AND equalist,1978
49,1,(women*) AND equalist,1979
46,2,(women*) AND equalist,1979
43,3,(women*) AND equalist,1979
69,4,(women*) AND equalist,1979
2283,1,(women*) AND equalist,1980
2148,2,(women*) AND equalist,1980
2229,3,(women*) AND equalist,1980
2234,4,(women*) AND equalist,1980
42,1,(women*) AND equalist,1981
41,2,(women*) AND equalist,1981
62,3,(women*) AND equalist,1981
64,4,(women*) AND equalist,1981
55,1,(women*) AND equalist,1982
57,2,(women*) AND equalist,1982
45,3,(women*) AND equalist,1982
30,4,(women*) AND equalist,1982
44,1,(women*) AND equalist,1983
44,2,(women*) AND equalist,1983
52,3,(women*) AND equalist,1983
60,4,(women*) AND equalist,1983
59,1,(women*) AND equalist,1984
62,2,(women*) AND equalist,1984
59,3,(women*) AND equalist,1984
46,4,(women*) AND equalist,1984
47,1,(women*) AND equalist,1985
41,2,(women*) AND equalist,1985
47,3,(women*) AND equalist,1985
47,4,(women*) AND equalist,1985
60,1,(women*) AND equalist,1986
36,2,(women*) AND equalist,1986
36,3,(women*) AND equalist,1986
40,4,(women*) AND equalist,1986
38,1,(women*) AND equalist,1987
43,2,(women*) AND equalist,1987
45,3,(women*) AND equalist,1987
44,4,(women*) AND equalist,1987
35,1,(women*) AND equalist,1988
35,2,(women*) AND equalist,1988
37,3,(women*) AND equalist,1988
45,4,(women*) AND equalist,1988
38,1,(women*) AND equalist,1989
40,2,(women*) AND equalist,1989
35,3,(women*) AND equalist,1989
32,4,(women*) AND equalist,1989
26,1,(women*) AND equalist,1990
57,2,(women*) AND equalist,1990
42,3,(women*) AND equalist,1990
46,4,(women*) AND equalist,1990
34,1,(women*) AND equalist,1991
36,2,(women*) AND equalist,1991
43,3,(women*) AND equalist,1991
30,4,(women*) AND equalist,1991
41,1,(women*) AND equalist,1992
36,2,(women*) AND equalist,1992
60,3,(women*) AND equalist,1992
57,4,(women*) AND equalist,1992
51,1,(women*) AND equalist,1993
52,2,(women*) AND equalist,1993
46,3,(women*) AND equalist,1993
42,4,(women*) AND equalist,1993
39,1,(women*) AND equalist,1994
72,2,(women*) AND equalist,1994
56,3,(women*) AND equalist,1994
45,4,(women*) AND equalist,1994
38,1,(women*) AND equalist,1995
40,2,(women*) AND equalist,1995
66,3,(women*) AND equalist,1995
53,4,(women*) AND equalist,1995
36,1,(women*) AND equalist,1996
55,2,(women*) AND equalist,1996
46,3,(women*) AND equalist,1996
41,4,(women*) AND equalist,1996
33,1,(women*) AND equalist,1997
50,2,(women*) AND equalist,1997
32,3,(women*) AND equalist,1997
59,4,(women*) AND equalist,1997
62,1,(women*) AND equalist,1998
37,2,(women*) AND equalist,1998
43,3,(women*) AND equalist,1998
33,4,(women*) AND equalist,1998
53,1,(women*) AND equalist,1999
48,2,(women*) AND equalist,1999
61,3,(women*) AND equalist,1999
47,4,(women*) AND equalist,1999
47,1,(women*) AND equalist,2000
61,2,(women*) AND equalist,2000
54,3,(women*) AND equalist,2000
61,4,(women*) AND equalist,2000
47,1,(women*) AND equalist,2001
49,2,(women*) AND equalist,2001
42,3,(women*) AND equalist,2001
73,4,(women*) AND equalist,2001
43,1,(women*) AND equalist,2002
55,2,(women*) AND equalist,2002
44,3,(women*) AND equalist,2002
59,4,(women*) AND equalist,2002
59,1,(women*) AND equalist,2003
69,2,(women*) AND equalist,2003
64,3,(women*) AND equalist,2003
80,4,(women*) AND equalist,2003
78,1,(women*) AND equalist,2004
38,2,(women*) AND equalist,2004
66,3,(women*) AND equalist,2004
62,4,(women*) AND equalist,2004
75,1,(women*) AND equalist,2005
74,2,(women*) AND equalist,2005
82,3,(women*) AND equalist,2005
74,4,(women*) AND equalist,2005
111,1,(women*) AND equalist,2006
118,2,(women*) AND equalist,2006
118,3,(women*) AND equalist,2006
141,4,(women*) AND equalist,2006
62,1,(women*) AND equalist,2007
94,2,(women*) AND equalist,2007
66,3,(women*) AND equalist,2007
44,4,(women*) AND equalist,2007
91,1,(women*) AND equalist,2008
101,2,(women*) AND equalist,2008
101,3,(women*) AND equalist,2008
82,4,(women*) AND equalist,2008
94,1,(women*) AND equalist,2009
113,2,(women*) AND equalist,2009
88,3,(women*) AND equalist,2009
73,4,(women*) AND equalist,2009
71,1,(women*) AND equalist,2010
69,2,(women*) AND equalist,2010
88,3,(women*) AND equalist,2010
65,4,(women*) AND equalist,2010
78,1,(women*) AND equalist,2011
97,2,(women*) AND equalist,2011
81,3,(women*) AND equalist,2011
80,4,(women*) AND equalist,2011
89,1,(women*) AND equalist,2012
120,2,(women*) AND equalist,2012
92,3,(women*) AND equalist,2012
128,4,(women*) AND equalist,2012
138,1,(women*) AND equalist,2013
125,2,(women*) AND equalist,2013
110,3,(women*) AND equalist,2013
95,4,(women*) AND equalist,2013
119,1,(women*) AND equalist,2014
106,2,(women*) AND equalist,2014
105,3,(women*) AND equalist,2014
129,4,(women*) AND equalist,2014
129,1,(women*) AND equalist,2015
151,2,(women*) AND equalist,2015
136,3,(women*) AND equalist,2015
127,4,(women*) AND equalist,2015
112,1,(women*) AND equalist,2016
112,2,(women*) AND equalist,2016
126,3,(women*) AND equalist,2016
133,4,(women*) AND equalist,2016
149,1,(women*) AND equalist,2017
125,2,(women*) AND equalist,2017
149,3,(women*) AND equalist,2017
169,4,(women*) AND equalist,2017
196,1,(women*) AND equalist,2018
204,2,(women*) AND equalist,2018
189,3,(women*) AND equalist,2018
155,4,(women*) AND equalist,2018
204,1,(women*) AND equalist,2019
191,2,(women*) AND equalist,2019
140,3,(women*) AND equalist,2019
140,4,(women*) AND equalist,2019
